Source,Target,Weight
SNAP,AAL,2561
MELI,AAL,5258
CARV,AAL,1
COIN,AAL,481
BBIG,AAL,1962
NFLX,AAL,17651
CHK,AAL,10
MGM,AAL,6584
DOCU,AAL,16
RIOT,AAL,107
TLRY,AAPL,19170
MMAT,AAPL,323
META,AAPL,29235
OCGN,AAPL,2923
NKLA,AAPL,36264
KSS,AAPL,3202
SPCE,AAPL,19044
POLA,AAPL,3996
CMCSA,AAPL,1744
ZOM,AAPL,3878
DGLY,AAPL,3938
FSLY,AAPL,3934
PLUG,AAPL,6718
LMT,AAPL,522
UAA,AAPL,890
AXP,AAPL,1463
TDOC,AAPL,3314
EBAY,AAPL,14247
DVN,AAPL,250
MULN,AAPL,15595
SBUX,AAPL,5525
RGR,AAPL,2494
FREE,AAPL,2705
SEDG,AAPL,5194
IBIO,AAPL,5348
ATVI,AAPL,4810
TRIP,AAPL,5298
FRC,AAPL,2066
CVNA,AAPL,5865
SCHW,AAPL,1177
JNJ,AAPL,3993
OGEN,AAPL,43
MGM,AAPL,12154
GM,AAPL,13447
KODK,AAPL,21357
VXRT,AAPL,2798
NVAX,AAPL,13127
WYNN,AAPL,4292
IZEA,AAPL,3274
MMM,AAPL,2917
CHGG,AAPL,3296
MELI,AAPL,7970
TWLO,AAPL,6914
NVDA,AAPL,78300
WMT,AAPL,20323
NKE,AAPL,1967
MSFT,AAPL,94999
GILD,AAPL,2646
LYFT,AAPL,3714
BIOL,AAPL,4672
XELA,AAPL,683
PG,AAPL,2236
PINS,AAPL,6181
GDEN,AAPL,2622
TSLA,AAPL,194798
BOXL,AAPL,21846
CVX,AAPL,2494
CARV,AAPL,5032
DLTR,AAPL,127
SOFI,AAPL,4356
XOM,AAPL,8543
SOLO,AAPL,12258
WBA,AAPL,568
PYPL,AAPL,9677
CHK,AAPL,3480
DOCU,AAPL,1301
OXY,AAPL,19774
MRK,AAPL,2188
UNP,AAPL,110
MRNA,AAPL,25119
FDX,AAPL,5951
COCP,AAPL,3357
CHWY,AAPL,3627
BNGO,AAPL,10786
MVIS,AAPL,1900
AFRM,AAPL,4420
INTC,AAPL,17209
LCA,AAPL,6240
PHUN,AAPL,1147
GMBL,AAPL,3463
DIS,AAPL,23499
BAC,AAPL,11906
NET,AAPL,4557
JAKK,AAPL,7445
CMG,AAPL,5263
UPS,AAPL,3029
BA,AAPL,62473
HPQ,AAPL,276
CSCO,AAPL,3701
CZR,AAPL,4973
W,AAPL,7096
WFC,AAPL,6553
INO,AAPL,39227
BIGC,AAPL,50
GEVO,AAPL,3016
VZ,AAPL,1687
LCID,AAPL,9089
BLNK,AAPL,2615
ROKU,AAPL,40098
MCD,AAPL,10066
GS,AAPL,11592
PTON,AAPL,9827
BBBY,AAPL,4958
BYFC,AAPL,15902
PEP,AAPL,2198
HAL,AAPL,893
ABBV,AAPL,2172
DAL,AAPL,29653
PENN,AAPL,19777
ADMP,AAPL,2020
PLTR,AAPL,13377
UBER,AAPL,10770
JAGX,AAPL,16247
NOVN,AAPL,6563
BBIG,AAPL,5089
AAL,AAPL,43641
FUBO,AAPL,5281
ZM,AAPL,14370
AMZN,AAPL,142078
LMND,AAPL,4716
JPM,AAPL,17194
VISL,AAPL,5347
BIOC,AAPL,5363
DKNG,AAPL,24905
SUNW,AAPL,5191
DD,AAPL,747
LUV,AAPL,3343
ABNB,AAPL,10916
MPC,AAPL,177
AMC,AAPL,29605
GOOGL,AAPL,70944
ADBE,AAPL,3437
TGT,AAPL,3119
F,AAPL,15140
INPX,AAPL,1649
M,AAPL,11831
PFE,AAPL,13799
ABT,AAPL,347
LRCX,AAPL,4788
GE,AAPL,9748
OSTK,AAPL,6374
USEG,AAPL,2714
ON,AAPL,117
UAVS,AAPL,3727
GME,AAPL,23110
SQ,AAPL,21297
ES,AAPL,16807
MU,AAPL,9234
COIN,AAPL,11353
V,AAPL,11045
ACHV,AAPL,10901
CAT,AAPL,3411
HD,AAPL,10041
MARK,AAPL,6879
AMD,AAPL,84265
CEMI,AAPL,10454
LULU,AAPL,1782
DLPN,AAPL,2804
COP,AAPL,8351
T,AAPL,5922
MA,AAPL,8173
JILL,AAPL,8845
DYNT,AAPL,8896
ESE,AAPL,6776
SIVB,AAPL,727
TNXP,AAPL,49
BYND,AAPL,21208
TELL,AAPL,474
ORCL,AAPL,2790
SNAP,AAPL,10935
DOW,AAPL,11900
TXN,AAPL,591
NFLX,AAPL,73515
C,AAPL,8872
ONCT,AAPL,2383
AI,AAPL,3154
KO,AAPL,8745
SI,AAPL,950
RIOT,AAPL,5170
GRIL,AAPL,8878
MRO,AAPL,2765
IBM,AAPL,4859
UAL,AAPL,8010
HTZ,AAPL,7315
FSR,AAPL,7513
UNH,AAPL,1586
CEI,AAPL,13710
WKHS,AAPL,13457
MS,AAPL,1580
COST,AAPL,13763
CRM,AAPL,13076
EA,AAPL,5346
FCEL,AAPL,8061
SRNE,AAPL,4709
SINT,AAPL,3387
NBY,AAPL,5837
LVS,AAPL,144
AYRO,AAPL,18509
AIM,AAPL,2033
RIOT,ABBV,18
PEP,ABBV,4024
ABNB,ABBV,115
GOOGL,ABBV,1212
LCID,ABBV,650
MRO,ABBV,4
SCHW,ABBV,68
HD,ABBV,1121
LMND,ABBV,3
WBA,ABBV,108
MRNA,ABBV,175
ABT,ABBV,2732
BBIG,ABBV,638
SOFI,ABBV,32
INPX,ABBV,2
PHUN,ABBV,2
AXP,ABBV,54
KSS,ABBV,3
AAL,ABBV,693
EA,ABBV,14
ADBE,ABBV,228
ADMP,ABBV,16
MS,ABBV,630
BA,ABBV,1273
PFE,ABBV,1731
DOCU,ABBV,24
FUBO,ABBV,7
DD,ABBV,44
AAPL,ABBV,2499
DYNT,ABBV,2
V,ABBV,597
XELA,ABBV,2
ON,ABBV,538
M,ABBV,31
TGT,ABBV,742
SOLO,ABBV,97
CRM,ABBV,3220
SEDG,ABBV,1
TXN,ABBV,238
SI,ABBV,74
SIVB,ABBV,55
ORCL,ABBV,2633
PLUG,ABBV,8
EBAY,ABBV,330
MELI,ABBV,24
PG,ABBV,1006
FRC,ABBV,136
DIS,ABBV,2107
SQ,ABBV,79
AMD,ABBV,668
BNGO,ABBV,1
MU,ABBV,251
HPQ,ABBV,649
ESE,ABBV,95
LUV,ABBV,18
SPCE,ABBV,104
COST,ABBV,2823
ATVI,ABBV,1291
CHGG,ABBV,18
GME,ABBV,36
AI,ABBV,22
F,ABBV,738
SNAP,ABBV,907
NVDA,ABBV,727
CHK,ABBV,2
COIN,ABBV,95
INO,ABBV,3
UAA,ABBV,40
CSCO,ABBV,386
ONCT,ABBV,15
OSTK,ABBV,8
CEI,ABBV,10
NOVN,ABBV,283
GMBL,ABBV,252
COCP,ABBV,15
WYNN,ABBV,28
NET,ABBV,116
TELL,ABBV,10
DGLY,ABBV,252
C,ABBV,586
CVX,ABBV,2604
HTZ,ABBV,305
PENN,ABBV,258
SRNE,ABBV,38
NKE,ABBV,875
SINT,ABBV,90
MCD,ABBV,2891
LRCX,ABBV,74
NFLX,ABBV,866
BBBY,ABBV,51
PLTR,ABBV,37
ZM,ABBV,13
FSR,ABBV,12
PTON,ABBV,7
ROKU,ABBV,336
AMC,ABBV,306
TRIP,ABBV,51
LVS,ABBV,10
CHWY,ABBV,5
AIM,ABBV,6
MARK,ABBV,262
OCGN,ABBV,18
TNXP,ABBV,40
WKHS,ABBV,255
JPM,ABBV,1099
UAL,ABBV,26
MSFT,ABBV,1875
SUNW,ABBV,3
KO,ABBV,1648
MRK,ABBV,1648
CAT,ABBV,388
W,ABBV,32
LMT,ABBV,331
T,ABBV,387
UPS,ABBV,323
CZR,ABBV,9
SBUX,ABBV,753
NBY,ABBV,1
FCEL,ABBV,50
AFRM,ABBV,121
MGM,ABBV,660
TSLA,ABBV,1350
VXRT,ABBV,1
UNH,ABBV,545
MPC,ABBV,42
CEMI,ABBV,11
GILD,ABBV,368
OXY,ABBV,214
PYPL,ABBV,825
INTC,ABBV,395
DOW,ABBV,221
GM,ABBV,520
BAC,ABBV,815
JAGX,ABBV,114
JILL,ABBV,2
DKNG,ABBV,18
TDOC,ABBV,8
MA,ABBV,390
JNJ,ABBV,2531
FSLY,ABBV,10
VZ,ABBV,379
MVIS,ABBV,8
DAL,ABBV,253
MULN,ABBV,16
MMM,ABBV,592
NKLA,ABBV,11
HAL,ABBV,14
BOXL,ABBV,89
CVNA,ABBV,27
BYND,ABBV,182
ZOM,ABBV,55
PINS,ABBV,641
META,ABBV,598
CMCSA,ABBV,2216
TWLO,ABBV,36
TLRY,ABBV,20
COP,ABBV,157
AMZN,ABBV,1641
FDX,ABBV,197
WMT,ABBV,902
WFC,ABBV,69
IBIO,ABBV,20
XOM,ABBV,2708
OGEN,ABBV,7
BIGC,ABBV,1
LULU,ABBV,138
CMG,ABBV,831
GE,ABBV,1349
GS,ABBV,674
LYFT,ABBV,178
DLTR,ABBV,35
BLNK,ABBV,8
NVAX,ABBV,38
DVN,ABBV,70
ES,ABBV,24
UNP,ABBV,93
UBER,ABBV,1316
IBM,ABBV,740
RGR,ABBV,1
MELI,ABNB,309
IBIO,ABNB,4
WYNN,ABNB,106
CHWY,ABNB,32
ATVI,ABNB,32
DOW,ABNB,11
CVNA,ABNB,108
MMM,ABNB,23
SOLO,ABNB,1
DKNG,ABNB,470
ABBV,ABNB,79
HTZ,ABNB,19
SRNE,ABNB,80
GM,ABNB,5892
SBUX,ABNB,182
BAC,ABNB,175
DGLY,ABNB,4
XOM,ABNB,199
AAPL,ABNB,11615
V,ABNB,264
UBER,ABNB,477
TELL,ABNB,2
UAA,ABNB,10
LYFT,ABNB,111
PHUN,ABNB,2
ZM,ABNB,613
CEMI,ABNB,1
BIOL,ABNB,1
TXN,ABNB,22
IBM,ABNB,37
AI,ABNB,452
FSLY,ABNB,726
DOCU,ABNB,76
DIS,ABNB,348
JPM,ABNB,229
CHK,ABNB,2
MRK,ABNB,621
XELA,ABNB,20
DVN,ABNB,735
F,ABNB,139
WBA,ABNB,9
LMND,ABNB,42
COST,ABNB,6674
M,ABNB,299
GILD,ABNB,20
SCHW,ABNB,120
AMD,ABNB,6558
T,ABNB,70
AXP,ABNB,37
TDOC,ABNB,48
DAL,ABNB,83
BOXL,ABNB,2
INPX,ABNB,3
PG,ABNB,59
NVDA,ABNB,2067
JNJ,ABNB,135
TSLA,ABNB,12218
LULU,ABNB,218
CSCO,ABNB,321
BBBY,ABNB,279
EBAY,ABNB,59
VZ,ABNB,60
BA,ABNB,9265
META,ABNB,5696
MGM,ABNB,15
TWLO,ABNB,386
OXY,ABNB,137
ACHV,ABNB,2
COCP,ABNB,6
MS,ABNB,102
BNGO,ABNB,13
WMT,ABNB,7150
AFRM,ABNB,158
ROKU,ABNB,1248
EA,ABNB,20
TLRY,ABNB,515
CMG,ABNB,70
GOOGL,ABNB,1211
FCEL,ABNB,2
C,ABNB,695
NKLA,ABNB,7
ES,ABNB,41
FUBO,ABNB,529
MMAT,ABNB,3
KO,ABNB,798
NVAX,ABNB,3540
SIVB,ABNB,164
MRO,ABNB,126
JAGX,ABNB,2
NKE,ABNB,102
LRCX,ABNB,82
MCD,ABNB,143
PTON,ABNB,511
PEP,ABNB,52
UAVS,ABNB,2
DD,ABNB,4
UNH,ABNB,36
BYND,ABNB,44
INO,ABNB,5
VISL,ABNB,2
BIGC,ABNB,1
PENN,ABNB,14
MRNA,ABNB,9863
UAL,ABNB,75
W,ABNB,49
PFE,ABNB,9796
GS,ABNB,261
MA,ABNB,288
AAL,ABNB,116
CVX,ABNB,86
SI,ABNB,227
PLTR,ABNB,1905
CAT,ABNB,54
BLNK,ABNB,7
MPC,ABNB,14
MSFT,ABNB,7391
PYPL,ABNB,792
CEI,ABNB,9825
ON,ABNB,55
CHGG,ABNB,18
HPQ,ABNB,5
LVS,ABNB,19
UPS,ABNB,71
TRIP,ABNB,288
GMBL,ABNB,6
WFC,ABNB,41
GEVO,ABNB,2
AMC,ABNB,368
SOFI,ABNB,270
CRM,ABNB,6401
PLUG,ABNB,44
GME,ABNB,666
LUV,ABNB,38
KSS,ABNB,2
AYRO,ABNB,1
OSTK,ABNB,478
PINS,ABNB,143
RIOT,ABNB,46
SEDG,ABNB,252
ADBE,ABNB,287
MULN,ABNB,10006
LMT,ABNB,71
ADMP,ABNB,1
COIN,ABNB,7558
INTC,ABNB,178
ABT,ABNB,13
COP,ABNB,8059
SPCE,ABNB,34
UNP,ABNB,10
HD,ABNB,101
MU,ABNB,193
BBIG,ABNB,2983
ORCL,ABNB,42
JAKK,ABNB,1
CMCSA,ABNB,11
SNAP,ABNB,75
TGT,ABNB,55
HAL,ABNB,11
FSR,ABNB,22
CZR,ABNB,9
AIM,ABNB,1
FRC,ABNB,18
GE,ABNB,36
NET,ABNB,258
LCID,ABNB,228
SQ,ABNB,462
DLTR,ABNB,9
AMZN,ABNB,4982
FDX,ABNB,63
OCGN,ABNB,1
NFLX,ABNB,3568
CRM,ABT,2789
MELI,ABT,3
DIS,ABT,142
HD,ABT,2325
MSFT,ABT,1155
DVN,ABT,1392
WYNN,ABT,17
BNGO,ABT,7
SINT,ABT,5
ON,ABT,5
DKNG,ABT,7
TRIP,ABT,1
PEP,ABT,2983
CEI,ABT,8
M,ABT,436
ADBE,ABT,51
NFLX,ABT,1356
OSTK,ABT,1
COIN,ABT,19
T,ABT,1830
LRCX,ABT,100
KO,ABT,909
TWLO,ABT,9
MRNA,ABT,50
OXY,ABT,18
DLTR,ABT,5
MA,ABT,855
SOFI,ABT,4
F,ABT,20
MGM,ABT,10
INTC,ABT,1418
MS,ABT,246
NET,ABT,5
DAL,ABT,17
MCD,ABT,2125
NVDA,ABT,660
LYFT,ABT,1390
HAL,ABT,799
AFRM,ABT,11
CHGG,ABT,14
UNP,ABT,1570
ATVI,ABT,18
MPC,ABT,1407
JNJ,ABT,2747
SI,ABT,3
AAPL,ABT,294
AMC,ABT,28
META,ABT,67
VXRT,ABT,1
ROKU,ABT,3
HPQ,ABT,1375
PLUG,ABT,1
MMAT,ABT,1
INPX,ABT,3
PFE,ABT,975
XOM,ABT,2164
CSCO,ABT,105
BA,ABT,1053
GM,ABT,13
COST,ABT,2175
PTON,ABT,1
IBM,ABT,276
KSS,ABT,1373
PLTR,ABT,15
TLRY,ABT,13
GILD,ABT,64
WMT,ABT,691
AIM,ABT,6
LMND,ABT,1
ORCL,ABT,2185
AI,ABT,13
SQ,ABT,9
UNH,ABT,280
IBIO,ABT,1377
CAT,ABT,154
SPCE,ABT,5
ZOM,ABT,9
PYPL,ABT,720
CVNA,ABT,6
BOXL,ABT,7
C,ABT,34
SNAP,ABT,13
CZR,ABT,4
W,ABT,13
LULU,ABT,11
UBER,ABT,16
BAC,ABT,1432
UPS,ABT,1382
UAA,ABT,20
FREE,ABT,1
PG,ABT,919
CMCSA,ABT,2801
VZ,ABT,951
BBIG,ABT,8
SIVB,ABT,1
TGT,ABT,41
WFC,ABT,26
MRK,ABT,841
TSLA,ABT,2421
JPM,ABT,764
ZM,ABT,9
WBA,ABT,83
HTZ,ABT,1
AAL,ABT,745
AMD,ABT,63
EBAY,ABT,3
MULN,ABT,13
ES,ABT,4
MRO,ABT,4
AMZN,ABT,224
GME,ABT,20
TXN,ABT,1501
NVAX,ABT,16
LUV,ABT,89
MU,ABT,81
GS,ABT,2033
LCID,ABT,6
ABBV,ABT,2674
SRNE,ABT,1374
FDX,ABT,26
CHK,ABT,1
CMG,ABT,2
DOCU,ABT,1389
LVS,ABT,1408
TDOC,ABT,7
NKE,ABT,903
ABNB,ABT,15
LMT,ABT,1532
PINS,ABT,1389
BLNK,ABT,2
ADMP,ABT,2
AXP,ABT,186
EA,ABT,11
GMBL,ABT,67
V,ABT,975
SOLO,ABT,1408
BBBY,ABT,1390
XELA,ABT,6
GE,ABT,824
TNXP,ABT,7
CVX,ABT,2312
MMM,ABT,325
INO,ABT,2
FRC,ABT,4
NOVN,ABT,1
SBUX,ABT,63
UAL,ABT,140
GOOGL,ABT,176
DOW,ABT,18
NKLA,ABT,7
FSR,ABT,4
GEVO,ABT,2
SCHW,ABT,681
COP,ABT,1466
GMBL,ACHV,5
SPCE,ACHV,4
VZ,ACHV,28
T,ACHV,24
ZM,ACHV,4
NFLX,ACHV,327
MSFT,ACHV,3448
UAVS,ACHV,1434
TSLA,ACHV,7992
TLRY,ACHV,4947
GME,ACHV,28
TNXP,ACHV,9
KODK,ACHV,4839
LMT,ACHV,25
HD,ACHV,2
GRIL,ACHV,7865
MA,ACHV,21
AYRO,ACHV,7874
CVNA,ACHV,2
CHGG,ACHV,3372
NVDA,ACHV,34
MULN,ACHV,3
ROKU,ACHV,27
MARK,ACHV,2333
BNGO,ACHV,2
IBIO,ACHV,2
BIOC,ACHV,3372
JAGX,ACHV,7867
SQ,ACHV,28
SOFI,ACHV,2
VISL,ACHV,3358
NOVN,ACHV,676
AMD,ACHV,29
GE,ACHV,26
MRNA,ACHV,7
INTC,ACHV,23
COST,ACHV,1
OCGN,ACHV,74
DIS,ACHV,28
BBIG,ACHV,2
BBBY,ACHV,12
FUBO,ACHV,1
NVAX,ACHV,4
IZEA,ACHV,3373
AMZN,ACHV,1372
ABNB,ACHV,2
W,ACHV,5
UPS,ACHV,25
BA,ACHV,27
GOOGL,ACHV,29
SINT,ACHV,1
RIOT,ACHV,25
ADMP,ACHV,1
AFRM,ACHV,2
MRO,ACHV,1
PYPL,ACHV,25
UAL,ACHV,25
DVN,ACHV,26
LCID,ACHV,1
AMC,ACHV,33
MMAT,ACHV,22
BOXL,ACHV,7872
AXP,ACHV,30
JILL,ACHV,7828
BYFC,ACHV,7868
DYNT,ACHV,2802
GM,ACHV,2
AAPL,ACHV,11339
FDX,ACHV,25
COCP,ACHV,3467
GILD,ACHV,9
F,ACHV,2
META,ACHV,4
AAL,ACHV,3428
BYND,ACHV,3354
FRC,ACHV,4
AI,ACHV,8
TGT,ACHV,4
SI,ACHV,29
JAKK,ACHV,1432
ATVI,ACHV,3354
NKLA,ACHV,3375
COIN,ACHV,2
EA,ACHV,1
ZOM,ACHV,3373
PFE,ACHV,3
PLUG,ACHV,2
PINS,ACHV,3444
V,ACHV,17
MU,ACHV,1
INO,ACHV,7871
CRM,ACHV,57
MGM,ADBE,2730
GME,ADBE,750
SBUX,ADBE,133
EA,ADBE,2125
SQ,ADBE,471
ZOM,ADBE,8
LYFT,ADBE,23
HAL,ADBE,13
OXY,ADBE,134
MMAT,ADBE,36
BBIG,ADBE,14
PLUG,ADBE,7
JAKK,ADBE,2
PYPL,ADBE,593
MCD,ADBE,2640
COP,ADBE,16
DKNG,ADBE,392
MRO,ADBE,3
MMM,ADBE,2198
T,ADBE,1144
UAL,ADBE,26
AMD,ADBE,3851
MS,ADBE,51
MRK,ADBE,85
XELA,ADBE,1
CMG,ADBE,70
SEDG,ADBE,14
BBBY,ADBE,23
BA,ADBE,3438
ON,ADBE,8
META,ADBE,1213
LCID,ADBE,33
MU,ADBE,2310
TSLA,ADBE,4197
LRCX,ADBE,55
CVX,ADBE,2313
ORCL,ADBE,159
SPCE,ADBE,7
JNJ,ADBE,135
FRC,ADBE,153
OSTK,ADBE,135
MELI,ADBE,77
V,ADBE,1101
USEG,ADBE,296
SCHW,ADBE,60
ABT,ADBE,54
FREE,ADBE,34
CMCSA,ADBE,219
DOCU,ADBE,182
PTON,ADBE,2626
NET,ADBE,1743
VXRT,ADBE,8
DLTR,ADBE,2122
AFRM,ADBE,18
DGLY,ADBE,366
C,ADBE,1067
LUV,ADBE,26
TXN,ADBE,56
M,ADBE,27
CZR,ADBE,17
BNGO,ADBE,2
UNH,ADBE,2295
AIM,ADBE,1
NKE,ADBE,2258
GE,ADBE,35
MPC,ADBE,9
GS,ADBE,1061
HPQ,ADBE,8
NFLX,ADBE,3337
FDX,ADBE,502
TLRY,ADBE,5
KSS,ADBE,2
DIS,ADBE,5125
BIOC,ADBE,1
AYRO,ADBE,1
BYND,ADBE,238
W,ADBE,29
AAPL,ADBE,3568
FUBO,ADBE,21
VISL,ADBE,1
BOXL,ADBE,10
AMC,ADBE,223
NVDA,ADBE,4137
F,ADBE,2661
CSCO,ADBE,5056
TGT,ADBE,50
SOFI,ADBE,43
WKHS,ADBE,10
NVAX,ADBE,9
INTC,ADBE,2491
BIGC,ADBE,3
IBIO,ADBE,2
KODK,ADBE,6
BAC,ADBE,133
CVNA,ADBE,66
DOW,ADBE,1756
WFC,ADBE,58
AAL,ADBE,31
AXP,ADBE,2242
SIVB,ADBE,26
LMT,ADBE,148
LULU,ADBE,175
FCEL,ADBE,1
JILL,ADBE,23
PENN,ADBE,5
CHK,ADBE,1
INPX,ADBE,299
CHWY,ADBE,2604
ESE,ADBE,1
MVIS,ADBE,15
ROKU,ADBE,740
MRNA,ADBE,783
MSFT,ADBE,5462
ES,ADBE,409
UNP,ADBE,36
ABBV,ADBE,218
GMBL,ADBE,1
NKLA,ADBE,23
WMT,ADBE,482
PFE,ADBE,63
RGR,ADBE,1
DAL,ADBE,20
PEP,ADBE,105
GM,ADBE,51
VZ,ADBE,2409
FSLY,ADBE,15
XOM,ADBE,1950
COST,ADBE,644
SNAP,ADBE,258
FSR,ADBE,10
LMND,ADBE,32
DD,ADBE,2205
WBA,ADBE,2199
WYNN,ADBE,2180
UAVS,ADBE,367
CRM,ADBE,1309
TWLO,ADBE,37
JPM,ADBE,2087
LVS,ADBE,4
CAT,ADBE,729
GILD,ADBE,46
MULN,ADBE,16
PINS,ADBE,35
AMZN,ADBE,4338
AI,ADBE,130
PG,ADBE,2323
ABNB,ADBE,288
TRIP,ADBE,5
DVN,ADBE,11
ATVI,ADBE,83
PLTR,ADBE,85
MARK,ADBE,6
UBER,ADBE,39
KO,ADBE,86
EBAY,ADBE,69
GOOGL,ADBE,2183
INO,ADBE,10
COIN,ADBE,314
IBM,ADBE,2370
MA,ADBE,613
JAGX,ADBE,5
UPS,ADBE,30
HD,ADBE,2755
UAA,ADBE,8
RIOT,ADBE,27
ZM,ADBE,81
CHGG,ADBE,12
SI,ADBE,19
CEI,ADBE,4
TDOC,ADBE,124
SINT,ADMP,3672
F,ADMP,1
CVX,ADMP,1
GMBL,ADMP,1
BYND,ADMP,14
LCID,ADMP,6
GEVO,ADMP,1389
SPCE,ADMP,1
MMAT,ADMP,2
ON,ADMP,1
FCEL,ADMP,3
ABBV,ADMP,16
PHUN,ADMP,2195
SQ,ADMP,1
BLNK,ADMP,3
ESE,ADMP,1
INPX,ADMP,7
AYRO,ADMP,2200
CVNA,ADMP,12
AMC,ADMP,120
GOOGL,ADMP,15
SUNW,ADMP,1
ZM,ADMP,26
AI,ADMP,3
XELA,ADMP,3253
CRM,ADMP,1
MARK,ADMP,4890
DAL,ADMP,1
OCGN,ADMP,16
TELL,ADMP,1697
GME,ADMP,27
CEI,ADMP,15
MULN,ADMP,27
TNXP,ADMP,8
USEG,ADMP,1
KODK,ADMP,1535
LMND,ADMP,1
JNJ,ADMP,19
FSLY,ADMP,2
LULU,ADMP,1
AAL,ADMP,1
DKNG,ADMP,1565
NVAX,ADMP,3
TWLO,ADMP,1
META,ADMP,7
IBIO,ADMP,2191
BIOC,ADMP,6297
SI,ADMP,4
COIN,ADMP,1
TSLA,ADMP,5218
CEMI,ADMP,1496
NBY,ADMP,2641
UAVS,ADMP,3722
BOXL,ADMP,4997
AAPL,ADMP,1403
NFLX,ADMP,2
TRIP,ADMP,1
BBIG,ADMP,21
FUBO,ADMP,2
MU,ADMP,1
SOLO,ADMP,2027
RIOT,ADMP,202
M,ADMP,1
AMD,ADMP,11
C,ADMP,5
BNGO,ADMP,5308
AIM,ADMP,2008
INO,ADMP,1
VXRT,ADMP,2719
MRK,ADMP,30
CHGG,ADMP,1390
BBBY,ADMP,38
BIOL,ADMP,4273
PTON,ADMP,2
FDX,ADMP,1
