ID,Label,Industry
ACNT,ACNT,BldMt
ACU,ACU,BldMt
AMWD,AMWD,BldMt
ATKR,ATKR,BldMt
B,B,BldMt
BLDR,BLDR,BldMt
BOOM,BOOM,BldMt
CCRD,CCRD,BldMt
CIR,CIR,BldMt
CR,CR,BldMt
CSL,CSL,BldMt
CVR,CVR,BldMt
CW,CW,BldMt
CXT,CXT,BldMt
EML,EML,BldMt
EMR,EMR,BldMt
ENOV,ENOV,BldMt
EXP,EXP,BldMt
FATH,FATH,BldMt
FBIN,FBIN,BldMt
GFF,GFF,BldMt
GIFI,GIFI,BldMt
HLIO,HLIO,BldMt
IIIN,IIIN,BldMt
JELD,JELD,BldMt
LPX,LPX,BldMt
MAS,MAS,BldMt
MLI,MLI,BldMt
MWA,MWA,BldMt
NUE,NUE,BldMt
NX,NX,BldMt
OC,OC,BldMt
OFLX,OFLX,BldMt
PGTI,PGTI,BldMt
PRLB,PRLB,BldMt
RFP,RFP,BldMt
SKY,SKY,BldMt
SMID,SMID,BldMt
SMR,SMR,BldMt
SSD,SSD,BldMt
SWK,SWK,BldMt
UFPI,UFPI,BldMt
USLM,USLM,BldMt
VMI,VMI,BldMt
WTS,WTS,BldMt
ZWS,ZWS,BldMt
