ticker,ff_48
WEYS,10
WFC,44
WFCF,
WGO,23
WH,43
WHD,21
WHG,47
WHLM,34
WHR,9
WINA,42
WING,
WINT,13
WINV,
WIRE,19
WISA,
WISH,
WK,34
WKHS,
WKSP,
WLDN,34
WLFC,41
WLK,14
WLL,30
WLMS,21
WLY,8
WLYB,8
WM,48
WMB,31
WMG,
WMK,42
WMPN,
WMS,15
WMT,42
WNC,23
WNEB,44
WOLF,36
WOOF,
WOR,19
WORX,
WOW,32
WRAC,47
WRAP,
WRB,45
WRBY,42
WRK,38
WRLD,44
WSBC,44
WSBF,44
WSC,
WSFS,44
WSM,42
WSO,41
WST,13
WSTG,42
WT,47
WTBA,44
WTER,
WTFC,44
WTI,30
WTMA,
WTRG,31
WTRH,
WTS,17
WTT,37
WTTR,30
WU,44
WULF,9
WVFC,44
WVVI,4
WW,33
WWD,24
WWE,7
WWR,28
WWW,10
WYNN,7
WYY,35
X,19
XAIR,
XBIO,
XBIT,
XCUR,
XEL,31
XELA,
XELB,
XENT,
XERS,
XFIN,
XFOR,
XGN,
XL,23
XLNX,36
XLO,
XM,
XMTR,
XNCR,
XOM,30
XOMA,13
XOS,
XPDB,
XPDI,
XPEL,
XPER,36
XPL,27
XPO,40
XPOA,47
XPOF,7
XPON,
XRAY,12
XRTX,
XRX,35
XSPA,32
XTNT,13
XWEL,32
XXII,34
XYL,21
Y,45
YCBD,34
YELL,40
YELP,43
YETI,6
YEXT,34
YMAB,
YMTX,
YORW,31
YOSH,
YOTA,
YOU,34
YSAC,47
YTEN,34
YUM,43
YUMC,43
Z,
ZBH,12
ZBRA,35
ZD,32
ZDGE,34
ZEN,34
ZEST,
ZETA,34
ZEUS,41
ZEV,23
ZFOX,47
ZG,
ZGNX,
ZI,
ZIMV,
ZING,
ZION,44
ZIOP,11
ZIP,34
ZIVO,
ZM,
ZNGA,
ZNTE,47
ZNTL,
ZOM,13
ZS,
ZSAN,13
ZT,
ZTEK,
ZTS,13
ZUMZ,42
ZUO,34
ZVIA,3
ZVO,33
ZVSA,
ZWRK,
ZWS,21
ZY,
ZYME,34
ZYNE,
ZYXI,
