Source,Target,Weight
UPS,ADBE,54
MO,ADBE,156
KO,ADBE,156
JPM,ADBE,933
IBM,ADBE,885
NVDA,ADBE,1925
FDX,ADBE,891
ATVI,ADBE,247
AMGN,ADBE,240
CMG,ADBE,336
LMT,ADBE,193
ORCL,ADBE,2955
MMM,ADBE,189
MS,ADBE,83
NKE,ADBE,415
AMAT,ADBE,860
GS,ADBE,1002
CAT,ADBE,343
DIS,ADBE,1696
MU,ADBE,770
BYND,ADBE,697
PCG,ADBE,203
PEP,ADBE,124
TWTR,ADBE,1951
EBAY,ADBE,731
ROKU,ADBE,811
CLF,ADBE,25
CVS,ADBE,191
SQ,ADBE,558
DPZ,ADBE,59
X,ADBE,188
OSTK,ADBE,58
F,ADBE,114
LULU,ADBE,731
AVGO,ADBE,1809
MRK,ADBE,191
CELG,ADBE,354
SBUX,ADBE,299
BMY,ADBE,159
MA,ADBE,1039
GM,ADBE,108
PYPL,ADBE,706
XOM,ADBE,272
ABT,ADBE,159
PFE,ADBE,362
WMT,ADBE,1146
TST,ADBE,1
SIRI,ADBE,997
AMZN,ADBE,3907
M,ADBE,137
HAL,ADBE,60
JNJ,ADBE,582
FB,ADBE,4303
CVX,ADBE,432
EA,ADBE,318
A,ADBE,159
TTD,ADBE,312
V,ADBE,1085
NFLX,ADBE,2548
VZ,ADBE,794
QCOM,ADBE,1171
T,ADBE,559
TSLA,ADBE,2566
C,ADBE,535
TWLO,ADBE,661
WBA,ADBE,177
AMD,ADBE,1524
WFC,ADBE,329
TGT,ADBE,799
INTC,ADBE,935
BRK,ADBE,331
CSCO,ADBE,1065
MSFT,ADBE,4406
LYFT,ADBE,175
GILD,ADBE,207
UTX,ADBE,184
WYNN,ADBE,857
MCD,ADBE,362
BA,ADBE,1307
PG,ADBE,546
GOOGL,ADBE,2642
XLNX,ADBE,314
BIIB,ADBE,179
SNAP,ADBE,433
UAL,ADBE,72
CMCSA,ADBE,328
COST,ADBE,1110
PFE,AMAT,503
KO,AMAT,368
PG,AMAT,92
CAT,AMAT,149
BIIB,AMAT,66
CSCO,AMAT,2121
CMG,AMAT,137
PYPL,AMAT,300
LYFT,AMAT,158
MA,AMAT,178
BYND,AMAT,363
LMT,AMAT,55
BAC,AMAT,637
XOM,AMAT,539
LULU,AMAT,137
V,AMAT,219
C,AMAT,399
EBAY,AMAT,880
TWLO,AMAT,403
FB,AMAT,1372
ATVI,AMAT,624
PEP,AMAT,143
DAL,AMAT,67
TGT,AMAT,1128
DIS,AMAT,1275
JNJ,AMAT,108
UBER,AMAT,180
SIRI,AMAT,232
CLF,AMAT,80
MRK,AMAT,328
OSTK,AMAT,385
ORCL,AMAT,1186
FDX,AMAT,213
LLY,AMAT,33
CVS,AMAT,113
COST,AMAT,108
NVDA,AMAT,4444
JPM,AMAT,591
WFC,AMAT,252
UNH,AMAT,459
AVGO,AMAT,914
TLRY,AMAT,1047
CMCSA,AMAT,558
MS,AMAT,85
A,AMAT,219
CVX,AMAT,59
CRM,AMAT,156
AMD,AMAT,1760
AMGN,AMAT,180
M,AMAT,790
TTD,AMAT,95
SBUX,AMAT,297
GILD,AMAT,126
BRK,AMAT,32
QCOM,AMAT,759
HAL,AMAT,106
T,AMAT,299
WMT,AMAT,2037
WYNN,AMAT,182
MMM,AMAT,77
GOOGL,AMAT,1265
TWTR,AMAT,1043
BMY,AMAT,167
X,AMAT,144
ROKU,AMAT,424
HD,AMAT,306
IBM,AMAT,576
ADBE,AMAT,981
NKE,AMAT,129
INTC,AMAT,1537
MU,AMAT,2394
ABBV,AMAT,292
DPZ,AMAT,8
SQ,AMAT,303
ABT,AMAT,55
PCG,AMAT,148
BA,AMAT,584
MCD,AMAT,65
XLNX,AMAT,398
MSFT,AMAT,1667
CELG,AMAT,123
AAPL,AMAT,2472
MO,AMAT,80
TSLA,AMAT,1658
F,AMAT,204
UTX,AMAT,40
VZ,AMAT,946
AMZN,AMAT,1787
SNAP,AMAT,274
GS,AMAT,621
NFLX,AMAT,935
UAL,AMAT,80
CHK,AMAT,331
GE,AMAT,330
WBA,AMAT,122
EA,AMAT,169
GM,AMAT,114
UPS,AMAT,19
HAL,AMD,299
GS,AMD,4502
UTX,AMD,409
MCD,AMD,2898
GE,AMD,7665
AMZN,AMD,21685
ABBV,AMD,682
CRM,AMD,1884
GM,AMD,1906
UNH,AMD,1136
LMT,AMD,931
TSLA,AMD,21570
T,AMD,4719
XOM,AMD,1201
LLY,AMD,838
MS,AMD,790
TWLO,AMD,3243
CMCSA,AMD,964
EA,AMD,1796
NKE,AMD,956
GOOGL,AMD,11210
PCG,AMD,1626
AMGN,AMD,1053
TTD,AMD,1087
TST,AMD,4
BMY,AMD,1242
BIIB,AMD,1401
OSTK,AMD,1317
CELG,AMD,854
SIRI,AMD,2112
MO,AMD,1850
F,AMD,3875
X,AMD,2435
CHK,AMD,1509
ADBE,AMD,1465
A,AMD,629
CAT,AMD,2867
JNJ,AMD,1133
UPS,AMD,707
CVX,AMD,622
BYND,AMD,5968
PEP,AMD,335
NFLX,AMD,16969
GILD,AMD,782
LULU,AMD,1130
CLF,AMD,451
SBUX,AMD,2252
CMG,AMD,1387
WMT,AMD,2380
PFE,AMD,3281
DAL,AMD,812
XLNX,AMD,1827
MU,AMD,12330
TLRY,AMD,2510
AAPL,AMD,33278
QCOM,AMD,4827
UBER,AMD,2024
AMAT,AMD,1347
DPZ,AMD,1664
JPM,AMD,4749
MA,AMD,3288
INTC,AMD,14598
SQ,AMD,5091
IBM,AMD,1945
ROKU,AMD,8833
TGT,AMD,1636
MRK,AMD,2206
PG,AMD,1143
MSFT,AMD,10674
WFC,AMD,1896
KO,AMD,887
BRK,AMD,366
ORCL,AMD,870
CVS,AMD,1295
AVGO,AMD,1625
HD,AMD,1954
M,AMD,1844
BA,AMD,10016
V,AMD,1945
VZ,AMD,2105
MMM,AMD,1478
SNAP,AMD,4367
CSCO,AMD,3184
EBAY,AMD,1708
FDX,AMD,1020
NVDA,AMD,22316
UAL,AMD,171
FB,AMD,23050
C,AMD,3627
TWTR,AMD,10148
DIS,AMD,4766
WYNN,AMD,2088
PYPL,AMD,1884
WBA,AMD,1287
ATVI,AMD,1402
LYFT,AMD,1878
ABT,AMD,160
COST,AMD,1229
BAC,AMD,6782
FDX,AMGN,83
WMT,AMGN,1138
KO,AMGN,1764
AVGO,AMGN,224
UAL,AMGN,195
DPZ,AMGN,18
GE,AMGN,2443
HD,AMGN,124
SQ,AMGN,586
MU,AMGN,193
AMAT,AMGN,180
IBM,AMGN,1860
CMCSA,AMGN,135
ADBE,AMGN,242
TWTR,AMGN,939
LULU,AMGN,79
BAC,AMGN,1776
GS,AMGN,1643
CSCO,AMGN,358
MSFT,AMGN,707
XOM,AMGN,312
WYNN,AMGN,154
DIS,AMGN,1428
LLY,AMGN,1388
GM,AMGN,815
SBUX,AMGN,685
ORCL,AMGN,207
ROKU,AMGN,265
WFC,AMGN,1737
C,AMGN,1744
LMT,AMGN,159
EA,AMGN,377
PFE,AMGN,3362
MCD,AMGN,859
CAT,AMGN,374
CVS,AMGN,616
TTD,AMGN,41
FB,AMGN,1652
UPS,AMGN,57
HAL,AMGN,35
TLRY,AMGN,54
UTX,AMGN,43
BYND,AMGN,649
ATVI,AMGN,531
GILD,AMGN,1988
UNH,AMGN,568
M,AMGN,94
LYFT,AMGN,140
JNJ,AMGN,2834
MRK,AMGN,3769
AMD,AMGN,1957
CVX,AMGN,153
NVDA,AMGN,339
TST,AMGN,1516
ABT,AMGN,446
A,AMGN,157
COST,AMGN,186
X,AMGN,511
TWLO,AMGN,993
NFLX,AMGN,393
PCG,AMGN,62
OSTK,AMGN,101
V,AMGN,254
MO,AMGN,226
UBER,AMGN,208
PG,AMGN,379
MS,AMGN,1617
WBA,AMGN,1381
PEP,AMGN,1701
NKE,AMGN,234
F,AMGN,1516
MMM,AMGN,261
XLNX,AMGN,46
BRK,AMGN,2010
PYPL,AMGN,143
AAPL,AMGN,4377
QCOM,AMGN,920
BIIB,AMGN,1734
ABBV,AMGN,1326
T,AMGN,818
CHK,AMGN,18
GOOGL,AMGN,2899
BA,AMGN,1477
CMG,AMGN,1803
AMZN,AMGN,2491
CLF,AMGN,24
EBAY,AMGN,233
SIRI,AMGN,77
CELG,AMGN,1796
VZ,AMGN,353
MA,AMGN,1127
INTC,AMGN,460
DAL,AMGN,218
TGT,AMGN,1179
JPM,AMGN,1803
TSLA,AMGN,844
CRM,AMGN,1979
BMY,AMGN,2050
SNAP,AMGN,130
CVS,AMZN,1949
ABT,AMZN,251
AMGN,AMZN,2164
V,AMZN,6407
MMM,AMZN,4353
CELG,AMZN,1155
LLY,AMZN,1126
COST,AMZN,3787
CHK,AMZN,1042
JNJ,AMZN,5605
PCG,AMZN,1223
NVDA,AMZN,30963
LMT,AMZN,2971
TGT,AMZN,7894
MCD,AMZN,6434
MA,AMZN,3347
FDX,AMZN,3368
INTC,AMZN,14697
F,AMZN,8175
SNAP,AMZN,9646
AVGO,AMZN,1949
GOOGL,AMZN,63488
CMCSA,AMZN,3781
XLNX,AMZN,1997
AMAT,AMZN,1450
SQ,AMZN,4719
BYND,AMZN,7875
GM,AMZN,3944
NKE,AMZN,3420
KO,AMZN,6622
TLRY,AMZN,4629
UPS,AMZN,2696
LYFT,AMZN,3963
CRM,AMZN,7797
ATVI,AMZN,1459
BRK,AMZN,6935
ADBE,AMZN,4220
TST,AMZN,3509
PYPL,AMZN,4517
UNH,AMZN,2838
PFE,AMZN,4478
WBA,AMZN,2249
PEP,AMZN,4473
AAPL,AMZN,92716
IBM,AMZN,9796
T,AMZN,8337
WYNN,AMZN,3046
PG,AMZN,2778
LULU,AMZN,2203
ORCL,AMZN,3665
UAL,AMZN,943
CMG,AMZN,7643
MS,AMZN,5551
A,AMZN,1537
MU,AMZN,8688
TWTR,AMZN,22428
FB,AMZN,79197
BIIB,AMZN,2165
XOM,AMZN,3994
OSTK,AMZN,1135
MRK,AMZN,3044
CVX,AMZN,1357
UBER,AMZN,4397
AMD,AMZN,20728
ABBV,AMZN,1537
SBUX,AMZN,4368
EBAY,AMZN,3575
GS,AMZN,17123
VZ,AMZN,4956
CLF,AMZN,1049
MSFT,AMZN,35979
MO,AMZN,1618
QCOM,AMZN,4865
SIRI,AMZN,2083
NFLX,AMZN,60391
GE,AMZN,9435
DPZ,AMZN,1924
M,AMZN,3056
BAC,AMZN,11297
GILD,AMZN,1159
WFC,AMZN,6171
TWLO,AMZN,2475
ROKU,AMZN,11322
CAT,AMZN,6466
HAL,AMZN,1594
WMT,AMZN,15037
CSCO,AMZN,3672
EA,AMZN,1247
X,AMZN,1620
UTX,AMZN,1392
TSLA,AMZN,57483
DIS,AMZN,18693
JPM,AMZN,13850
DAL,AMZN,1593
C,AMZN,10047
HD,AMZN,3867
TTD,AMZN,1832
BMY,AMZN,1320
BA,AMZN,22895
LYFT,ATVI,210
NFLX,ATVI,1474
UNH,ATVI,364
TTD,ATVI,804
CMG,ATVI,117
BMY,ATVI,191
AMZN,ATVI,1407
EA,ATVI,3446
TGT,ATVI,448
SNAP,ATVI,437
PG,ATVI,200
AMD,ATVI,1534
OSTK,ATVI,145
CLF,ATVI,323
MCD,ATVI,538
NKE,ATVI,178
JPM,ATVI,520
ORCL,ATVI,113
C,ATVI,624
SBUX,ATVI,286
BAC,ATVI,725
CAT,ATVI,150
DPZ,ATVI,33
XLNX,ATVI,108
UAL,ATVI,48
MSFT,ATVI,1385
WYNN,ATVI,184
CHK,ATVI,752
MU,ATVI,771
A,ATVI,108
PEP,ATVI,128
UBER,ATVI,936
KO,ATVI,387
HD,ATVI,158
TWTR,ATVI,952
CELG,ATVI,226
CMCSA,ATVI,292
MMM,ATVI,70
AMGN,ATVI,171
MS,ATVI,148
QCOM,ATVI,816
GS,ATVI,648
VZ,ATVI,375
SQ,ATVI,1080
AMAT,ATVI,734
GILD,ATVI,387
DAL,ATVI,504
COST,ATVI,196
CRM,ATVI,382
MO,ATVI,174
WMT,ATVI,539
IBM,ATVI,279
ABBV,ATVI,164
TSLA,ATVI,1209
BIIB,ATVI,106
WFC,ATVI,472
LULU,ATVI,158
CVX,ATVI,99
F,ATVI,490
FDX,ATVI,76
ROKU,ATVI,1187
GE,ATVI,1234
UPS,ATVI,64
AVGO,ATVI,423
EBAY,ATVI,422
GOOGL,ATVI,1799
CSCO,ATVI,960
V,ATVI,412
GM,ATVI,617
PFE,ATVI,528
PYPL,ATVI,551
HAL,ATVI,266
ADBE,ATVI,384
UTX,ATVI,35
PCG,ATVI,255
LLY,ATVI,114
ABT,ATVI,44
LMT,ATVI,26
FB,ATVI,1610
CVS,ATVI,1149
MA,ATVI,759
BYND,ATVI,250
T,ATVI,689
INTC,ATVI,707
X,ATVI,571
SIRI,ATVI,248
NVDA,ATVI,2029
BRK,ATVI,78
XOM,ATVI,140
M,ATVI,140
AAPL,ATVI,2622
JNJ,ATVI,433
BA,ATVI,718
MRK,ATVI,654
TLRY,ATVI,278
WBA,ATVI,280
DIS,ATVI,1851
TWLO,ATVI,1517
BYND,AVGO,440
DAL,AVGO,97
BMY,AVGO,174
A,AVGO,101
MSFT,AVGO,1588
TSLA,AVGO,1958
ABBV,AVGO,208
HD,AVGO,339
TLRY,AVGO,132
X,AVGO,100
CMG,AVGO,227
GE,AVGO,480
WBA,AVGO,79
AMAT,AVGO,882
CVX,AVGO,110
GS,AVGO,986
TST,AVGO,1
NFLX,AVGO,1212
CLF,AVGO,26
CRM,AVGO,387
WFC,AVGO,473
GILD,AVGO,147
JNJ,AVGO,428
EBAY,AVGO,708
FDX,AVGO,212
UPS,AVGO,34
ATVI,AVGO,286
AMZN,AVGO,2195
PFE,AVGO,122
LULU,AVGO,732
DPZ,AVGO,63
LYFT,AVGO,143
PCG,AVGO,87
T,AVGO,547
BAC,AVGO,551
UAL,AVGO,53
HAL,AVGO,40
MA,AVGO,351
WMT,AVGO,961
PYPL,AVGO,288
BRK,AVGO,101
LMT,AVGO,85
BIIB,AVGO,136
PEP,AVGO,103
CSCO,AVGO,1178
QCOM,AVGO,1678
SIRI,AVGO,82
JPM,AVGO,626
TTD,AVGO,196
C,AVGO,455
LLY,AVGO,129
ABT,AVGO,82
CHK,AVGO,23
UBER,AVGO,125
UTX,AVGO,315
CELG,AVGO,155
PG,AVGO,283
TGT,AVGO,923
MO,AVGO,366
CAT,AVGO,332
KO,AVGO,106
XLNX,AVGO,907
ADBE,AVGO,1929
XOM,AVGO,363
GM,AVGO,113
MU,AVGO,1666
V,AVGO,587
AMGN,AVGO,226
CMCSA,AVGO,254
MMM,AVGO,103
WYNN,AVGO,209
VZ,AVGO,666
IBM,AVGO,891
DIS,AVGO,1120
MRK,AVGO,131
M,AVGO,88
SQ,AVGO,229
MCD,AVGO,348
UNH,AVGO,222
AAPL,AVGO,3220
INTC,AVGO,1899
F,AVGO,188
NVDA,AVGO,2879
SNAP,AVGO,224
ORCL,AVGO,920
BA,AVGO,1179
ROKU,AVGO,482
FB,AVGO,1898
TWTR,AVGO,762
COST,AVGO,843
AMD,AVGO,1622
NKE,AVGO,487
CVS,AVGO,328
MS,AVGO,77
GOOGL,AVGO,1888
SBUX,AVGO,263
TWLO,AVGO,175
OSTK,AVGO,73
EA,AVGO,146
X,BA,1201
OSTK,BA,462
V,BA,4586
TWTR,BA,5978
T,BA,5874
F,BA,6493
C,BA,7837
AAPL,BA,27904
BMY,BA,894
ABT,BA,235
LLY,BA,916
FDX,BA,1368
TST,BA,2798
TGT,BA,2738
VZ,BA,2678
PCG,BA,1147
NVDA,BA,12554
ATVI,BA,457
SNAP,BA,4067
ABBV,BA,1314
COST,BA,1323
AVGO,BA,1126
CELG,BA,388
QCOM,BA,2384
MA,BA,2554
DPZ,BA,1571
SIRI,BA,333
SBUX,BA,2350
TSLA,BA,20079
MS,BA,3659
CRM,BA,4973
GS,BA,8246
TTD,BA,1165
WFC,BA,5210
PG,BA,2605
WBA,BA,1877
TLRY,BA,1949
AMZN,BA,24572
IBM,BA,5859
DIS,BA,7389
CVS,BA,682
ADBE,BA,1334
BIIB,BA,2346
AMAT,BA,604
MO,BA,628
EBAY,BA,590
JPM,BA,9679
MCD,BA,5185
BAC,BA,7399
INTC,BA,7767
EA,BA,646
GILD,BA,345
MMM,BA,2478
AMD,BA,10538
CMG,BA,5605
CAT,BA,8454
LMT,BA,5671
XOM,BA,2290
GOOGL,BA,15740
PYPL,BA,3263
AMGN,BA,1549
M,BA,1022
UBER,BA,2427
CLF,BA,1951
JNJ,BA,4775
UPS,BA,1718
TWLO,BA,1214
WMT,BA,4418
FB,BA,20332
CVX,BA,1845
NFLX,BA,16147
BRK,BA,4103
LYFT,BA,1979
PEP,BA,3572
KO,BA,5116
UAL,BA,1936
WYNN,BA,1982
GE,BA,7533
UTX,BA,2044
A,BA,377
PFE,BA,3605
NKE,BA,2378
UNH,BA,3212
HAL,BA,1953
CMCSA,BA,1302
ROKU,BA,6586
MRK,BA,2489
SQ,BA,2443
CHK,BA,366
MU,BA,5008
LULU,BA,1117
ORCL,BA,1059
GM,BA,2193
HD,BA,2701
MSFT,BA,10510
DAL,BA,2690
BYND,BA,3670
CSCO,BA,2201
XLNX,BA,1525
PG,BAC,1949
PCG,BAC,1098
CHK,BAC,2154
CLF,BAC,1857
V,BAC,2477
UNH,BAC,4503
GS,BAC,14330
LMT,BAC,332
F,BAC,6436
CSCO,BAC,2344
C,BAC,14578
AAPL,BAC,17919
BA,BAC,7200
DPZ,BAC,1080
LLY,BAC,1205
GE,BAC,9713
AMGN,BAC,1694
MCD,BAC,2823
FDX,BAC,626
MU,BAC,4991
T,BAC,4753
JPM,BAC,18537
TTD,BAC,160
NKE,BAC,1568
BRK,BAC,5658
ABBV,BAC,1129
MA,BAC,1616
ATVI,BAC,452
PYPL,BAC,1851
WYNN,BAC,910
BYND,BAC,1444
HD,BAC,1738
GILD,BAC,354
MO,BAC,766
CMG,BAC,4098
FB,BAC,13896
QCOM,BAC,1735
NFLX,BAC,9864
XLNX,BAC,190
UPS,BAC,308
CVX,BAC,716
PEP,BAC,4386
GM,BAC,2661
TGT,BAC,3128
XOM,BAC,2322
ABT,BAC,1666
IBM,BAC,5621
CRM,BAC,5081
SIRI,BAC,1132
MSFT,BAC,8748
ADBE,BAC,618
WMT,BAC,4460
A,BAC,254
KO,BAC,5263
LULU,BAC,229
TLRY,BAC,539
EA,BAC,300
UBER,BAC,2139
AMZN,BAC,13099
UAL,BAC,2207
AMD,BAC,7101
MS,BAC,7446
PFE,BAC,4394
WFC,BAC,12666
SNAP,BAC,3892
TST,BAC,3358
NVDA,BAC,5978
TSLA,BAC,10217
CAT,BAC,2365
LYFT,BAC,1156
OSTK,BAC,166
CMCSA,BAC,1333
EBAY,BAC,1205
UTX,BAC,446
CVS,BAC,1073
VZ,BAC,1977
ORCL,BAC,2082
AVGO,BAC,551
GOOGL,BAC,9733
TWTR,BAC,5296
JNJ,BAC,6784
MRK,BAC,2906
X,BAC,991
SBUX,BAC,1379
HAL,BAC,660
CELG,BAC,791
TWLO,BAC,396
INTC,BAC,5031
COST,BAC,1142
AMAT,BAC,563
WBA,BAC,1555
SQ,BAC,2372
DAL,BAC,2490
M,BAC,946
MMM,BAC,562
BIIB,BAC,204
BMY,BAC,1599
