ID,Label,Industry
ABMD,ABMD,MedEq
AHPI,AHPI,MedEq
AIPT,AIPT,MedEq
ALGN,ALGN,MedEq
AMS,AMS,MedEq
ANGO,ANGO,MedEq
APT,APT,MedEq
APYX,APYX,MedEq
ARAY,ARAY,MedEq
ARDM,ARDM,MedEq
ATEC,ATEC,MedEq
ATRC,ATRC,MedEq
ATRS,ATRS,MedEq
AVNS,AVNS,MedEq
AXGN,AXGN,MedEq
BABY,BABY,MedEq
BAX,BAX,MedEq
BDX,BDX,MedEq
BIOL,BIOL,MedEq
BLFS,BLFS,MedEq
BSX,BSX,MedEq
CASM,CASM,MedEq
CMD,CMD,MedEq
CNMD,CNMD,MedEq
COO,COO,MedEq
CRY,CRY,MedEq
CUTR,CUTR,MedEq
CYTX,CYTX,MedEq
DRAD,DRAD,MedEq
DXCM,DXCM,MedEq
DXR,DXR,MedEq
ELGX,ELGX,MedEq
ELMD,ELMD,MedEq
EW,EW,MedEq
FONR,FONR,MedEq
GMED,GMED,MedEq
HAE,HAE,MedEq
HOLX,HOLX,MedEq
HRC,HRC,MedEq
ICUI,ICUI,MedEq
INFU,INFU,MedEq
INSP,INSP,MedEq
IRIX,IRIX,MedEq
ISR,ISR,MedEq
ISRG,ISRG,MedEq
IVC,IVC,MedEq
KRMD,KRMD,MedEq
LAKE,LAKE,MedEq
LMAT,LMAT,MedEq
MASI,MASI,MedEq
MICR,MICR,MedEq
MLAB,MLAB,MedEq
MLSS,MLSS,MedEq
MMSI,MMSI,MedEq
MRIC,MRIC,MedEq
MSA,MSA,MedEq
MSON,MSON,MedEq
NTUS,NTUS,MedEq
NURO,NURO,MedEq
NUVA,NUVA,MedEq
NVRO,NVRO,MedEq
NVST,NVST,MedEq
NXTM,NXTM,MedEq
OFIX,OFIX,MedEq
OHGI,OHGI,MedEq
PEN,PEN,MedEq
PKI,PKI,MedEq
POAI,POAI,MedEq
PODD,PODD,MedEq
PSTV,PSTV,MedEq
REPR,REPR,MedEq
RMD,RMD,MedEq
RMTI,RMTI,MedEq
RVP,RVP,MedEq
SINT,SINT,MedEq
SMED,SMED,MedEq
SNOA,SNOA,MedEq
SSKN,SSKN,MedEq
STAA,STAA,MedEq
STXS,STXS,MedEq
SYK,SYK,MedEq
TFX,TFX,MedEq
TKAT,TKAT,MedEq
TRXC,TRXC,MedEq
UTMD,UTMD,MedEq
VAPO,VAPO,MedEq
VAR,VAR,MedEq
XRAY,XRAY,MedEq
ZBH,ZBH,MedEq
