Source,Target,Weight
MS,BAC,7765
PYPL,BAC,2188
FIT,BAC,124
JPM,BAC,18309
PFE,BAC,2760
KO,BAC,2830
GE,BAC,9450
CAT,BAC,1412
ROKU,BAC,950
INTC,BAC,5052
NFLX,BRK,597
AMZN,BRK,4733
JPM,BRK,3115
BA,BRK,838
MU,BRK,173
MCD,BRK,452
V,BRK,173
GOOGL,BRK,2293
SNAP,BRK,1106
FB,BRK,2068
AMD,BRK,160
MS,BRK,1946
SQ,BRK,165
TWTR,BRK,1478
BAC,BRK,1455
AAPL,BRK,2964
PFE,BRK,1110
KO,BRK,2146
WFC,BRK,2979
GE,BRK,1121
WMT,BRK,1872
FIT,BRK,2
CRM,BRK,2579
MRK,BRK,1127
CAT,BRK,528
GILD,BRK,603
T,BRK,453
INTC,BRK,245
XOM,BRK,164
PG,BRK,291
PYPL,BRK,167
IBM,BRK,2369
MSFT,BRK,1254
HD,BRK,189
CMG,BRK,2415
JNJ,BRK,1765
CELG,BRK,23
CSCO,BRK,128
F,BRK,1746
VZ,BRK,80
GM,BRK,364
TGT,BRK,1745
ROKU,BRK,24
TSLA,BRK,972
NVDA,BRK,228
C,BRK,1604
GS,BRK,1951
UAA,BRK,5
DIS,BRK,1976
CELG,C,335
VZ,C,1147
T,C,2233
GS,C,8862
BRK,C,2008
SNAP,C,1640
WMT,C,2900
MS,C,5807
IBM,C,3383
FIT,C,54
TSLA,C,6040
GE,C,3636
MSFT,C,5303
SQ,C,3474
DIS,C,2853
CSCO,C,2440
F,C,3099
AAPL,C,10985
XOM,C,1771
TWTR,C,3289
MCD,C,1590
CMG,C,1792
CAT,C,1329
NFLX,C,6555
GOOGL,C,5363
AMD,C,2546
GM,C,1434
NVDA,C,5262
MRK,C,1187
AMZN,C,9505
BA,C,2492
PFE,C,2074
ROKU,C,295
WFC,C,11884
CRM,C,2098
MU,C,4251
HD,C,797
PG,C,1606
PYPL,C,904
FB,C,7395
JNJ,C,2841
UAA,C,229
GILD,C,760
V,C,2380
JPM,C,17873
TGT,C,1213
KO,C,2686
BAC,C,12661
INTC,C,2530
CRM,CAT,915
BAC,CAT,1765
CMG,CAT,1025
WMT,CAT,1085
C,CAT,1569
F,CAT,2205
AMZN,CAT,5136
PG,CAT,1515
XOM,CAT,1433
JNJ,CAT,1918
MS,CAT,896
ROKU,CAT,367
MSFT,CAT,2889
FB,CAT,4130
V,CAT,1777
BA,CAT,5451
T,CAT,1221
MCD,CAT,2177
BRK,CAT,771
AMD,CAT,2755
CELG,CAT,1050
GOOGL,CAT,3908
SNAP,CAT,1408
INTC,CAT,2918
PFE,CAT,1193
WFC,CAT,1155
SQ,CAT,1263
GILD,CAT,383
NFLX,CAT,2655
JPM,CAT,2065
AAPL,CAT,5623
HD,CAT,952
MU,CAT,982
TWTR,CAT,2692
GS,CAT,2264
TSLA,CAT,3037
PYPL,CAT,824
TGT,CAT,963
KO,CAT,1256
GE,CAT,2847
NVDA,CAT,1866
FIT,CAT,374
GM,CAT,700
IBM,CAT,1861
DIS,CAT,1795
CSCO,CAT,982
MRK,CAT,782
VZ,CAT,1977
UAA,CAT,146
BAC,CELG,503
AAPL,CELG,3569
PG,CELG,715
TSLA,CELG,2219
KO,CELG,147
FIT,CELG,72
T,CELG,1278
DIS,CELG,531
PYPL,CELG,650
INTC,CELG,1748
XOM,CELG,245
MRK,CELG,1828
MU,CELG,765
NFLX,CELG,1844
IBM,CELG,187
MSFT,CELG,1039
C,CELG,474
BRK,CELG,104
BA,CELG,1366
F,CELG,1369
GS,CELG,253
GILD,CELG,4792
WFC,CELG,213
ROKU,CELG,192
VZ,CELG,1333
CSCO,CELG,437
FB,CELG,1446
V,CELG,1170
AMZN,CELG,2442
PFE,CELG,2233
CAT,CELG,1092
GOOGL,CELG,1904
CMG,CELG,189
TGT,CELG,167
GE,CELG,1377
WMT,CELG,465
GM,CELG,260
NVDA,CELG,718
HD,CELG,267
CRM,CELG,160
AMD,CELG,1683
TWTR,CELG,1700
JNJ,CELG,1836
SNAP,CELG,2482
JPM,CELG,352
MS,CELG,122
SQ,CELG,773
MCD,CELG,2098
UAA,CELG,1270
V,CMG,1774
TGT,CMG,1804
CELG,CMG,859
CRM,CMG,2900
AMD,CMG,2493
PFE,CMG,1244
ROKU,CMG,255
MS,CMG,2049
SNAP,CMG,2460
SQ,CMG,524
IBM,CMG,4326
GS,CMG,2901
MSFT,CMG,4142
BRK,CMG,2481
GE,CMG,2731
VZ,CMG,1129
AMZN,CMG,9869
CSCO,CMG,179
C,CMG,2237
BA,CMG,2813
MRK,CMG,1211
JNJ,CMG,1994
F,CMG,4346
BAC,CMG,1645
HD,CMG,348
GM,CMG,865
AAPL,CMG,4859
T,CMG,1934
XOM,CMG,548
DIS,CMG,2570
WMT,CMG,2160
FB,CMG,5518
NVDA,CMG,1707
MU,CMG,405
CAT,CMG,1965
GILD,CMG,1264
INTC,CMG,3938
PG,CMG,321
FIT,CMG,244
WFC,CMG,2615
KO,CMG,2285
GOOGL,CMG,7508
UAA,CMG,240
TSLA,CMG,6918
PYPL,CMG,1247
MCD,CMG,2102
TWTR,CMG,4193
JPM,CMG,2802
NFLX,CMG,2429
MSFT,CRM,4311
TGT,CRM,1834
CMG,CRM,2925
BAC,CRM,2004
AMD,CRM,1339
HD,CRM,723
MU,CRM,1540
TSLA,CRM,2372
AMZN,CRM,8153
IBM,CRM,3484
DIS,CRM,2391
JNJ,CRM,1942
C,CRM,2104
XOM,CRM,397
SQ,CRM,2138
MRK,CRM,1443
MCD,CRM,630
FB,CRM,5522
GS,CRM,2492
CAT,CRM,791
INTC,CRM,1786
F,CRM,2293
GOOGL,CRM,4995
WFC,CRM,3043
CSCO,CRM,1405
T,CRM,1079
SNAP,CRM,2371
KO,CRM,2379
GM,CRM,608
VZ,CRM,261
GILD,CRM,663
ROKU,CRM,507
PG,CRM,510
GE,CRM,1615
PYPL,CRM,1199
WMT,CRM,2288
BA,CRM,1527
PFE,CRM,1264
CELG,CRM,167
NVDA,CRM,2578
FIT,CRM,377
JPM,CRM,3143
AAPL,CRM,6988
MS,CRM,2112
V,CRM,695
TWTR,CRM,3402
BRK,CRM,2639
UAA,CRM,108
NFLX,CRM,2937
KO,CSCO,1397
BRK,CSCO,375
PYPL,CSCO,666
V,CSCO,2962
C,CSCO,1866
FIT,CSCO,56
TWTR,CSCO,2901
AMZN,CSCO,4281
AAPL,CSCO,9102
BAC,CSCO,3604
FB,CSCO,4820
HD,CSCO,1922
GS,CSCO,845
WFC,CSCO,1642
XOM,CSCO,1716
JPM,CSCO,3263
INTC,CSCO,5410
ROKU,CSCO,477
UAA,CSCO,554
SNAP,CSCO,872
GOOGL,CSCO,3618
GE,CSCO,2884
TGT,CSCO,922
AMD,CSCO,2628
PG,CSCO,1728
JNJ,CSCO,1869
CRM,CSCO,839
MS,CSCO,329
NVDA,CSCO,4358
IBM,CSCO,1973
BA,CSCO,1443
MU,CSCO,3338
T,CSCO,1888
F,CSCO,1845
CMG,CSCO,198
WMT,CSCO,3760
VZ,CSCO,2446
PFE,CSCO,1450
DIS,CSCO,1996
GM,CSCO,679
MSFT,CSCO,8002
NFLX,CSCO,2961
SQ,CSCO,1168
MCD,CSCO,990
MRK,CSCO,618
CAT,CSCO,820
CELG,CSCO,445
TSLA,CSCO,2893
GILD,CSCO,633
FIT,DIS,105
GILD,DIS,1290
KO,DIS,2582
PFE,DIS,2032
GOOGL,DIS,7466
TSLA,DIS,5331
AMZN,DIS,10702
TWTR,DIS,4940
MS,DIS,1876
CMG,DIS,2634
BA,DIS,3231
MRK,DIS,1647
BRK,DIS,2403
GM,DIS,1329
CAT,DIS,1546
GE,DIS,3870
CELG,DIS,419
T,DIS,3422
V,DIS,2049
SNAP,DIS,3126
ROKU,DIS,1574
MCD,DIS,1836
AAPL,DIS,10146
JNJ,DIS,3673
GS,DIS,3596
MU,DIS,1684
C,DIS,2765
VZ,DIS,2854
WMT,DIS,4896
CSCO,DIS,1745
WFC,DIS,3743
F,DIS,2348
PG,DIS,1592
PYPL,DIS,642
AMD,DIS,2110
SQ,DIS,1136
MSFT,DIS,5349
INTC,DIS,2724
UAA,DIS,169
CRM,DIS,2432
XOM,DIS,1787
JPM,DIS,5292
IBM,DIS,3808
NFLX,DIS,9289
HD,DIS,1492
FB,DIS,7111
BAC,DIS,4523
TGT,DIS,2823
NVDA,DIS,3377
TSLA,F,13323
MSFT,F,5679
HD,F,347
SNAP,F,3033
XOM,F,1270
BA,F,2884
GOOGL,F,6063
V,F,2155
JPM,F,3711
GS,F,2563
WFC,F,3118
CSCO,F,1645
BRK,F,1962
MCD,F,1609
AMZN,F,7821
CMG,F,3485
ROKU,F,297
JNJ,F,2228
UAA,F,372
TGT,F,1937
T,F,3779
CELG,F,1327
MU,F,2651
VZ,F,2455
NVDA,F,3195
PFE,F,1861
MRK,F,1117
DIS,F,2413
FIT,F,156
SQ,F,1355
MS,F,1801
CRM,F,2491
PG,F,1212
INTC,F,4244
NFLX,F,3627
KO,F,2255
GILD,F,1331
AMD,F,5694
GM,F,11271
WMT,F,2617
TWTR,F,5068
IBM,F,4476
CAT,F,2394
BAC,F,5330
GE,F,7036
C,F,2999
FB,F,7100
PYPL,F,1374
AAPL,F,36795
PYPL,FB,4637
AMD,FB,18032
MSFT,FB,28349
KO,FB,3556
PG,FB,2943
GE,FB,23924
TGT,FB,3250
CAT,FB,3401
AAPL,FB,93524
DIS,FB,6713
BAC,FB,13182
CRM,FB,4685
PFE,FB,3828
XOM,FB,3611
WMT,FB,8062
CSCO,FB,6052
UAA,FB,15366
TSLA,FB,36321
NVDA,FB,30216
JNJ,FB,5147
GILD,FB,3868
CMG,FB,4053
SNAP,FB,14257
VZ,FB,3776
NFLX,FB,51969
BRK,FB,2585
WFC,FB,6566
SQ,FB,5852
TWTR,FB,58025
GOOGL,FB,72862
HD,FB,3513
T,FB,7851
V,FB,6672
GM,FB,5749
JPM,FB,11105
AMZN,FB,78069
MS,FB,2415
ROKU,FB,2680
CELG,FB,1154
GS,FB,18085
MU,FB,11470
INTC,FB,11386
F,FB,6694
BA,FB,8664
MCD,FB,3347
FIT,FB,14981
C,FB,6113
MRK,FB,1694
IBM,FB,19799
TSLA,FIT,1118
GM,FIT,394
UAA,FIT,13956
NVDA,FIT,97
XOM,FIT,319
CMG,FIT,252
DIS,FIT,116
HD,FIT,71
AAPL,FIT,15545
V,FIT,30
INTC,FIT,94
BA,FIT,38
C,FIT,62
JPM,FIT,60
SNAP,FIT,423
GOOGL,FIT,491
CAT,FIT,498
GS,FIT,49
PFE,FIT,515
BAC,FIT,119
MSFT,FIT,209
AMD,FIT,269
ROKU,FIT,163
T,FIT,99
CELG,FIT,40
KO,FIT,56
CSCO,FIT,58
WMT,FIT,50
MRK,FIT,76
BRK,FIT,13
MCD,FIT,137
NFLX,FIT,298
F,FIT,190
TGT,FIT,40
MU,FIT,136
FB,FIT,14335
SQ,FIT,965
PYPL,FIT,47
PG,FIT,354
IBM,FIT,13700
WFC,FIT,28
GE,FIT,14071
GILD,FIT,132
JNJ,FIT,32
MS,FIT,306
CRM,FIT,293
VZ,FIT,32
AMZN,FIT,445
TWTR,FIT,259
UAA,GE,15011
DIS,GE,4255
INTC,GE,4969
GS,GE,3855
F,GE,6671
MU,GE,5391
FIT,GE,14335
AMZN,GE,8962
BAC,GE,9946
VZ,GE,2790
BRK,GE,1548
SQ,GE,2147
WMT,GE,2863
BA,GE,3955
PFE,GE,2123
CSCO,GE,2756
JNJ,GE,4459
GOOGL,GE,5398
CAT,GE,2559
PG,GE,2849
TWTR,GE,5503
ROKU,GE,698
CRM,GE,1777
TSLA,GE,7615
HD,GE,2492
NVDA,GE,4704
PYPL,GE,530
CMG,GE,1754
MSFT,GE,7912
MCD,GE,2377
FB,GE,23836
CELG,GE,1109
NFLX,GE,7317
KO,GE,3450
IBM,GE,18893
GILD,GE,594
MRK,GE,2362
TGT,GE,1657
T,GE,4327
V,GE,2389
GM,GE,2765
SNAP,GE,3915
AAPL,GE,30728
MS,GE,2273
JPM,GE,4550
WFC,GE,4029
C,GE,4117
XOM,GE,2770
AMD,GE,6753
KO,GILD,949
JPM,GILD,1853
CSCO,GILD,1142
PFE,GILD,3934
INTC,GILD,2135
TWTR,GILD,2315
BRK,GILD,752
XOM,GILD,396
NVDA,GILD,3140
PG,GILD,175
IBM,GILD,919
CELG,GILD,5681
MSFT,GILD,2519
GE,GILD,991
BAC,GILD,1637
FIT,GILD,74
UAA,GILD,1222
NFLX,GILD,1305
AAPL,GILD,5650
GOOGL,GILD,3830
CAT,GILD,745
CMG,GILD,1305
PYPL,GILD,1013
WFC,GILD,810
AMD,GILD,2064
TGT,GILD,455
TSLA,GILD,2888
HD,GILD,679
MRK,GILD,2796
AMZN,GILD,3560
V,GILD,1604
DIS,GILD,1341
SQ,GILD,744
T,GILD,1407
MCD,GILD,2297
SNAP,GILD,2897
BA,GILD,1654
CRM,GILD,726
GS,GILD,2370
JNJ,GILD,2377
FB,GILD,4423
MS,GILD,740
ROKU,GILD,382
GM,GILD,685
MU,GILD,1061
VZ,GILD,1271
F,GILD,2077
WMT,GILD,980
C,GILD,763
TGT,GM,660
MRK,GM,428
GOOGL,GM,3635
AMD,GM,1979
MS,GM,846
TWTR,GM,2390
VZ,GM,860
CELG,GM,592
FB,GM,20193
GE,GM,16318
SQ,GM,452
T,GM,1452
IBM,GM,14662
XOM,GM,1424
GILD,GM,673
WMT,GM,1048
KO,GM,1354
NVDA,GM,1650
PYPL,GM,1025
CAT,GM,1174
MCD,GM,903
MSFT,GM,2288
AAPL,GM,17628
F,GM,12490
CSCO,GM,693
JPM,GM,1499
INTC,GM,2454
AMZN,GM,3878
WFC,GM,971
SNAP,GM,1266
ROKU,GM,139
NFLX,GM,1879
UAA,GM,13914
PFE,GM,684
V,GM,1365
HD,GM,489
JNJ,GM,799
BAC,GM,2081
C,GM,1570
FIT,GM,13362
MU,GM,1204
BRK,GM,708
GS,GM,1283
DIS,GM,1498
PG,GM,694
CRM,GM,759
BA,GM,2193
TSLA,GM,12236
CMG,GM,939
AMZN,GOOGL,93774
CAT,GOOGL,3810
IBM,GOOGL,7694
V,GOOGL,7350
MS,GOOGL,2777
CELG,GOOGL,1687
TWTR,GOOGL,25535
MRK,GOOGL,1955
T,GOOGL,6294
BA,GOOGL,9615
CSCO,GOOGL,4882
DIS,GOOGL,7873
GM,GOOGL,3313
F,GOOGL,5927
JNJ,GOOGL,6393
NFLX,GOOGL,49835
BAC,GOOGL,9911
TGT,GOOGL,3240
XOM,GOOGL,3596
AMD,GOOGL,10251
GE,GOOGL,5307
AAPL,GOOGL,75423
PFE,GOOGL,4344
UAA,GOOGL,316
FB,GOOGL,83243
KO,GOOGL,3562
GILD,GOOGL,3090
VZ,GOOGL,5002
MCD,GOOGL,3546
SNAP,GOOGL,7396
WFC,GOOGL,6485
ROKU,GOOGL,2430
C,GOOGL,5489
CRM,GOOGL,4815
MSFT,GOOGL,35184
SQ,GOOGL,3315
MU,GOOGL,6258
PG,GOOGL,3338
BRK,GOOGL,3609
CMG,GOOGL,5360
INTC,GOOGL,11226
GS,GOOGL,15128
WMT,GOOGL,8841
JPM,GOOGL,11145
HD,GOOGL,3983
NVDA,GOOGL,27172
PYPL,GOOGL,3636
FIT,GOOGL,610
TSLA,GOOGL,33519
HD,GS,1204
SQ,GS,1612
CELG,GS,213
CRM,GS,2594
MRK,GS,1567
TSLA,GS,15298
V,GS,1193
TWTR,GS,6138
MS,GS,9825
SNAP,GS,1109
AMZN,GS,17650
CMG,GS,2960
PFE,GS,1622
CSCO,GS,797
MU,GS,1376
FB,GS,18163
AMD,GS,3258
VZ,GS,852
MSFT,GS,3979
PG,GS,885
WFC,GS,6494
INTC,GS,1419
GILD,GS,2094
BA,GS,3383
CAT,GS,2032
C,GS,8596
ROKU,GS,251
GE,GS,3443
GM,GS,1110
JPM,GS,12959
FIT,GS,52
UAA,GS,125
BRK,GS,2411
AAPL,GS,18457
IBM,GS,6414
KO,GS,2601
WMT,GS,2752
XOM,GS,1535
GOOGL,GS,14385
NVDA,GS,11394
DIS,GS,3507
BAC,GS,13415
MCD,GS,1597
NFLX,GS,14595
F,GS,2373
PYPL,GS,1407
T,GS,839
TGT,GS,1602
JNJ,GS,4328
MU,HD,1259
NVDA,HD,3652
MSFT,HD,3801
F,HD,394
DIS,HD,1754
AAPL,HD,5843
CAT,HD,955
GM,HD,496
CELG,HD,253
INTC,HD,1527
XOM,HD,1025
SNAP,HD,570
BAC,HD,2067
PG,HD,1901
PYPL,HD,668
JPM,HD,2585
FIT,HD,78
FB,HD,3831
T,HD,1106
WFC,HD,1292
AMZN,HD,5139
NFLX,HD,2558
MCD,HD,1431
KO,HD,1455
JNJ,HD,2653
MRK,HD,737
BRK,HD,598
GOOGL,HD,3708
MS,HD,595
ROKU,HD,999
CMG,HD,373
AMD,HD,1154
TSLA,HD,2025
WMT,HD,5041
V,HD,2132
PFE,HD,1427
TWTR,HD,1008
SQ,HD,632
GS,HD,1270
GE,HD,2185
C,HD,897
UAA,HD,149
CSCO,HD,2625
GILD,HD,715
TGT,HD,791
VZ,HD,921
CRM,HD,774
IBM,HD,1332
BA,HD,2262
MU,IBM,958
GS,IBM,6797
GILD,IBM,856
GM,IBM,1205
GOOGL,IBM,7739
NFLX,IBM,5725
JPM,IBM,4581
AAPL,IBM,23022
CMG,IBM,4216
TSLA,IBM,6534
MSFT,IBM,9020
BRK,IBM,2682
XOM,IBM,1449
BAC,IBM,5782
JNJ,IBM,4851
WFC,IBM,3894
TGT,IBM,2774
SNAP,IBM,1706
T,IBM,1168
FIT,IBM,13359
V,IBM,1485
PFE,IBM,1890
CRM,IBM,3355
HD,IBM,1232
C,IBM,3280
DIS,IBM,4195
KO,IBM,3232
CSCO,IBM,2408
MRK,IBM,1602
NVDA,IBM,3662
UAA,IBM,13237
CAT,IBM,1581
ROKU,IBM,390
GE,IBM,17875
TWTR,IBM,3945
FB,IBM,19235
MS,IBM,4632
INTC,IBM,2822
MCD,IBM,1666
VZ,IBM,1485
BA,IBM,1892
AMD,IBM,2475
PYPL,IBM,711
PG,IBM,2155
F,IBM,4041
SQ,IBM,1306
AMZN,IBM,8865
CELG,IBM,184
WMT,IBM,3970
BA,INTC,4372
PFE,INTC,2014
IBM,INTC,2767
PYPL,INTC,1844
WMT,INTC,3134
SQ,INTC,1881
WFC,INTC,1989
JNJ,INTC,2770
GM,INTC,1814
SNAP,INTC,2750
MS,INTC,571
C,INTC,2509
TGT,INTC,820
VZ,INTC,3684
MCD,INTC,2475
MRK,INTC,1099
CMG,INTC,1965
XOM,INTC,2581
ROKU,INTC,1150
MSFT,INTC,15135
PG,INTC,2238
JPM,INTC,4437
TWTR,INTC,7097
NVDA,INTC,12359
NFLX,INTC,8206
CSCO,INTC,6337
CRM,INTC,1269
DIS,INTC,2568
GOOGL,INTC,10878
KO,INTC,1491
HD,INTC,1540
FIT,INTC,93
CAT,INTC,2901
F,INTC,4097
T,INTC,3722
MU,INTC,9459
CELG,INTC,1532
BRK,INTC,489
UAA,INTC,224
TSLA,INTC,8201
GE,INTC,5141
GS,INTC,1505
AMZN,INTC,14297
AAPL,INTC,17662
GILD,INTC,1451
BAC,INTC,5513
V,INTC,4242
AMD,INTC,16209
FB,INTC,12036
TWTR,JNJ,2120
V,JNJ,2481
BAC,JNJ,4957
TGT,JNJ,1748
BRK,JNJ,2397
GOOGL,JNJ,5715
SQ,JNJ,353
CMG,JNJ,2068
FB,JNJ,4653
CAT,JNJ,1629
XOM,JNJ,2024
AAPL,JNJ,6590
KO,JNJ,3396
PYPL,JNJ,643
MSFT,JNJ,5675
HD,JNJ,2121
WMT,JNJ,3534
DIS,JNJ,3693
PG,JNJ,4204
INTC,JNJ,2328
GILD,JNJ,2283
BA,JNJ,2291
CRM,JNJ,2059
IBM,JNJ,5028
AMD,JNJ,898
JPM,JNJ,5323
F,JNJ,2192
MS,JNJ,3061
FIT,JNJ,33
PFE,JNJ,5615
MCD,JNJ,2073
GM,JNJ,721
TSLA,JNJ,2817
GS,JNJ,4618
CELG,JNJ,1742
CSCO,JNJ,1765
SNAP,JNJ,879
C,JNJ,2555
NFLX,JNJ,4455
MU,JNJ,923
VZ,JNJ,2003
MRK,JNJ,4392
WFC,JNJ,3754
GE,JNJ,4200
AMZN,JNJ,5983
ROKU,JNJ,337
NVDA,JNJ,1314
T,JNJ,1615
UAA,JNJ,95
MSFT,JPM,8905
AAPL,JPM,16090
BRK,JPM,4525
MCD,JPM,2434
PYPL,JPM,1020
NVDA,JPM,6092
PFE,JPM,3008
GS,JPM,12912
MRK,JPM,1889
WFC,JPM,14258
CELG,JPM,322
PG,JPM,2818
BA,JPM,3132
AMD,JPM,2934
TGT,JPM,2613
TWTR,JPM,4616
CMG,JPM,2292
MU,JPM,4926
C,JPM,16476
IBM,JPM,4038
TSLA,JPM,7811
INTC,JPM,3608
DIS,JPM,4709
BAC,JPM,17575
T,JPM,2207
HD,JPM,1935
ROKU,JPM,587
SNAP,JPM,2121
AMZN,JPM,17548
MS,JPM,6688
GILD,JPM,1357
F,JPM,2941
JNJ,JPM,5308
VZ,JPM,2119
NFLX,JPM,8495
CSCO,JPM,3342
GM,JPM,1249
XOM,JPM,2645
SQ,JPM,3378
WMT,JPM,5947
FIT,JPM,50
KO,JPM,3265
GOOGL,JPM,9457
FB,JPM,11354
UAA,JPM,154
CRM,JPM,2626
V,JPM,4216
CAT,JPM,1706
GE,JPM,4412
PG,KO,2534
JPM,KO,2898
SQ,KO,234
DIS,KO,2783
F,KO,2932
ROKU,KO,149
CAT,KO,1572
GM,KO,1530
MS,KO,2156
MSFT,KO,3248
GILD,KO,965
V,KO,1801
CELG,KO,453
TGT,KO,1201
WFC,KO,2477
XOM,KO,1701
GS,KO,2718
TSLA,KO,1798
T,KO,1555
MCD,KO,2981
GE,KO,4024
CMG,KO,2468
SNAP,KO,1059
MRK,KO,3183
BAC,KO,2388
MU,KO,530
FIT,KO,47
IBM,KO,3191
PFE,KO,1977
NVDA,KO,987
BA,KO,2534
AMZN,KO,4772
VZ,KO,1360
WMT,KO,2568
C,KO,2224
HD,KO,908
TWTR,KO,2720
UAA,KO,883
CRM,KO,2584
AAPL,KO,5841
BRK,KO,2687
INTC,KO,1806
GOOGL,KO,3710
JNJ,KO,3509
FB,KO,4010
NFLX,KO,1371
CSCO,KO,1312
PYPL,KO,1191
AMD,KO,1411
CAT,MCD,2388
TSLA,MCD,2316
JNJ,MCD,2287
WMT,MCD,2298
