Source,Target,Weight
ATVI,AA,72
DPW,AA,31
SGMO,AA,38
GM,AA,426
ZNGA,AA,30
EGC,AA,11
FCX,AA,367
PG,AA,386
FSLR,AA,51
CELG,AA,51
ULTA,AA,17
TXN,AAL,236
VZ,AAL,1221
LUV,AAL,2056
CLF,AAL,547
GERN,AAL,46
YELP,AAL,34
ZNGA,AAL,26
BIIB,AAL,227
JWN,AAL,41
PAYX,AAL,18
PFE,AAL,274
CELG,AAL,1481
AA,AAL,187
EGC,AAL,8
UPS,AAL,219
W,AAL,32
DATA,AAL,10
JCP,AAL,68
LB,AAL,121
DKS,AAL,36
MGM,AAL,255
JPM,AAL,260
DG,AAL,28
RAD,AAL,29
NTNX,AAL,37
BKNG,AAL,323
GE,AAL,1648
ETSY,AAL,28
PTC,AAL,5
HD,AAL,260
HMNY,AAL,71
DAL,AAL,2999
NKE,AAL,137
HAL,AAL,1699
C,AAL,340
SLS,AAL,6
BBBY,AAL,307
AMAT,AAL,413
WMT,AAL,220
LMT,AAL,1358
CAT,AAL,1377
HAS,AAL,966
CVS,AAL,163
DIS,AAL,316
PG,AAL,526
FL,AAL,156
ADSK,AAL,59
RIOT,AAL,17
NBEV,AAL,40
XOM,AAL,573
A,AAL,405
ULTA,AAL,60
HEAR,AAL,36
AAOI,AAL,35
ABBV,AAL,611
DE,AAL,125
FSLR,AAL,86
WFC,AAL,314
TWLO,AAL,46
AMZN,AAL,2196
MO,AAL,243
F,AAL,1980
BAC,AAL,690
KSS,AAL,200
TIF,AAL,41
SGMO,AAL,16
TNDM,AAL,43
TST,AAL,1
FCX,AAL,779
STZ,AAL,28
PANW,AAL,14
EXAS,AAL,32
CHK,AAL,101
CMG,AAL,197
ISRG,AAL,348
SBUX,AAL,533
TSLA,AAL,759
PEP,AAL,176
CRM,AAL,236
SYMC,AAL,115
KHC,AAL,130
GRUB,AAL,132
AVGO,AAL,160
EA,AAL,164
TTWO,AAL,42
CTL,AAL,138
SQ,AAL,408
JNJ,AAL,626
AXP,AAL,143
WTW,AAL,20
X,AAL,478
UTX,AAL,174
TWTR,AAL,1872
FOXA,AAL,321
DLTR,AAL,59
TTD,AAL,23
KR,AAL,245
LLY,AAL,115
HON,AAL,69
FAST,AAL,275
FB,AAL,1795
IGC,AAL,21
FDC,AAL,31
GS,AAL,243
WDC,AAL,419
COST,AAL,286
SNAP,AAL,746
TJX,AAL,20
FIT,AAL,59
FDX,AAL,142
NWL,AAL,54
PM,AAL,131
GOOGL,AAL,1498
MMM,AAL,1105
ABT,AAL,436
WYNN,AAL,303
AMTD,AAL,583
CVX,AAL,152
RHT,AAL,34
BMY,AAL,402
CL,AAL,50
INTC,AAL,2279
CSCO,AAL,315
AMD,AAL,2225
MRO,AAL,54
MET,AAL,42
REGN,AAL,46
UAL,AAL,2393
V,AAL,1495
AKER,AAL,9
TRIP,AAL,28
MELI,AAL,63
ROKU,AAL,260
BLUE,AAL,30
LULU,AAL,104
PYPL,AAL,1015
CSX,AAL,198
TRXC,AAL,18
BRK,AAL,172
WBA,AAL,90
MA,AAL,477
CLUB,AAL,4
MU,AAL,618
DPW,AAL,5
HPQ,AAL,212
NVDA,AAL,545
SPLK,AAL,34
DAR,AAL,2
CMCSA,AAL,671
MSFT,AAL,1514
ESRX,AAL,64
TGT,AAL,94
VERI,AAL,2
UNH,AAL,49
UAA,AAL,211
MS,AAL,246
BA,AAL,1798
LRCX,AAL,820
TLRY,AAL,94
ORCL,AAL,97
ALGN,AAL,201
BBY,AAL,95
AKS,AAL,60
EBAY,AAL,266
LOW,AAL,79
QCOM,AAL,187
BOX,AAL,31
DYN,AAL,1
T,AAL,1403
ATVI,AAL,231
IBM,AAL,446
M,AAL,184
COP,AAL,398
OSTK,AAL,59
RH,AAL,45
VKTX,AAL,36
D,AAL,25
AAPL,AAL,1415
MCD,AAL,893
UNP,AAL,253
SRPT,AAL,88
SIRI,AAL,149
THC,AAL,17
MRK,AAL,405
GPRO,AAL,26
P,AAL,78
GIS,AAL,106
PPC,AAL,11
ADBE,AAL,280
CHTR,AAL,182
KO,AAL,345
AMGN,AAL,91
NFLX,AAL,1113
DBX,AAL,113
GM,AAL,625
CZR,AAL,326
GILD,AAL,325
SRPT,AAOI,73
HON,AAOI,17
LLY,AAOI,28
ROKU,AAOI,1593
CELG,AAOI,63
FCX,AAOI,25
DE,AAOI,9
TTD,AAOI,544
ISRG,AAOI,12
GE,AAOI,94
EXAS,AAOI,208
MU,AAOI,519
PEP,AAOI,25
MET,AAOI,3
ORCL,AAOI,22
TJX,AAOI,1
TSLA,AAOI,522
SNAP,AAOI,620
UPS,AAOI,13
STZ,AAOI,23
JNJ,AAOI,52
HEAR,AAOI,670
UAA,AAOI,54
ALGN,AAOI,19
CSCO,AAOI,429
GERN,AAOI,122
UTX,AAOI,24
W,AAOI,151
EBAY,AAOI,43
PM,AAOI,22
ESRX,AAOI,8
NVDA,AAOI,694
F,AAOI,47
AKER,AAOI,131
FSLR,AAOI,248
NFLX,AAOI,326
TST,AAOI,1
SPLK,AAOI,7
DIS,AAOI,994
MS,AAOI,32
BMY,AAOI,46
CRM,AAOI,23
MELI,AAOI,53
PANW,AAOI,22
KO,AAOI,20
V,AAOI,25
KSS,AAOI,24
AMTD,AAOI,4
HPQ,AAOI,22
UNP,AAOI,5
GRUB,AAOI,46
WYNN,AAOI,363
FL,AAOI,21
TWTR,AAOI,150
DAR,AAOI,3
XOM,AAOI,28
D,AAOI,20
TLRY,AAOI,97
IBM,AAOI,86
SIRI,AAOI,310
AMGN,AAOI,20
TRXC,AAOI,537
PYPL,AAOI,41
QCOM,AAOI,622
DYN,AAOI,2
DLTR,AAOI,9
CMG,AAOI,47
T,AAOI,99
MRK,AAOI,39
SYMC,AAOI,21
JCP,AAOI,36
HMNY,AAOI,99
NWL,AAOI,239
BA,AAOI,67
WMT,AAOI,313
THC,AAOI,31
LB,AAOI,17
CTL,AAOI,54
KHC,AAOI,46
GOOGL,AAOI,112
FB,AAOI,615
BOX,AAOI,30
BBY,AAOI,26
ZNGA,AAOI,192
GIS,AAOI,22
UNH,AAOI,8
A,AAOI,31
FAST,AAOI,29
DBX,AAOI,571
DKS,AAOI,44
ATVI,AAOI,300
BLUE,AAOI,24
KR,AAOI,8
M,AAOI,26
CAT,AAOI,34
ULTA,AAOI,35
TIF,AAOI,10
AMAT,AAOI,343
CLF,AAOI,29
MCD,AAOI,37
ETSY,AAOI,965
GM,AAOI,65
DPW,AAOI,45
EGC,AAOI,1
VERI,AAOI,13
HD,AAOI,232
BKNG,AAOI,826
LULU,AAOI,63
SGMO,AAOI,363
CHTR,AAOI,1
COST,AAOI,51
HAL,AAOI,11
FOXA,AAOI,179
RIOT,AAOI,73
CSX,AAOI,14
HAS,AAOI,22
TWLO,AAOI,866
DAL,AAOI,17
C,AAOI,63
SQ,AAOI,438
JWN,AAOI,14
AAL,AAOI,35
TRIP,AAOI,106
SLS,AAOI,12
ABBV,AAOI,24
INTC,AAOI,385
RAD,AAOI,14
VKTX,AAOI,133
DATA,AAOI,87
RH,AAOI,47
WFC,AAOI,31
PTC,AAOI,5
BRK,AAOI,8
BBBY,AAOI,137
AAPL,AAOI,699
TGT,AAOI,34
FDC,AAOI,22
UAL,AAOI,13
AMD,AAOI,279
AA,AAOI,51
COP,AAOI,14
LUV,AAOI,17
BIIB,AAOI,43
MA,AAOI,9
EA,AAOI,313
REGN,AAOI,46
PG,AAOI,28
ABT,AAOI,6
GILD,AAOI,42
MSFT,AAOI,460
IGC,AAOI,83
NKE,AAOI,28
TTWO,AAOI,105
AKS,AAOI,22
BAC,AAOI,70
TNDM,AAOI,70
PFE,AAOI,27
MGM,AAOI,211
LRCX,AAOI,20
AVGO,AAOI,109
GS,AAOI,52
P,AAOI,299
LMT,AAOI,8
ADSK,AAOI,9
CVX,AAOI,19
WBA,AAOI,16
CHK,AAOI,225
RHT,AAOI,15
OSTK,AAOI,163
AMZN,AAOI,250
AXP,AAOI,42
NBEV,AAOI,39
CVS,AAOI,588
FDX,AAOI,18
X,AAOI,44
GPRO,AAOI,79
MMM,AAOI,11
PPC,AAOI,7
DG,AAOI,7
CMCSA,AAOI,318
TXN,AAOI,22
WDC,AAOI,28
MO,AAOI,11
LOW,AAOI,11
PAYX,AAOI,10
ADBE,AAOI,28
SBUX,AAOI,26
FIT,AAOI,53
YELP,AAOI,49
CL,AAOI,18
CZR,AAOI,36
MRO,AAOI,46
NTNX,AAOI,39
JPM,AAOI,40
WTW,AAOI,409
VZ,AAOI,24
P,AAPL,1936
GM,AAPL,4039
AMAT,AAPL,2623
REGN,AAPL,394
CVX,AAPL,2239
V,AAPL,6137
COST,AAPL,4631
WBA,AAPL,1872
PG,AAPL,3815
IGC,AAPL,410
COP,AAPL,398
HAL,AAPL,349
MO,AAPL,1508
VZ,AAPL,4776
WFC,AAPL,7508
ABT,AAPL,482
INTC,AAPL,14859
ESRX,AAPL,1927
UTX,AAPL,933
RIOT,AAPL,1208
CHTR,AAPL,744
TSLA,AAPL,53230
ZNGA,AAPL,1520
BKNG,AAPL,1922
WDC,AAPL,973
FB,AAPL,96378
LRCX,AAPL,1090
TRIP,AAPL,231
FDX,AAPL,2153
YELP,AAPL,679
RAD,AAPL,953
TTD,AAPL,283
MELI,AAPL,1295
GILD,AAPL,3735
D,AAPL,752
VERI,AAPL,42
UNP,AAPL,528
MET,AAPL,613
RHT,AAPL,20439
LOW,AAPL,1683
JNJ,AAPL,6085
BLUE,AAPL,208
MGM,AAPL,527
TGT,AAPL,5319
AA,AAPL,1717
KR,AAPL,1696
AMZN,AAPL,97277
CLF,AAPL,1561
UPS,AAPL,775
SPLK,AAPL,304
TTWO,AAPL,468
DG,AAPL,493
PM,AAPL,1539
LB,AAPL,3128
AVGO,AAPL,4133
TNDM,AAPL,838
KSS,AAPL,387
TST,AAPL,1663
THC,AAPL,119
HMNY,AAPL,2523
NTNX,AAPL,512
SIRI,AAPL,3001
NFLX,AAPL,55856
AKS,AAPL,1750
NKE,AAPL,2657
TRXC,AAPL,147
GE,AAPL,36947
KO,AAPL,5306
AXP,AAPL,1608
DLTR,AAPL,536
BRK,AAPL,5150
CAT,AAPL,4719
PAYX,AAPL,66
TXN,AAPL,730
MMM,AAPL,1055
NEOS,AAPL,21
AMTD,AAPL,355
DAR,AAPL,7
DPW,AAPL,875
BBY,AAPL,817
FIT,AAPL,21384
UAL,AAPL,409
EXAS,AAPL,510
BMY,AAPL,1488
ADBE,AAPL,4214
AMD,AAPL,22275
MCD,AAPL,5095
VKTX,AAPL,198
KHC,AAPL,1298
BBBY,AAPL,631
SQ,AAPL,9905
GS,AAPL,17765
MA,AAPL,3084
GPRO,AAPL,1578
ULTA,AAPL,377
SLS,AAPL,170
CELG,AAPL,2418
FOXA,AAPL,1420
XOM,AAPL,4832
CL,AAPL,1010
ORCL,AAPL,3500
EBAY,AAPL,3004
MRK,AAPL,2849
CSX,AAPL,472
DE,AAPL,761
BA,AAPL,13235
PPC,AAPL,11
DKS,AAPL,263
GOOGL,AAPL,64886
AAOI,AAPL,530
CSCO,AAPL,8309
FAST,AAPL,1217
WTW,AAPL,377
WYNN,AAPL,2822
X,AAPL,2618
SYMC,AAPL,395
M,AAPL,1379
CTL,AAPL,904
LLY,AAPL,1174
PTC,AAPL,70
SRPT,AAPL,349
FSLR,AAPL,439
HON,AAPL,1204
ROKU,AAPL,3566
GERN,AAPL,763
F,AAPL,36322
GIS,AAPL,446
C,AAPL,8707
ABBV,AAPL,1347
HD,AAPL,5275
IBM,AAPL,28747
TWTR,AAPL,25532
HAS,AAPL,255
MRO,AAPL,510
CLUB,AAPL,21
TWLO,AAPL,964
BAC,AAPL,16236
DIS,AAPL,9979
OSTK,AAPL,1630
NWL,AAPL,400
CMG,AAPL,4352
HPQ,AAPL,780
TJX,AAPL,290
ATVI,AAPL,1968
PEP,AAPL,4739
JWN,AAPL,699
AMGN,AAPL,3143
ISRG,AAPL,632
T,AAPL,7579
TIF,AAPL,243
W,AAPL,524
FCX,AAPL,1391
LMT,AAPL,2223
DAL,AAPL,1810
AKER,AAPL,668
GRUB,AAPL,1496
A,AAPL,2360
TLRY,AAPL,4413
DATA,AAPL,243
STZ,AAPL,1724
SGMO,AAPL,389
DBX,AAPL,732
CHK,AAPL,2877
TIME,AAPL,25
RH,AAPL,483
ADSK,AAPL,1492
MSFT,AAPL,39271
WMT,AAPL,9376
SBUX,AAPL,4391
ETSY,AAPL,1585
CRM,AAPL,5647
PFE,AAPL,5259
MS,AAPL,5644
LUV,AAPL,437
QCOM,AAPL,7172
ALGN,AAPL,805
SNAP,AAPL,10730
PANW,AAPL,290
BOX,AAPL,494
BIIB,AAPL,893
AAL,AAPL,1293
MU,AAPL,16415
UNH,AAPL,2141
NBEV,AAPL,1281
NVDA,AAPL,37712
CZR,AAPL,655
CMCSA,AAPL,3603
CVS,AAPL,1672
PYPL,AAPL,3179
EA,AAPL,1435
UAA,AAPL,21811
EGC,AAPL,24
JPM,AAPL,14667
DYN,AAPL,11
FL,AAPL,1405
LULU,AAPL,940
FDC,AAPL,658
HEAR,AAPL,1134
JCP,AAPL,620
MRO,ABBV,93
WDC,ABBV,103
CELG,ABBV,1696
EBAY,ABBV,505
UNH,ABBV,315
HPQ,ABBV,51
RH,ABBV,37
SRPT,ABBV,74
PYPL,ABBV,976
ZNGA,ABBV,59
MGM,ABBV,137
FIT,ABBV,45
LUV,ABBV,132
CLF,ABBV,147
TRXC,ABBV,75
VKTX,ABBV,93
CAT,ABBV,840
ATVI,ABBV,151
D,ABBV,197
ISRG,ABBV,119
CVS,ABBV,467
FB,ABBV,2101
MO,ABBV,498
HON,ABBV,159
SGMO,ABBV,249
IGC,ABBV,224
AMTD,ABBV,500
UNP,ABBV,139
OSTK,ABBV,85
F,ABBV,1093
PPC,ABBV,6
NWL,ABBV,129
ADSK,ABBV,109
MET,ABBV,50
AMGN,ABBV,1217
ULTA,ABBV,22
GIS,ABBV,175
CMG,ABBV,211
UTX,ABBV,124
MRK,ABBV,1580
LB,ABBV,48
LRCX,ABBV,479
BBY,ABBV,49
IBM,ABBV,454
KR,ABBV,132
UAL,ABBV,137
FL,ABBV,25
TIF,ABBV,20
BA,ABBV,1315
BKNG,ABBV,94
SQ,ABBV,218
NVDA,ABBV,663
NTNX,ABBV,31
NFLX,ABBV,781
KSS,ABBV,68
GILD,ABBV,1931
CL,ABBV,355
TLRY,ABBV,347
ADBE,ABBV,271
GOOGL,ABBV,1545
COP,ABBV,143
X,ABBV,567
SYMC,ABBV,45
DIS,ABBV,482
MS,ABBV,244
GPRO,ABBV,48
AAOI,ABBV,27
AKER,ABBV,104
MCD,ABBV,556
DATA,ABBV,8
XOM,ABBV,1281
REGN,ABBV,344
PEP,ABBV,409
COST,ABBV,80
TWLO,ABBV,36
DLTR,ABBV,45
HAS,ABBV,429
ABT,ABBV,611
WTW,ABBV,122
GERN,ABBV,206
RIOT,ABBV,36
CHK,ABBV,454
MELI,ABBV,28
CVX,ABBV,624
TJX,ABBV,53
BBBY,ABBV,77
W,ABBV,32
FDC,ABBV,308
SLS,ABBV,40
KHC,ABBV,112
RHT,ABBV,70
TRIP,ABBV,47
P,ABBV,66
LOW,ABBV,191
CHTR,ABBV,39
RAD,ABBV,18
INTC,ABBV,1479
TTD,ABBV,8
ESRX,ABBV,125
PANW,ABBV,32
WMT,ABBV,310
TXN,ABBV,231
CSCO,ABBV,580
CRM,ABBV,196
JPM,ABBV,847
DPW,ABBV,29
BMY,ABBV,1361
T,ABBV,898
SPLK,ABBV,27
THC,ABBV,48
UAA,ABBV,517
WBA,ABBV,120
LULU,ABBV,46
V,ABBV,1145
TSLA,ABBV,418
KO,ABBV,536
PM,ABBV,424
BLUE,ABBV,210
MU,ABBV,613
AMAT,ABBV,167
ORCL,ABBV,226
HAL,ABBV,834
HMNY,ABBV,133
NEOS,ABBV,2
A,ABBV,445
HEAR,ABBV,15
HD,ABBV,273
MSFT,ABBV,1175
JWN,ABBV,26
LMT,ABBV,908
PTC,ABBV,15
TTWO,ABBV,63
TNDM,ABBV,355
CZR,ABBV,44
DBX,ABBV,27
DAL,ABBV,132
FSLR,ABBV,55
AA,ABBV,145
CTL,ABBV,144
SBUX,ABBV,351
BIIB,ABBV,1055
AXP,ABBV,110
CMCSA,ABBV,356
QCOM,ABBV,205
TGT,ABBV,143
WYNN,ABBV,340
DE,ABBV,112
FCX,ABBV,225
VZ,ABBV,717
M,ABBV,174
CSX,ABBV,59
AKS,ABBV,66
DKS,ABBV,58
SIRI,ABBV,50
FDX,ABBV,131
PAYX,ABBV,18
DG,ABBV,43
NKE,ABBV,131
SNAP,ABBV,185
JCP,ABBV,162
MA,ABBV,868
GM,ABBV,637
BOX,ABBV,32
DYN,ABBV,8
AAL,ABBV,264
GRUB,ABBV,74
TST,ABBV,7
AMZN,ABBV,1534
AAPL,ABBV,1706
FAST,ABBV,58
ETSY,ABBV,26
ALGN,ABBV,184
PG,ABBV,441
MMM,ABBV,1052
BAC,ABBV,867
UPS,ABBV,206
FOXA,ABBV,55
BRK,ABBV,152
ROKU,ABBV,148
TWTR,ABBV,1363
NBEV,ABBV,292
AMD,ABBV,1326
WFC,ABBV,362
LLY,ABBV,861
AVGO,ABBV,252
EXAS,ABBV,107
STZ,ABBV,405
GE,ABBV,901
JNJ,ABBV,1860
YELP,ABBV,19
PFE,ABBV,1916
C,ABBV,474
GS,ABBV,302
EA,ABBV,426
IGC,ABT,4
STZ,ABT,102
TLRY,ABT,33
GRUB,ABT,20
KO,ABT,126
TNDM,ABT,76
V,ABT,169
BAC,ABT,1289
NKE,ABT,153
BA,ABT,262
CELG,ABT,767
CLUB,ABT,6
GS,ABT,1277
CVS,ABT,295
HAS,ABT,21
ULTA,ABT,18
OSTK,ABT,13
RAD,ABT,134
ATVI,ABT,131
ZNGA,ABT,8
CZR,ABT,18
SYMC,ABT,51
X,ABT,31
FL,ABT,10
HD,ABT,190
DAR,ABT,3
CSX,ABT,879
HMNY,ABT,27
AAL,ABT,367
BIIB,ABT,395
NBEV,ABT,21
LMT,ABT,50
KSS,ABT,65
THC,ABT,9
PFE,ABT,732
GILD,ABT,252
NEOS,ABT,2
CL,ABT,108
XOM,ABT,153
TXN,ABT,237
MS,ABT,1225
DKS,ABT,16
SIRI,ABT,46
MGM,ABT,14
TJX,ABT,109
NTNX,ABT,12
DAL,ABT,78
EXAS,ABT,50
SQ,ABT,76
RHT,ABT,14
ORCL,ABT,64
ISRG,ABT,1363
QCOM,ABT,76
WBA,ABT,228
SPLK,ABT,34
IBM,ABT,1258
MSFT,ABT,592
HPQ,ABT,16
SNAP,ABT,30
TTD,ABT,14
D,ABT,80
MCD,ABT,150
BBY,ABT,69
AMD,ABT,149
GERN,ABT,16
YELP,ABT,9
EGC,ABT,3
COST,ABT,79
TIME,ABT,6
AAPL,ABT,536
DE,ABT,26
AAOI,ABT,4
TTWO,ABT,48
ABBV,ABT,551
ADSK,ABT,47
DLTR,ABT,10
ESRX,ABT,76
HEAR,ABT,2
UAL,ABT,376
FDX,ABT,41
EBAY,ABT,113
WFC,ABT,165
FIT,ABT,17
MET,ABT,68
CAT,ABT,452
LB,ABT,52
WMT,ABT,119
C,ABT,226
VKTX,ABT,15
NFLX,ABT,1791
BKNG,ABT,22
KR,ABT,29
MRK,ABT,578
TIF,ABT,10
CTL,ABT,28
CLF,ABT,1106
FDC,ABT,12
KHC,ABT,56
FCX,ABT,331
AA,ABT,977
GE,ABT,1260
AMZN,ABT,338
LRCX,ABT,1082
AKS,ABT,37
BRK,ABT,102
AKER,ABT,20
UPS,ABT,47
TRIP,ABT,8
PANW,ABT,37
JNJ,ABT,2651
WDC,ABT,316
GOOGL,ABT,244
JCP,ABT,12
GM,ABT,58
INTC,ABT,530
MO,ABT,110
W,ABT,19
GIS,ABT,72
ROKU,ABT,39
M,ABT,55
UNP,ABT,103
PM,ABT,121
DG,ABT,55
DATA,ABT,98
DPW,ABT,9
MA,ABT,198
VERI,ABT,136
PYPL,ABT,374
CSCO,ABT,286
MMM,ABT,460
FB,ABT,268
AXP,ABT,689
CRM,ABT,104
TST,ABT,5
UTX,ABT,259
LULU,ABT,21
JPM,ABT,301
A,ABT,933
WYNN,ABT,146
UNH,ABT,1147
TGT,ABT,66
SLS,ABT,198
NWL,ABT,16
PG,ABT,964
TSLA,ABT,116
SRPT,ABT,60
EA,ABT,31
MRO,ABT,38
FOXA,ABT,31
JWN,ABT,15
PAYX,ABT,137
AMGN,ABT,313
AMTD,ABT,95
HON,ABT,187
MELI,ABT,17
CVX,ABT,187
RH,ABT,23
F,ABT,474
LLY,ABT,478
DYN,ABT,3
CMCSA,ABT,245
BBBY,ABT,184
TWLO,ABT,14
SGMO,ABT,90
SBUX,ABT,75
PPC,ABT,44
WTW,ABT,74
RIOT,ABT,17
BOX,ABT,28
AVGO,ABT,80
ADBE,ABT,172
LUV,ABT,45
REGN,ABT,213
AMAT,ABT,75
CMG,ABT,39
ALGN,ABT,99
LOW,ABT,119
DBX,ABT,34
P,ABT,82
VZ,ABT,473
GPRO,ABT,12
CHTR,ABT,5
BLUE,ABT,63
TWTR,ABT,99
HAL,ABT,388
COP,ABT,61
