Source,Target,Weight
SUNW,AAPL,9079
CMG,AAPL,4908
UNH,AAPL,3582
LRCX,AAPL,5013
MU,AAPL,14586
NVDA,AAPL,100772
C,AAPL,9510
AAL,AAPL,40439
CVX,AAPL,2957
FCEL,AAPL,12489
VISL,AAPL,2917
ES,AAPL,11166
TLRY,AAPL,18020
KO,AAPL,10923
DKNG,AAPL,29717
BIOL,AAPL,3048
DOCU,AAPL,6689
MELI,AAPL,4966
SKLZ,AAPL,5396
APPS,AAPL,1836
LMT,AAPL,3118
BBIG,AAPL,11104
WKHS,AAPL,20927
SQ,AAPL,32743
JAGX,AAPL,5635
CRWD,AAPL,6894
GE,AAPL,20637
LCID,AAPL,38244
FDX,AAPL,3499
LVS,AAPL,1095
MGM,AAPL,10290
CHPT,AAPL,2664
OSTK,AAPL,3587
MMAT,AAPL,4376
AMZN,AAPL,190414
CLF,AAPL,3757
NKE,AAPL,5824
FSLY,AAPL,6674
W,AAPL,3392
KODK,AAPL,10587
HTBX,AAPL,3248
ETSY,AAPL,5915
XOM,AAPL,11635
FB,AAPL,150211
VZ,AAPL,5739
SRNE,AAPL,13774
NET,AAPL,5081
QS,AAPL,5223
ZM,AAPL,22531
JBLU,AAPL,1297
ATVI,AAPL,6682
COIN,AAPL,15927
ZOM,AAPL,9392
TNXP,AAPL,1117
POLA,AAPL,3457
BOXL,AAPL,13062
VIACA,AAPL,8176
LULU,AAPL,3373
CSCO,AAPL,7051
DWAC,AAPL,3405
DASH,AAPL,3294
BIIB,AAPL,2141
SNOW,AAPL,5901
AFRM,AAPL,6226
GILD,AAPL,3372
AMC,AAPL,94120
GM,AAPL,12837
CHWY,AAPL,5348
GEVO,AAPL,5535
X,AAPL,5527
INTC,AAPL,20595
REGN,AAPL,2269
FCX,AAPL,3207
XELA,AAPL,2432
CVS,AAPL,1959
RIOT,AAPL,14030
BA,AAPL,51635
NVAX,AAPL,7221
UPS,AAPL,6408
ROKU,AAPL,39244
DYNT,AAPL,5224
TDOC,AAPL,10060
TWLO,AAPL,6637
TWTR,AAPL,34751
STEM,AAPL,2073
HD,AAPL,12006
GME,AAPL,78035
CLOV,AAPL,16702
HOOD,AAPL,6399
NUWE,AAPL,3628
MA,AAPL,9441
BAC,AAPL,21224
EXPR,AAPL,4632
SNAP,AAPL,32296
DOW,AAPL,6167
BLNK,AAPL,5682
PINS,AAPL,10730
PLTR,AAPL,55256
DDOG,AAPL,2633
WMT,AAPL,17844
CMCSA,AAPL,7008
BRK,AAPL,5712
UAVS,AAPL,5524
LLY,AAPL,3009
ADBE,AAPL,5628
M,AAPL,8161
LUV,AAPL,3054
RKT,AAPL,7104
GS,AAPL,12740
HYLN,AAPL,4205
SOLO,AAPL,5648
MSFT,AAPL,140521
JNJ,AAPL,10706
CLSN,AAPL,1920
COST,AAPL,8625
CEI,AAPL,11545
A,AAPL,4250
SOFI,AAPL,6753
MMM,AAPL,6022
V,AAPL,14712
RBLX,AAPL,7837
RIDE,AAPL,7132
XSPA,AAPL,5958
BNGO,AAPL,7399
IBM,AAPL,6712
HTZ,AAPL,6162
NKLA,AAPL,24468
PTON,AAPL,15039
AMD,AAPL,91155
MVIS,AAPL,10832
FUBO,AAPL,22828
MRK,AAPL,4316
VXRT,AAPL,9832
ONTX,AAPL,2249
MRNA,AAPL,23188
DIS,AAPL,32689
BYND,AAPL,14168
PG,AAPL,5466
TGT,AAPL,5872
ABNB,AAPL,7175
QCOM,AAPL,10458
GNUS,AAPL,14668
APT,AAPL,2067
TSLA,AAPL,292710
SBUX,AAPL,9354
CRM,AAPL,17179
DISCA,AAPL,5007
PHUN,AAPL,2778
PYPL,AAPL,23805
UAL,AAPL,7127
OCGN,AAPL,12387
T,AAPL,19545
MS,AAPL,4303
PENN,AAPL,26398
LYFT,AAPL,3449
LMND,AAPL,3070
AMAT,AAPL,2564
BBBY,AAPL,6011
ABT,AAPL,1414
EA,AAPL,4263
ZG,AAPL,2317
WISH,AAPL,17998
SAVA,AAPL,3958
IBIO,AAPL,8316
CAT,AAPL,4895
UBER,AAPL,11059
ZNGA,AAPL,5722
AYRO,AAPL,8685
WFC,AAPL,8377
U,AAPL,5097
CZR,AAPL,1648
PROG,AAPL,3594
ABBV,AAPL,5196
KOSS,AAPL,4152
MARK,AAPL,7317
ROKU,ABBV,795
WFC,ABBV,1252
ADBE,ABBV,360
DYNT,ABBV,1
LMT,ABBV,483
BA,ABBV,5020
PENN,ABBV,665
RIOT,ABBV,128
TGT,ABBV,523
INTC,ABBV,618
GE,ABBV,3638
BLNK,ABBV,48
MA,ABBV,1141
MGM,ABBV,168
ETSY,ABBV,64
VIACA,ABBV,89
M,ABBV,241
GM,ABBV,1375
HOOD,ABBV,159
TLRY,ABBV,221
UPS,ABBV,3441
LCID,ABBV,465
BOXL,ABBV,446
BIIB,ABBV,1366
MVIS,ABBV,71
HD,ABBV,1414
CSCO,ABBV,541
UPST,ABBV,74
GOOGL,ABBV,6018
AAPL,ABBV,7560
PYPL,ABBV,1935
DATS,ABBV,10
PROG,ABBV,394
CAT,ABBV,855
LULU,ABBV,38
MSFT,ABBV,5465
CVS,ABBV,628
DASH,ABBV,45
CRWD,ABBV,320
AYRO,ABBV,5
CLOV,ABBV,157
COIN,ABBV,144
FCX,ABBV,387
DIS,ABBV,1812
EBAY,ABBV,1113
AMD,ABBV,3541
SQ,ABBV,824
CZR,ABBV,26
FSR,ABBV,55
BAC,ABBV,2667
IBM,ABBV,2291
GS,ABBV,2122
V,ABBV,2364
BBIG,ABBV,282
FUBO,ABBV,132
PLTR,ABBV,595
MARK,ABBV,450
GME,ABBV,889
DDOG,ABBV,68
IBIO,ABBV,181
JNJ,ABBV,4197
NKLA,ABBV,342
DAL,ABBV,1729
NVAX,ABBV,521
CLSN,ABBV,2
TTD,ABBV,63
STEM,ABBV,28
BRK,ABBV,2406
C,ABBV,2138
DWAC,ABBV,20
DKNG,ABBV,219
RKT,ABBV,88
XSPA,ABBV,6
ONTX,ABBV,52
BNGO,ABBV,149
AMC,ABBV,1355
RIDE,ABBV,53
INO,ABBV,640
PHUN,ABBV,409
KO,ABBV,3222
GNUS,ABBV,410
EA,ABBV,332
JPM,ABBV,2883
FSLY,ABBV,63
TDOC,ABBV,367
LUV,ABBV,902
ZM,ABBV,360
ES,ABBV,19
DOCU,ABBV,293
T,ABBV,1413
WMT,ABBV,1327
W,ABBV,216
HTZ,ABBV,395
SNAP,ABBV,1530
GILD,ABBV,2063
DOW,ABBV,502
SUNW,ABBV,8
F,ABBV,3627
TNXP,ABBV,161
QCOM,ABBV,2167
MRNA,ABBV,2352
KODK,ABBV,173
ATVI,ABBV,432
A,ABBV,349
APT,ABBV,198
DISCA,ABBV,42
UAVS,ABBV,5
PINS,ABBV,2192
VISL,ABBV,20
LYFT,ABBV,470
JAGX,ABBV,6
LVS,ABBV,35
CHPT,ABBV,61
PEP,ABBV,3051
ABNB,ABBV,233
COST,ABBV,1011
UNH,ABBV,894
NUWE,ABBV,22
X,ABBV,379
OSTK,ABBV,86
WISH,ABBV,128
AAL,ABBV,742
ZG,ABBV,106
MMM,ABBV,1603
SAVA,ABBV,163
MMAT,ABBV,20
UBER,ABBV,1011
CLF,ABBV,691
PLUG,ABBV,150
XELA,ABBV,16
CRM,ABBV,3518
U,ABBV,177
CEI,ABBV,106
CHWY,ABBV,154
FCEL,ABBV,461
PFE,ABBV,5734
LRCX,ABBV,66
NOVN,ABBV,780
ABT,ABBV,2118
TWLO,ABBV,270
CVX,ABBV,1677
GEVO,ABBV,21
BIOL,ABBV,20
TWTR,ABBV,766
HTBX,ABBV,77
DGLY,ABBV,397
NET,ABBV,177
SOLO,ABBV,489
VXRT,ABBV,97
WKHS,ABBV,471
CEMI,ABBV,73
SBUX,ABBV,1364
OCGN,ABBV,194
SNOW,ABBV,75
MU,ABBV,961
SRNE,ABBV,145
LOW,ABBV,533
LMND,ABBV,15
MS,ABBV,1998
HYLN,ABBV,5
QS,ABBV,116
JAKK,ABBV,1
TSLA,ABBV,4613
LLY,ABBV,2539
SOFI,ABBV,73
ORCL,ABBV,1570
AFRM,ABBV,129
AMAT,ABBV,130
APPS,ABBV,401
BBBY,ABBV,177
MRK,ABBV,3084
CMCSA,ABBV,870
OXY,ABBV,417
NVDA,ABBV,1374
KOSS,ABBV,33
MCD,ABBV,3271
ZNGA,ABBV,620
PTON,ABBV,877
XOM,ABBV,3380
RBLX,ABBV,145
REGN,ABBV,773
FB,ABBV,4801
ZOM,ABBV,167
NKE,ABBV,822
SPCE,ABBV,551
UAL,ABBV,1001
FDX,ABBV,125
VZ,ABBV,1160
AMZN,ABBV,7231
EXPR,ABBV,23
PG,ABBV,2085
MELI,ABBV,37
JBLU,ABBV,88
BYND,ABBV,438
NFLX,ABBV,2557
SKLZ,ABBV,224
CMG,ABBV,2269
FUBO,ABNB,3307
SOLO,ABNB,115
ABBV,ABNB,224
DISCA,ABNB,185
BAC,ABNB,531
INO,ABNB,196
ZOM,ABNB,425
KO,ABNB,155
XOM,ABNB,913
AAPL,ABNB,7013
STEM,ABNB,1310
ZM,ABNB,2647
FDX,ABNB,265
HOOD,ABNB,680
PTON,ABNB,3038
PINS,ABNB,2794
MRK,ABNB,185
GILD,ABNB,76
RBLX,ABNB,2817
MSFT,ABNB,2939
TSLA,ABNB,14891
PEP,ABNB,94
UPS,ABNB,233
WFC,ABNB,202
EA,ABNB,168
DWAC,ABNB,883
COST,ABNB,325
HTBX,ABNB,35
QS,ABNB,516
GNUS,ABNB,493
F,ABNB,1167
NVAX,ABNB,974
NUWE,ABNB,332
LMT,ABNB,67
SAVA,ABNB,247
CVX,ABNB,184
NKLA,ABNB,2338
COIN,ABNB,3975
LULU,ABNB,352
DKNG,ABNB,4466
T,ABNB,600
MRNA,ABNB,2267
SQ,ABNB,5651
LUV,ABNB,1659
FSLY,ABNB,1150
UNH,ABNB,81
KOSS,ABNB,346
GME,ABNB,4093
LMND,ABNB,829
JAKK,ABNB,47
BIIB,ABNB,208
AMD,ABNB,3363
A,ABNB,640
CSCO,ABNB,180
U,ABNB,4456
GOOGL,ABNB,2913
MVIS,ABNB,520
ES,ABNB,299
X,ABNB,256
DAL,ABNB,2375
SRNE,ABNB,78
JPM,ABNB,627
GEVO,ABNB,300
CAT,ABNB,467
LYFT,ABNB,693
EBAY,ABNB,330
LRCX,ABNB,225
LOW,ABNB,184
MARK,ABNB,59
SNAP,ABNB,1953
TGT,ABNB,318
NKE,ABNB,555
AYRO,ABNB,54
DIS,ABNB,3834
ONTX,ABNB,424
NFLX,ABNB,3490
AMZN,ABNB,6051
BYND,ABNB,856
HD,ABNB,528
CVS,ABNB,267
POLA,ABNB,46
DYNT,ABNB,31
NOVN,ABNB,56
DGLY,ABNB,38
JAGX,ABNB,58
LVS,ABNB,168
APT,ABNB,33
IBIO,ABNB,46
TNXP,ABNB,335
AMC,ABNB,5792
UAVS,ABNB,72
PFE,ABNB,1336
PROG,ABNB,271
GM,ABNB,623
DDOG,ABNB,2094
BIOL,ABNB,244
UBER,ABNB,2822
ABT,ABNB,101
JBLU,ABNB,428
EXPR,ABNB,438
BBBY,ABNB,547
GS,ABNB,455
MS,ABNB,183
FB,ABNB,5464
NET,ABNB,1836
PG,ABNB,171
C,ABNB,390
NVDA,ABNB,7524
VIACA,ABNB,270
RIDE,ABNB,1174
LLY,ABNB,110
AAL,ABNB,1804
SKLZ,ABNB,930
CLSN,ABNB,30
SUNW,ABNB,75
M,ABNB,278
WISH,ABNB,1839
PYPL,ABNB,2310
OXY,ABNB,265
REGN,ABNB,87
CZR,ABNB,497
CRWD,ABNB,2968
PENN,ABNB,2576
SBUX,ABNB,518
SOFI,ABNB,1467
WMT,ABNB,514
BLNK,ABNB,493
LCID,ABNB,4147
ZG,ABNB,827
V,ABNB,682
CMCSA,ABNB,99
BBIG,ABNB,1753
BRK,ABNB,197
IBM,ABNB,400
ADBE,ABNB,404
XELA,ABNB,66
CHPT,ABNB,210
PHUN,ABNB,118
ETSY,ABNB,1380
RIOT,ABNB,1095
WKHS,ABNB,917
ZNGA,ABNB,88
TDOC,ABNB,1545
JNJ,ABNB,380
TLRY,ABNB,2646
BOXL,ABNB,77
GE,ABNB,406
DATS,ABNB,724
SNOW,ABNB,3187
MELI,ABNB,1450
UPST,ABNB,3780
BA,ABNB,3430
ATVI,ABNB,306
AFRM,ABNB,2358
XSPA,ABNB,46
DOW,ABNB,95
OCGN,ABNB,554
MMAT,ABNB,134
MMM,ABNB,68
MGM,ABNB,676
FCEL,ABNB,527
MCD,ABNB,175
QCOM,ABNB,548
CEI,ABNB,1007
ROKU,ABNB,3048
BNGO,ABNB,621
RKT,ABNB,1851
OSTK,ABNB,749
VISL,ABNB,457
TTD,ABNB,2142
TWTR,ABNB,1805
INTC,ABNB,759
MU,ABNB,850
NBY,ABNB,33
VXRT,ABNB,64
AMAT,ABNB,724
CHWY,ABNB,693
APPS,ABNB,1598
SPCE,ABNB,1601
TWLO,ABNB,1116
UAL,ABNB,1977
CMG,ABNB,301
DASH,ABNB,2879
FCX,ABNB,216
PLTR,ABNB,7328
ORCL,ABNB,167
MA,ABNB,399
VZ,ABNB,125
CEMI,ABNB,49
CRM,ABNB,1241
KODK,ABNB,61
FSR,ABNB,639
CLF,ABNB,253
HYLN,ABNB,255
PLUG,ABNB,1542
CLOV,ABNB,1908
W,ABNB,497
DOCU,ABNB,1241
HTZ,ABNB,43
U,ABT,50
MA,ABT,1003
CVS,ABT,204
DKNG,ABT,104
DASH,ABT,308
GNUS,ABT,171
CHWY,ABT,65
SRNE,ABT,912
SAVA,ABT,24
SBUX,ABT,474
CZR,ABT,17
RBLX,ABT,85
COIN,ABT,96
LRCX,ABT,1075
LOW,ABT,1100
QCOM,ABT,208
OSTK,ABT,10
JPM,ABT,1025
X,ABT,908
PENN,ABT,47
KOSS,ABT,27
VISL,ABT,5
TTD,ABT,30
COST,ABT,796
AFRM,ABT,41
M,ABT,255
GILD,ABT,668
EXPR,ABT,13
PYPL,ABT,1015
NUWE,ABT,72
GM,ABT,74
GE,ABT,1315
FDX,ABT,98
CMG,ABT,245
T,ABT,3790
APT,ABT,213
SNAP,ABT,1516
RIOT,ABT,46
BIOL,ABT,140
NKLA,ABT,48
DOW,ABT,159
MU,ABT,430
VZ,ABT,3581
JBLU,ABT,32
UAL,ABT,1415
SPCE,ABT,84
DYNT,ABT,156
CLF,ABT,1419
NET,ABT,59
MELI,ABT,20
LVS,ABT,980
MMAT,ABT,10
F,ABT,214
BAC,ABT,1204
SKLZ,ABT,23
PEP,ABT,1933
BYND,ABT,59
QS,ABT,29
LMND,ABT,73
DOCU,ABT,929
CRWD,ABT,51
AAL,ABT,2448
ES,ABT,38
AAPL,ABT,2756
MARK,ABT,149
V,ABT,1153
SNOW,ABT,53
CRM,ABT,1310
LUV,ABT,323
APPS,ABT,21
FB,ABT,2519
MMM,ABT,1529
POLA,ABT,9
SQ,ABT,174
VIACA,ABT,65
MS,ABT,100
CAT,ABT,348
RIDE,ABT,12
CVX,ABT,833
ABNB,ABT,112
AMD,ABT,1771
GS,ABT,483
WKHS,ABT,96
ADBE,ABT,784
GME,ABT,306
IBIO,ABT,1112
INO,ABT,425
TLRY,ABT,130
FSLY,ABT,31
AMZN,ABT,1007
UPS,ABT,1001
SUNW,ABT,9
CLOV,ABT,61
PTON,ABT,93
BRK,ABT,538
TGT,ABT,94
BNGO,ABT,77
PLTR,ABT,148
INTC,ABT,2182
SOLO,ABT,934
KODK,ABT,95
IBM,ABT,1236
NOVN,ABT,172
PROG,ABT,6
STEM,ABT,11
NVAX,ABT,575
CLSN,ABT,65
MRK,ABT,1963
KO,ABT,1884
ZM,ABT,174
LCID,ABT,56
DIS,ABT,1082
CEMI,ABT,154
HTBX,ABT,168
EBAY,ABT,56
ZOM,ABT,11
AMC,ABT,342
TSLA,ABT,3481
AMAT,ABT,128
MSFT,ABT,2232
PG,ABT,2440
PLUG,ABT,44
ATVI,ABT,56
BIIB,ABT,898
XOM,ABT,934
FCEL,ABT,78
ETSY,ABT,71
OXY,ABT,67
LULU,ABT,41
BBBY,ABT,915
ABBV,ABT,2048
UBER,ABT,111
FUBO,ABT,50
DATS,ABT,2
LYFT,ABT,895
HTZ,ABT,18
MVIS,ABT,43
MRNA,ABT,712
DISCA,ABT,31
JNJ,ABT,5375
WMT,ABT,945
A,ABT,373
PFE,ABT,2273
UNH,ABT,1334
NVDA,ABT,1055
CHPT,ABT,21
DGLY,ABT,8
ORCL,ABT,872
UAVS,ABT,96
REGN,ABT,787
C,ABT,261
W,ABT,89
OCGN,ABT,54
UPST,ABT,111
GEVO,ABT,26
WFC,ABT,148
MCD,ABT,1670
BBIG,ABT,89
LMT,ABT,1816
RKT,ABT,23
EA,ABT,45
SOFI,ABT,27
PINS,ABT,933
AYRO,ABT,173
XSPA,ABT,129
BLNK,ABT,39
PHUN,ABT,9
HYLN,ABT,6
HOOD,ABT,27
GOOGL,ABT,762
ZG,ABT,22
HD,ABT,1983
DAL,ABT,96
FSR,ABT,26
TWLO,ABT,33
TWTR,ABT,199
TDOC,ABT,118
ONTX,ABT,2
JAGX,ABT,127
TNXP,ABT,76
LLY,ABT,1471
DWAC,ABT,11
ZNGA,ABT,22
XELA,ABT,5
WISH,ABT,35
ROKU,ABT,168
BOXL,ABT,132
MGM,ABT,42
VXRT,ABT,278
FCX,ABT,1184
JAKK,ABT,155
CEI,ABT,47
NFLX,ABT,2849
DDOG,ABT,48
NKE,ABT,793
NBY,ABT,84
CSCO,ABT,361
BA,ABT,1653
CMCSA,ABT,1159
X,ADBE,114
WMT,ADBE,1431
BYND,ADBE,411
TGT,ADBE,525
SPCE,ADBE,292
LOW,ADBE,168
RIDE,ADBE,40
UNH,ADBE,1340
PHUN,ADBE,8
LVS,ADBE,23
CMG,ADBE,338
SOFI,ADBE,220
BBIG,ADBE,79
NVAX,ADBE,212
NET,ADBE,1485
LCID,ADBE,502
SKLZ,ADBE,149
LMT,ADBE,98
WISH,ADBE,120
MS,ADBE,137
ABBV,ADBE,224
MARK,ADBE,22
UAVS,ADBE,16
ABT,ADBE,735
UBER,ADBE,575
FCEL,ADBE,255
MU,ADBE,1138
UPST,ADBE,342
GS,ADBE,915
GME,ADBE,1025
PLUG,ADBE,250
OXY,ADBE,434
FUBO,ADBE,405
NVDA,ADBE,6603
CLF,ADBE,75
QS,ADBE,158
ES,ADBE,139
JBLU,ADBE,24
RBLX,ADBE,277
ABNB,ADBE,436
PFE,ADBE,861
CLSN,ADBE,13
DOCU,ADBE,1946
MMM,ADBE,569
XOM,ADBE,1319
SQ,ADBE,2130
HYLN,ADBE,8
ZOM,ADBE,10
BNGO,ADBE,427
EXPR,ADBE,21
ATVI,ADBE,418
XELA,ADBE,20
VISL,ADBE,4
STEM,ADBE,28
LYFT,ADBE,335
MA,ADBE,1451
AYRO,ADBE,181
BBBY,ADBE,133
APPS,ADBE,344
REGN,ADBE,170
TNXP,ADBE,5
W,ADBE,147
EBAY,ADBE,466
MGM,ADBE,1323
PG,ADBE,1258
UAL,ADBE,81
XSPA,ADBE,25
RKT,ADBE,45
WKHS,ADBE,148
NUWE,ADBE,46
F,ADBE,1585
CLOV,ADBE,76
BRK,ADBE,808
QCOM,ADBE,1246
AMZN,ADBE,6047
AAPL,ADBE,6337
GILD,ADBE,89
IBIO,ADBE,45
CRM,ADBE,3284
AMD,ADBE,3872
JAGX,ADBE,35
GE,ADBE,109
BOXL,ADBE,80
COST,ADBE,1212
