Source,Target,Weight
WMT,AMD,6739
DKNG,AMD,13129
FSR,AMD,6360
TLRY,AMD,8711
CRM,AMD,5683
COIN,AMD,10028
PFE,AMD,10676
GOOGL,AMD,23735
MSFT,AMD,45610
TWTR,AMD,14237
WISH,AMD,8437
GE,AMD,11838
MRNA,AMD,13172
FUBO,AMD,8938
GNUS,AMD,6567
PYPL,AMD,11038
NKLA,AMD,10145
BA,AMD,29980
ROKU,AMD,20422
GME,AMD,28412
PENN,AMD,8613
WKHS,AMD,8246
NFLX,AMD,25506
INO,AMD,5158
TSLA,AMD,92457
OCGN,AMD,4168
ZM,AMD,11340
AAL,AMD,18434
INO,AMZN,6447
GOOGL,AMZN,101239
PENN,AMZN,13111
TLRY,AMZN,9838
SQ,AMZN,24302
GNUS,AMZN,6829
INTC,AMZN,13774
MRNA,AMZN,17150
FB,AMZN,118142
GE,AMZN,10544
OCGN,AMZN,4412
WKHS,AMZN,6497
MSFT,AMZN,95842
CRM,AMZN,15913
FSR,AMZN,6301
NKLA,AMZN,12150
JPM,AMZN,12117
BA,AMZN,39239
DIS,AMZN,24745
DAL,AMZN,13256
FUBO,AMZN,10353
SNAP,AMZN,19877
NVDA,AMZN,80529
PLUG,AMZN,8034
ZM,AMZN,18918
PFE,AMZN,11452
PTON,AMZN,11650
SPCE,AMZN,16536
GME,AMZN,39664
PYPL,AMZN,21963
LCID,AMZN,15566
WISH,AMZN,11079
AAPL,AMZN,187668
AMC,AMZN,43618
COIN,AMZN,7679
TWTR,AMZN,29374
AAL,AMZN,16891
PINS,AMZN,11230
ROKU,AMZN,35358
CLOV,AMZN,8685
F,AMZN,23073
T,AMZN,10329
DKNG,AMZN,11795
WMT,AMZN,17531
TSLA,AMZN,191344
BAC,AMZN,11122
AMD,AMZN,52982
NFLX,AMZN,72055
PLTR,AMZN,24266
FUBO,BA,4451
TSLA,BA,54012
AMZN,BA,40656
T,BA,5524
F,BA,12747
AMD,BA,31609
GE,BA,11924
WMT,BA,9302
MSFT,BA,29261
PFE,BA,7471
PENN,BA,11135
DKNG,BA,10022
INO,BA,5517
BAC,BA,10978
NKLA,BA,9515
TWTR,BA,12802
PINS,BA,2731
AAPL,BA,51924
NVDA,BA,24725
AAL,BA,21535
AMC,BA,17932
DAL,BA,14995
MRNA,BA,9182
ZM,BA,11505
SQ,BA,12308
GNUS,BA,4615
CRM,BA,8192
FB,BA,39106
PYPL,BA,8557
GME,BA,13847
WISH,BA,3761
SPCE,BA,8430
TLRY,BA,6399
JPM,BA,9914
PLUG,BA,6053
DIS,BA,15201
ROKU,BA,14900
PLTR,BA,8525
COIN,BA,3924
PTON,BA,5237
GOOGL,BA,20208
NFLX,BA,24134
CLOV,BA,4239
OCGN,BA,1614
LCID,BA,9468
SNAP,BA,11193
INTC,BA,8044
WKHS,BA,3472
FSR,BA,5786
ROKU,BAC,2329
NKLA,BAC,3314
FUBO,BAC,2287
PFE,BAC,8358
AAPL,BAC,23174
NVDA,BAC,8875
PYPL,BAC,3475
INTC,BAC,5840
GNUS,BAC,901
DIS,BAC,5763
GE,BAC,9323
PLTR,BAC,6912
PENN,BAC,1728
PLUG,BAC,4279
CRM,BAC,4553
SNAP,BAC,4484
DAL,BAC,6566
LCID,BAC,4000
TWTR,BAC,4681
SPCE,BAC,3505
MSFT,BAC,12173
COIN,BAC,1429
AMD,BAC,13064
AMZN,BAC,12303
T,BAC,6759
GME,BAC,4940
FB,BAC,13711
F,BAC,12029
OCGN,BAC,1102
ZM,BAC,2657
JPM,BAC,19393
DKNG,BAC,3149
PTON,BAC,1490
PINS,BAC,1191
NFLX,BAC,8219
TLRY,BAC,2272
INO,BAC,883
SQ,BAC,4465
WISH,BAC,2274
BA,BAC,11099
GOOGL,BAC,9173
FSR,BAC,607
WMT,BAC,4646
CLOV,BAC,1889
TSLA,BAC,18059
AAL,BAC,8482
WKHS,BAC,1143
AMC,BAC,11672
MRNA,BAC,5388
AMC,CRM,3409
AMZN,CRM,17423
MSFT,CRM,14479
TSLA,CRM,16545
AAL,CRM,2610
PLTR,CRM,6505
INTC,CRM,2577
NFLX,CRM,12072
DAL,CRM,3508
OCGN,CRM,112
TWTR,CRM,6801
BA,CRM,8062
NKLA,CRM,750
INO,CRM,923
GNUS,CRM,2719
NVDA,CRM,13913
COIN,CRM,1535
PYPL,CRM,6235
AAPL,CRM,16886
DIS,CRM,5374
SQ,CRM,7027
PFE,CRM,3191
CLOV,CRM,230
WISH,CRM,319
MRNA,CRM,5264
T,CRM,1509
PINS,CRM,3072
ROKU,CRM,6197
PTON,CRM,2070
DKNG,CRM,1963
WMT,CRM,4122
ZM,CRM,4150
GE,CRM,1989
FB,CRM,13988
JPM,CRM,4560
GOOGL,CRM,11955
AMD,CRM,6360
SNAP,CRM,4242
FSR,CRM,527
TLRY,CRM,771
GME,CRM,2788
PLUG,CRM,1943
PENN,CRM,4475
SPCE,CRM,4124
BAC,CRM,4182
FUBO,CRM,955
LCID,CRM,1228
F,CRM,5677
WKHS,CRM,1693
FUBO,DAL,530
PYPL,DAL,731
TLRY,DAL,2114
NVDA,DAL,7752
SNAP,DAL,1801
LCID,DAL,9995
FSR,DAL,3235
PTON,DAL,1289
AMD,DAL,10350
AMZN,DAL,13403
PLTR,DAL,1089
TSLA,DAL,23962
T,DAL,1570
TWTR,DAL,6240
INO,DAL,4112
SQ,DAL,3141
ROKU,DAL,8944
GOOGL,DAL,3673
PINS,DAL,744
NKLA,DAL,8891
AAL,DAL,23569
AMC,DAL,8936
BA,DAL,14588
WKHS,DAL,1135
COIN,DAL,442
GME,DAL,6712
NFLX,DAL,10729
GE,DAL,3401
BAC,DAL,6556
AAPL,DAL,15866
PLUG,DAL,1676
GNUS,DAL,3976
JPM,DAL,5068
SPCE,DAL,4038
DKNG,DAL,12757
OCGN,DAL,406
WISH,DAL,4050
CRM,DAL,3647
DIS,DAL,4781
WMT,DAL,1085
FB,DAL,10788
CLOV,DAL,2567
ZM,DAL,1675
PENN,DAL,15714
MRNA,DAL,4009
PFE,DAL,2048
F,DAL,3541
INTC,DAL,1164
MSFT,DAL,6937
FSR,DIS,809
SPCE,DIS,6150
PINS,DIS,1551
GOOGL,DIS,15913
TLRY,DIS,4226
PLTR,DIS,9338
INTC,DIS,3838
WMT,DIS,8048
MSFT,DIS,17589
DAL,DIS,4603
CLOV,DIS,1741
ZM,DIS,5389
JPM,DIS,6592
ROKU,DIS,12216
F,DIS,6247
TWTR,DIS,12276
GE,DIS,4460
SNAP,DIS,6123
AAPL,DIS,33232
WKHS,DIS,2729
GNUS,DIS,616
BA,DIS,15359
NKLA,DIS,3084
GME,DIS,7552
PFE,DIS,4464
PYPL,DIS,8329
DKNG,DIS,5831
OCGN,DIS,1152
LCID,DIS,3277
WISH,DIS,3185
CRM,DIS,5440
PTON,DIS,2926
FB,DIS,22959
AMC,DIS,11808
COIN,DIS,4260
AMZN,DIS,25868
AMD,DIS,16286
INO,DIS,2297
BAC,DIS,5250
T,DIS,8406
MRNA,DIS,4008
NVDA,DIS,12615
PLUG,DIS,1979
NFLX,DIS,23387
AAL,DIS,6813
TSLA,DIS,28367
SQ,DIS,10294
PENN,DIS,1733
FUBO,DIS,6453
F,DKNG,4577
SPCE,DKNG,8675
OCGN,DKNG,4520
MSFT,DKNG,14421
WKHS,DKNG,9874
NVDA,DKNG,7232
NKLA,DKNG,9692
ROKU,DKNG,9219
BAC,DKNG,1770
PENN,DKNG,33050
DAL,DKNG,11446
FB,DKNG,20160
WMT,DKNG,1227
WISH,DKNG,7895
MRNA,DKNG,7378
AMD,DKNG,11812
LCID,DKNG,20420
AMZN,DKNG,11228
PLTR,DKNG,15969
CLOV,DKNG,7105
TLRY,DKNG,4919
CRM,DKNG,872
INTC,DKNG,907
TWTR,DKNG,8289
DIS,DKNG,5156
PINS,DKNG,3732
BA,DKNG,8799
TSLA,DKNG,40882
AMC,DKNG,22766
AAPL,DKNG,24913
INO,DKNG,5380
FUBO,DKNG,12208
NFLX,DKNG,9643
GME,DKNG,18854
T,DKNG,1109
PFE,DKNG,2599
GOOGL,DKNG,4576
GNUS,DKNG,3801
PTON,DKNG,4413
ZM,DKNG,4708
PLUG,DKNG,5525
AAL,DKNG,20279
SNAP,DKNG,10102
PYPL,DKNG,5788
SQ,DKNG,8956
JPM,DKNG,598
FSR,DKNG,14671
COIN,DKNG,10373
GE,DKNG,1939
JPM,F,5366
WKHS,F,4485
CLOV,F,5823
SPCE,F,8127
DIS,F,6255
SNAP,F,7416
AMZN,F,25986
PTON,F,3930
BAC,F,13110
INTC,F,4644
NFLX,F,9453
TLRY,F,6201
INO,F,1710
AMD,F,20106
AMC,F,25202
PFE,F,7746
DAL,F,4218
PLUG,F,7121
NKLA,F,4967
AAL,F,9309
AAPL,F,46170
MRNA,F,4962
PENN,F,6053
NVDA,F,13190
ZM,F,1707
GOOGL,F,15607
SQ,F,5573
LCID,F,16494
CRM,F,6160
TWTR,F,8228
FUBO,F,2720
GNUS,F,1382
MSFT,F,17408
FB,F,21973
GE,F,15282
FSR,F,7615
TSLA,F,64983
T,F,8181
OCGN,F,3113
ROKU,F,1990
BA,F,14750
WMT,F,3715
COIN,F,1835
GME,F,13085
PINS,F,4074
PLTR,F,16192
DKNG,F,5007
WISH,F,6503
PYPL,F,4775
INO,FB,7008
PINS,FB,12802
SQ,FB,21832
ROKU,FB,25604
AAPL,FB,152848
TLRY,FB,8468
AMZN,FB,123163
LCID,FB,16653
NFLX,FB,54657
GOOGL,FB,91869
GE,FB,10282
ZM,FB,16214
NVDA,FB,56504
INTC,FB,10931
JPM,FB,12801
DAL,FB,11473
DIS,FB,22928
AAL,FB,25407
SPCE,FB,12929
BA,FB,39194
F,FB,20491
PLUG,FB,7752
DKNG,FB,23290
AMC,FB,39145
TSLA,FB,134557
PFE,FB,10814
SNAP,FB,35398
COIN,FB,12868
GNUS,FB,2425
FUBO,FB,14020
CLOV,FB,7382
CRM,FB,13630
WISH,FB,8212
PLTR,FB,25112
MRNA,FB,14037
PTON,FB,8415
PYPL,FB,20063
PENN,FB,19593
FSR,FB,13779
WMT,FB,12088
AMD,FB,51252
BAC,FB,13183
T,FB,10742
OCGN,FB,4742
WKHS,FB,11586
GME,FB,33203
MSFT,FB,94163
NKLA,FB,14083
TWTR,FB,43073
TSLA,FSR,31732
BAC,FSR,460
DIS,FSR,702
GE,FSR,1052
PENN,FSR,14843
PYPL,FSR,451
PLTR,FSR,13829
AMZN,FSR,5780
GNUS,FSR,458
WISH,FSR,4905
FUBO,FSR,13770
LCID,FSR,28913
INTC,FSR,337
PLUG,FSR,6269
PTON,FSR,1732
FB,FSR,12296
T,FSR,547
PINS,FSR,240
INO,FSR,4212
SNAP,FSR,8964
MSFT,FSR,10162
COIN,FSR,9697
BA,FSR,5231
AMC,FSR,22969
NVDA,FSR,1990
AMD,FSR,5883
CRM,FSR,421
F,FSR,6326
PFE,FSR,912
GME,FSR,22244
OCGN,FSR,6062
TLRY,FSR,3691
AAL,FSR,11981
NFLX,FSR,1271
CLOV,FSR,7922
ROKU,FSR,849
SPCE,FSR,8561
DAL,FSR,3538
WMT,FSR,639
AAPL,FSR,17795
MRNA,FSR,1378
DKNG,FSR,16020
TWTR,FSR,1820
JPM,FSR,189
WKHS,FSR,11131
ZM,FSR,1281
SQ,FSR,1390
GOOGL,FSR,1649
NKLA,FSR,8061
LCID,FUBO,17962
FB,FUBO,13082
CRM,FUBO,686
F,FUBO,2190
PLUG,FUBO,5925
DAL,FUBO,735
TSLA,FUBO,23109
WKHS,FUBO,10031
MRNA,FUBO,2551
BA,FUBO,3714
SPCE,FUBO,9778
CLOV,FUBO,10837
INTC,FUBO,977
AAPL,FUBO,19376
ROKU,FUBO,6210
JPM,FUBO,287
AMC,FUBO,24671
TWTR,FUBO,4069
NKLA,FUBO,2707
INO,FUBO,2863
PFE,FUBO,783
AMD,FUBO,7865
SQ,FUBO,2333
T,FUBO,2687
GE,FUBO,1007
WISH,FUBO,7038
COIN,FUBO,11626
FSR,FUBO,13951
OCGN,FUBO,6430
AAL,FUBO,7029
PENN,FUBO,9893
GNUS,FUBO,881
DIS,FUBO,6059
WMT,FUBO,1288
PTON,FUBO,2022
PYPL,FUBO,2528
GME,FUBO,22337
TLRY,FUBO,4132
BAC,FUBO,1497
PLTR,FUBO,21141
GOOGL,FUBO,3834
ZM,FUBO,3576
MSFT,FUBO,11108
AMZN,FUBO,9742
DKNG,FUBO,13768
NVDA,FUBO,4826
NFLX,FUBO,5209
PINS,FUBO,1616
SNAP,FUBO,9293
OCGN,GE,1816
NFLX,GE,5096
AAL,GE,7951
WISH,GE,2182
FSR,GE,1353
PINS,GE,2325
DKNG,GE,2694
PENN,GE,954
BA,GE,11906
GME,GE,5770
LCID,GE,2325
INO,GE,1904
ZM,GE,1838
PFE,GE,4607
BAC,GE,9585
CLOV,GE,2587
F,GE,14305
DIS,GE,4600
SPCE,GE,4593
T,GE,6222
FUBO,GE,1481
WMT,GE,2611
TWTR,GE,2682
SQ,GE,3175
NVDA,GE,3374
PLUG,GE,3279
AMD,GE,12476
DAL,GE,3448
AMZN,GE,10505
INTC,GE,3015
AMC,GE,9200
COIN,GE,931
PTON,GE,1309
PLTR,GE,8207
TLRY,GE,4319
MRNA,GE,3525
ROKU,GE,1522
PYPL,GE,1781
JPM,GE,2991
TSLA,GE,16648
GOOGL,GE,7624
MSFT,GE,11638
GNUS,GE,1050
FB,GE,10273
AAPL,GE,20920
SNAP,GE,3524
CRM,GE,1868
NKLA,GE,2649
WKHS,GE,2207
SPCE,GME,18589
GNUS,GME,3736
TLRY,GME,17792
MSFT,GME,24464
DAL,GME,7052
AMZN,GME,37601
COIN,GME,17331
FUBO,GME,25049
T,GME,3857
PFE,GME,6112
AAL,GME,17448
AMC,GME,782077
DIS,GME,6812
WMT,GME,3047
JPM,GME,2554
MRNA,GME,9167
ZM,GME,6322
F,GME,11507
INTC,GME,7307
NFLX,GME,14915
BA,GME,13670
INO,GME,5295
AAPL,GME,65286
WISH,GME,27799
PINS,GME,2339
PLUG,GME,12372
SNAP,GME,13343
OCGN,GME,16333
FB,GME,31677
ROKU,GME,7699
GOOGL,GME,10871
PYPL,GME,5047
PTON,GME,6040
PLTR,GME,40109
GE,GME,5099
TSLA,GME,122349
NVDA,GME,21848
BAC,GME,4568
PENN,GME,18955
TWTR,GME,6816
WKHS,GME,16381
AMD,GME,23076
CLOV,GME,47277
FSR,GME,22148
CRM,GME,2783
SQ,GME,7811
NKLA,GME,10729
LCID,GME,37260
DKNG,GME,21012
FSR,GNUS,560
SPCE,GNUS,4347
PFE,GNUS,366
CLOV,GNUS,923
FB,GNUS,2559
NKLA,GNUS,6328
WMT,GNUS,320
INTC,GNUS,632
AAL,GNUS,6563
INO,GNUS,8434
SQ,GNUS,519
COIN,GNUS,283
PTON,GNUS,611
SNAP,GNUS,565
BAC,GNUS,993
BA,GNUS,5182
DIS,GNUS,727
NFLX,GNUS,1814
T,GNUS,959
MRNA,GNUS,4739
PINS,GNUS,107
ZM,GNUS,729
ROKU,GNUS,7637
NVDA,GNUS,4098
F,GNUS,1432
DAL,GNUS,4298
AAPL,GNUS,14226
TLRY,GNUS,2966
WISH,GNUS,254
LCID,GNUS,2252
JPM,GNUS,105
WKHS,GNUS,6204
DKNG,GNUS,4714
FUBO,GNUS,1444
GOOGL,GNUS,1488
PLTR,GNUS,2318
AMD,GNUS,7426
TWTR,GNUS,424
OCGN,GNUS,3228
PENN,GNUS,4899
PYPL,GNUS,323
AMC,GNUS,10722
AMZN,GNUS,7498
GE,GNUS,1167
TSLA,GNUS,17837
CRM,GNUS,2648
PLUG,GNUS,2581
MSFT,GNUS,2413
GME,GNUS,7618
DAL,GOOGL,4242
AAPL,GOOGL,114913
SPCE,GOOGL,6073
AMD,GOOGL,25597
AMZN,GOOGL,111364
NFLX,GOOGL,48586
AMC,GOOGL,14799
COIN,GOOGL,3792
ROKU,GOOGL,16552
BAC,GOOGL,9413
BA,GOOGL,21917
TSLA,GOOGL,92732
WMT,GOOGL,8344
PLTR,GOOGL,11697
TWTR,GOOGL,24216
OCGN,GOOGL,946
FUBO,GOOGL,4694
NKLA,GOOGL,4174
PLUG,GOOGL,3365
CRM,GOOGL,12323
AAL,GOOGL,5541
GNUS,GOOGL,1386
MRNA,GOOGL,7907
INO,GOOGL,1966
LCID,GOOGL,5913
DIS,GOOGL,18052
GME,GOOGL,12140
WKHS,GOOGL,1972
PENN,GOOGL,5977
GE,GOOGL,7782
ZM,GOOGL,9036
PINS,GOOGL,7333
TLRY,GOOGL,4044
PYPL,GOOGL,14593
PFE,GOOGL,7581
FSR,GOOGL,2327
SNAP,GOOGL,15544
PTON,GOOGL,4562
FB,GOOGL,97729
F,GOOGL,14567
JPM,GOOGL,9644
INTC,GOOGL,8968
NVDA,GOOGL,48427
SQ,GOOGL,14760
CLOV,GOOGL,1736
WISH,GOOGL,1641
MSFT,GOOGL,81285
T,GOOGL,8160
DKNG,GOOGL,5820
NFLX,INO,4824
PLUG,INO,2196
PYPL,INO,439
GOOGL,INO,2161
OCGN,INO,1477
PFE,INO,3471
T,INO,324
SNAP,INO,3037
F,INO,1804
PTON,INO,2006
TSLA,INO,18105
WKHS,INO,11754
SPCE,INO,3525
BAC,INO,931
WISH,INO,255
FUBO,INO,4354
FSR,INO,5562
WMT,INO,1252
PINS,INO,541
LCID,INO,2598
TLRY,INO,3697
MSFT,INO,9011
TWTR,INO,4090
CLOV,INO,721
SQ,INO,2769
DAL,INO,4395
AMZN,INO,7115
ZM,INO,1153
GE,INO,2070
GME,INO,7445
GNUS,INO,8710
PLTR,INO,2060
CRM,INO,1006
COIN,INO,1081
NKLA,INO,7872
MRNA,INO,5554
ROKU,INO,4620
JPM,INO,211
FB,INO,7473
INTC,INO,1096
NVDA,INO,3974
DKNG,INO,7670
PENN,INO,6629
AAPL,INO,17641
DIS,INO,2857
AAL,INO,15075
BA,INO,6121
AMD,INO,6014
AMC,INO,7442
LCID,INTC,2324
CLOV,INTC,770
GNUS,INTC,524
FSR,INTC,466
NKLA,INTC,2233
JPM,INTC,7205
PTON,INTC,1981
TSLA,INTC,22246
NFLX,INTC,15460
GE,INTC,3481
T,INTC,6329
AMZN,INTC,15764
PENN,INTC,838
F,INTC,5162
TWTR,INTC,5177
PLTR,INTC,3475
DAL,INTC,2008
PLUG,INTC,2923
CRM,INTC,3203
INO,INTC,1073
SQ,INTC,3471
DKNG,INTC,1205
MRNA,INTC,2938
GOOGL,INTC,8893
PINS,INTC,1243
NVDA,INTC,15187
OCGN,INTC,939
PYPL,INTC,4116
TLRY,INTC,2453
AMC,INTC,6601
SNAP,INTC,8014
BAC,INTC,7308
ROKU,INTC,3239
GME,INTC,7630
PFE,INTC,4798
FUBO,INTC,1407
SPCE,INTC,1763
COIN,INTC,914
FB,INTC,12465
AMD,INTC,18818
MSFT,INTC,14513
WKHS,INTC,993
WMT,INTC,3996
DIS,INTC,4348
AAL,INTC,3947
AAPL,INTC,23855
WISH,INTC,837
ZM,INTC,2762
BA,INTC,8893
FUBO,JPM,456
NVDA,JPM,7867
INTC,JPM,6185
AMD,JPM,6342
F,JPM,4872
TSLA,JPM,15368
NFLX,JPM,10363
COIN,JPM,1495
AAPL,JPM,18302
NKLA,JPM,1709
MRNA,JPM,5073
SPCE,JPM,982
GOOGL,JPM,10499
PLUG,JPM,2064
AMC,JPM,3547
WKHS,JPM,395
AAL,JPM,1808
FB,JPM,13953
BAC,JPM,20113
FSR,JPM,265
LCID,JPM,1013
ZM,JPM,2257
SNAP,JPM,2759
ROKU,JPM,2425
WMT,JPM,4844
CRM,JPM,5436
TWTR,JPM,2533
PYPL,JPM,4341
CLOV,JPM,666
DKNG,JPM,892
PFE,JPM,6478
AMZN,JPM,14518
WISH,JPM,586
OCGN,JPM,253
PENN,JPM,1439
GME,JPM,2810
PTON,JPM,1469
GNUS,JPM,115
DIS,JPM,7205
BA,JPM,10013
PLTR,JPM,1902
MSFT,JPM,13472
PINS,JPM,365
T,JPM,2954
TLRY,JPM,975
SQ,JPM,4280
INO,JPM,253
DAL,JPM,5162
GE,JPM,3564
WKHS,LCID,6839
NKLA,LCID,5729
PFE,LCID,393
MSFT,LCID,6567
PLTR,LCID,12867
OCGN,LCID,4906
GOOGL,LCID,1431
ZM,LCID,1067
GNUS,LCID,1422
GME,LCID,21826
DKNG,LCID,12986
BA,LCID,4617
NVDA,LCID,2442
INO,LCID,1887
WMT,LCID,325
CRM,LCID,300
SNAP,LCID,6088
INTC,LCID,1025
MRNA,LCID,902
SPCE,LCID,6243
WISH,LCID,5392
JPM,LCID,254
TWTR,LCID,1527
DIS,LCID,1093
TLRY,LCID,4243
AMZN,LCID,5458
AMD,LCID,3702
PTON,LCID,2455
TSLA,LCID,35948
AMC,LCID,23159
AAL,LCID,9208
BAC,LCID,692
PINS,LCID,1314
DAL,LCID,5270
F,LCID,4120
PLUG,LCID,5670
FUBO,LCID,12378
FSR,LCID,17127
T,LCID,619
SQ,LCID,1714
GE,LCID,962
ROKU,LCID,1835
CLOV,LCID,8814
COIN,LCID,5706
PENN,LCID,11230
FB,LCID,6834
PYPL,LCID,573
NFLX,LCID,1346
AAPL,LCID,15250
PLTR,MRNA,7432
GE,MRNA,3889
JPM,MRNA,5179
T,MRNA,1466
FUBO,MRNA,2728
LCID,MRNA,4990
TLRY,MRNA,2952
NFLX,MRNA,8889
GNUS,MRNA,4607
ROKU,MRNA,9789
NKLA,MRNA,7129
SPCE,MRNA,8110
CLOV,MRNA,4328
AMC,MRNA,14337
PTON,MRNA,4997
MSFT,MRNA,9864
WKHS,MRNA,2315
PINS,MRNA,1450
BAC,MRNA,5762
PFE,MRNA,38098
F,MRNA,5060
NVDA,MRNA,16352
FSR,MRNA,1608
DKNG,MRNA,8962
AAL,MRNA,6532
WISH,MRNA,3930
CRM,MRNA,6227
GOOGL,MRNA,6781
PENN,MRNA,6698
BA,MRNA,10219
DAL,MRNA,4540
GME,MRNA,10522
INO,MRNA,5642
DIS,MRNA,3834
FB,MRNA,14446
COIN,MRNA,4812
WMT,MRNA,2281
ZM,MRNA,8026
PLUG,MRNA,4687
INTC,MRNA,3001
SNAP,MRNA,4224
OCGN,MRNA,4472
AMD,MRNA,14503
PYPL,MRNA,5101
AAPL,MRNA,23961
SQ,MRNA,7594
AMZN,MRNA,17820
TWTR,MRNA,5509
TSLA,MRNA,33799
PTON,MSFT,8227
AAL,MSFT,23736
BA,MSFT,30272
PINS,MSFT,8344
AAPL,MSFT,151348
WMT,MSFT,9313
PFE,MSFT,11312
SNAP,MSFT,21326
INTC,MSFT,12906
WISH,MSFT,4664
NVDA,MSFT,60146
CLOV,MSFT,6479
PYPL,MSFT,16786
INO,MSFT,9429
NFLX,MSFT,46547
PLUG,MSFT,5993
DKNG,MSFT,17520
WKHS,MSFT,12131
SPCE,MSFT,14738
CRM,MSFT,15227
AMZN,MSFT,103364
AMD,MSFT,49080
GE,MSFT,12371
NKLA,MSFT,15136
F,MSFT,16536
AMC,MSFT,35284
FB,MSFT,97678
TWTR,MSFT,24367
FSR,MSFT,12196
TSLA,MSFT,124529
PENN,MSFT,17610
MRNA,MSFT,10425
COIN,MSFT,9424
GNUS,MSFT,2008
DIS,MSFT,19859
OCGN,MSFT,4147
T,MSFT,11974
DAL,MSFT,7474
LCID,MSFT,12161
ZM,MSFT,13321
FUBO,MSFT,13772
JPM,MSFT,11320
GME,MSFT,32391
GOOGL,MSFT,79709
PLTR,MSFT,25136
BAC,MSFT,11774
ROKU,MSFT,19763
TLRY,MSFT,7285
SQ,MSFT,20969
BAC,NFLX,9007
AMC,NFLX,15704
F,NFLX,9445
OCGN,NFLX,1151
PENN,NFLX,12060
PFE,NFLX,5904
WISH,NFLX,5309
COIN,NFLX,4211
TSLA,NFLX,87877
SNAP,NFLX,14419
