Source,Target,Weight
WFC,ABT,47
DXTR,ABT,7
COST,ABT,109
ATVI,ABT,39
JCP,ABT,24
ULTA,ABT,9
BMY,ABT,287
INCY,ABT,48
FOXA,ABT,40
AMRI,ABT,12
BIOP,ABT,1
CELG,ABT,202
DOW,ABT,22
ECYT,ABT,1
QCOM,ABT,274
MA,ABT,23
FCX,ABT,160
HD,ABT,52
IDXG,ABT,6
PLUG,ABT,1
WMT,ABT,56
AKS,ABT,29
DKS,ABT,3
YHOO,ABT,33
AXP,ABT,163
ROKU,ABT,11
V,ABT,243
PEP,ABT,76
LRCX,ABT,249
CLVS,ABT,9
FL,ABT,29
INSY,ABT,2
RHT,ABT,10
JPM,ABT,70
RH,ABT,4
HAL,ABT,65
KERX,ABT,1
REGN,ABT,101
EBAY,ABT,419
JNJ,ABT,1093
MCD,ABT,106
MNKD,ABT,24
M,ABT,21
ALNY,ABT,8
SGYP,ABT,10
ADI,ABT,28
NVDA,ABT,53
NFLX,ABT,479
WDC,ABT,21
SYMC,ABT,5
DIS,ABT,94
AAPL,ABT,458
AAOI,ABT,22
GOOGL,ABT,209
WBA,ABT,58
MRK,ABT,268
VZ,ABT,535
UAA,ABT,20
MRNS,ABT,13
AMAT,ABT,36
AAL,ABT,12
MO,ABT,37
WFM,ABT,22
XOM,ABT,75
F,ABT,79
IT,ABT,6
SQ,ABT,13
NVAX,ABT,5
VRTX,ABT,49
ORCL,ABT,46
BBBY,ABT,7
KO,ABT,129
FNSR,ABT,13
YELP,ABT,3
HMNY,ABT,2
CL,ABT,145
BRK,ABT,95
JWN,ABT,8
FSLR,ABT,14
AET,ABT,106
SRPT,ABT,29
ICPT,ABT,3
FIT,ABT,25
C,ABT,65
PANW,ABT,5
DD,ABT,20
INTC,ABT,172
P,ABT,2
MAT,ABT,32
MU,ABT,66
OXY,ABT,13
SBUX,ABT,52
TWX,ABT,21
LB,ABT,3
ADBE,ABT,49
WYNN,ABT,9
DAL,ABT,34
CHK,ABT,22
SHLD,ABT,8
WTW,ABT,4
BA,ABT,232
GS,ABT,526
GD,ABT,47
CRM,ABT,34
CAT,ABT,96
SWKS,ABT,10
SNAP,ABT,45
LULU,ABT,1
BBY,ABT,15
TGT,ABT,44
MS,ABT,528
PCLN,ABT,35
CARA,ABT,12
