ID,Label,Industry
AEGN,AEGN,Cnstr
AFI,AFI,Cnstr
BLD,BLD,Cnstr
BZH,BZH,Cnstr
CAA,CAA,Cnstr
CADC,CADC,Cnstr
CCS,CCS,Cnstr
CHCI,CHCI,Cnstr
DHI,DHI,Cnstr
DY,DY,Cnstr
EME,EME,Cnstr
FIX,FIX,Cnstr
GLDD,GLDD,Cnstr
GV,GV,Cnstr
GVA,GVA,Cnstr
HOV,HOV,Cnstr
IBP,IBP,Cnstr
IESC,IESC,Cnstr
KBH,KBH,Cnstr
KBR,KBR,Cnstr
LAYN,LAYN,Cnstr
LEN,LEN,Cnstr
MDC,MDC,Cnstr
MHO,MHO,Cnstr
MTH,MTH,Cnstr
MTRX,MTRX,Cnstr
MTZ,MTZ,Cnstr
NVR,NVR,Cnstr
NWHM,NWHM,Cnstr
ORN,ORN,Cnstr
PHM,PHM,Cnstr
PRIM,PRIM,Cnstr
PWR,PWR,Cnstr
SPXC,SPXC,Cnstr
STRL,STRL,Cnstr
TOL,TOL,Cnstr
TPC,TPC,Cnstr
TPH,TPH,Cnstr
WCIC,WCIC,Cnstr
WLH,WLH,Cnstr
