Source,Target,Weight
NFLX,GME,29267
AMC,GME,404085
BA,GME,9477
INTC,GME,5551
BYND,GME,3038
F,GME,14372
NKLA,GME,3700
GOOGL,GME,24461
AAPL,GME,84038
V,GME,1389
SNAP,GME,12309
DIS,GME,7275
PENN,GOOGL,953
BA,GOOGL,27725
DKNG,GOOGL,8941
V,GOOGL,13006
MULN,GOOGL,868
GM,GOOGL,14458
PFE,GOOGL,4746
GME,GOOGL,25998
JPM,GOOGL,19563
TSLA,GOOGL,132994
UAL,GOOGL,2007
BYND,GOOGL,6859
XOM,GOOGL,11452
WMT,GOOGL,12733
BAC,GOOGL,21206
AMZN,GOOGL,173621
PLTR,GOOGL,7844
AMC,GOOGL,24482
C,GOOGL,8945
MSFT,GOOGL,147775
META,GOOGL,129792
KO,GOOGL,10686
DAL,GOOGL,4091
AAL,GOOGL,4857
SOFI,GOOGL,2591
AMD,GOOGL,47450
F,GOOGL,23293
HD,GOOGL,10688
DIS,GOOGL,17705
CRM,GOOGL,14717
LCID,GOOGL,12351
INO,GOOGL,2322
TWTR,GOOGL,33664
ROKU,GOOGL,19543
OXY,GOOGL,1843
MRNA,GOOGL,7036
MU,GOOGL,12223
NVDA,GOOGL,63218
GS,GOOGL,14542
PTON,GOOGL,3313
BBIG,GOOGL,3373
INTC,GOOGL,16827
NKLA,GOOGL,5876
AAPL,GOOGL,179103
PYPL,GOOGL,26799
SNAP,GOOGL,24807
NFLX,GOOGL,72865
SQ,GOOGL,19156
JNJ,GOOGL,6903
GM,GS,1919
KO,GS,3387
NKLA,GS,1276
CRM,GS,6279
SNAP,GS,3334
DIS,GS,6642
AMD,GS,5845
GOOGL,GS,11853
ROKU,GS,776
AMZN,GS,14333
INTC,GS,8110
PTON,GS,611
PYPL,GS,1614
WMT,GS,5035
OXY,GS,449
BA,GS,10791
V,GS,4199
INO,GS,574
MRNA,GS,2111
DAL,GS,892
PFE,GS,2728
HD,GS,7113
BBIG,GS,303
NVDA,GS,8368
DKNG,GS,1227
JPM,GS,21782
SOFI,GS,502
UAL,GS,2091
TWTR,GS,3092
MULN,GS,60
MU,GS,2159
LCID,GS,358
PENN,GS,104
NFLX,GS,13103
MSFT,GS,13096
AAPL,GS,19146
GME,GS,896
SQ,GS,1477
BYND,GS,1267
C,GS,8742
F,GS,2818
PLTR,GS,114
XOM,GS,2363
AAL,GS,2010
BAC,GS,15326
TSLA,GS,18369
META,GS,12495
JNJ,GS,7781
AMC,GS,996
JPM,HD,13042
AAPL,HD,21755
NVDA,HD,7865
F,HD,7473
NKLA,HD,3397
AAL,HD,3645
OXY,HD,414
BAC,HD,6703
PENN,HD,1605
V,HD,10599
CRM,HD,4222
GOOGL,HD,11459
NFLX,HD,14216
BYND,HD,237
GM,HD,4218
PTON,HD,2913
MU,HD,1748
SOFI,HD,225
PYPL,HD,10279
LCID,HD,3781
GME,HD,4476
ROKU,HD,3863
DAL,HD,309
KO,HD,7946
WMT,HD,16713
TWTR,HD,2674
AMZN,HD,15877
PLTR,HD,835
GS,HD,7180
MULN,HD,155
JNJ,HD,5797
UAL,HD,186
MSFT,HD,16272
SNAP,HD,4245
INO,HD,64
C,HD,6640
DKNG,HD,3673
META,HD,20403
PFE,HD,3033
AMC,HD,7769
XOM,HD,6784
BA,HD,10893
AMD,HD,13496
INTC,HD,4874
TSLA,HD,17579
SQ,HD,8915
BBIG,HD,1895
DIS,HD,9971
MRNA,HD,1119
PTON,INO,3454
JNJ,INO,76
ROKU,INO,5632
NFLX,INO,7095
MULN,INO,173
NVDA,INO,5607
GM,INO,51
BAC,INO,90
PYPL,INO,307
BA,INO,7787
PLTR,INO,77
OXY,INO,8019
HD,INO,72
F,INO,1144
NKLA,INO,10550
AMC,INO,419
PENN,INO,6032
KO,INO,23
JPM,INO,22
AAPL,INO,27490
DIS,INO,3433
SQ,INO,3062
MRNA,INO,3833
META,INO,3385
MSFT,INO,9927
V,INO,544
C,INO,46
GS,INO,567
TSLA,INO,26354
BYND,INO,4308
PFE,INO,263
AAL,INO,19370
GME,INO,1311
TWTR,INO,7000
AMD,INO,10499
BBIG,INO,301
XOM,INO,1317
CRM,INO,1604
SOFI,INO,149
UAL,INO,3389
GOOGL,INO,2436
DAL,INO,7155
INTC,INO,1556
SNAP,INO,264
MU,INO,1541
AMZN,INO,9297
WMT,INO,3808
DKNG,INO,5663
LCID,INO,35
GS,INTC,7867
OXY,INTC,889
F,INTC,8588
GME,INTC,5507
AMD,INTC,28112
AAPL,INTC,38106
WMT,INTC,6459
HD,INTC,4745
BAC,INTC,8164
NFLX,INTC,19652
NKLA,INTC,1711
UAL,INTC,1925
CRM,INTC,4428
SOFI,INTC,1145
DAL,INTC,1779
XOM,INTC,5617
MRNA,INTC,1628
KO,INTC,6485
GM,INTC,5166
PENN,INTC,102
GOOGL,INTC,18901
ROKU,INTC,4675
PFE,INTC,3785
NVDA,INTC,30097
AMZN,INTC,26650
V,INTC,5695
SQ,INTC,3109
TWTR,INTC,4934
TSLA,INTC,29728
LCID,INTC,1108
SNAP,INTC,3050
INO,INTC,1619
JPM,INTC,12842
PYPL,INTC,7695
AAL,INTC,2875
JNJ,INTC,5972
BBIG,INTC,506
MU,INTC,9089
MSFT,INTC,23230
MULN,INTC,468
AMC,INTC,5831
PTON,INTC,3764
DKNG,INTC,903
META,INTC,20995
PLTR,INTC,2899
BYND,INTC,3538
DIS,INTC,7533
C,INTC,3630
BA,INTC,15640
NVDA,JNJ,4587
BA,JNJ,4515
BBIG,JNJ,59
GS,JNJ,7955
LCID,JNJ,532
MRNA,JNJ,5209
ROKU,JNJ,182
SQ,JNJ,572
XOM,JNJ,4066
C,JNJ,1341
SNAP,JNJ,2960
INO,JNJ,79
PLTR,JNJ,920
UAL,JNJ,1309
META,JNJ,6399
F,JNJ,1978
OXY,JNJ,282
PTON,JNJ,958
WMT,JNJ,6541
GME,JNJ,310
SOFI,JNJ,859
CRM,JNJ,6198
DIS,JNJ,5277
TWTR,JNJ,1196
DAL,JNJ,458
GM,JNJ,2961
MSFT,JNJ,15426
INTC,JNJ,6049
BAC,JNJ,9143
PYPL,JNJ,3243
KO,JNJ,6969
AMC,JNJ,654
HD,JNJ,5159
AMD,JNJ,2257
DKNG,JNJ,143
TSLA,JNJ,13359
NKLA,JNJ,68
MULN,JNJ,934
V,JNJ,5791
MU,JNJ,716
BYND,JNJ,126
JPM,JNJ,8476
AAL,JNJ,1509
GOOGL,JNJ,10160
AAPL,JNJ,17313
PENN,JNJ,106
PFE,JNJ,11330
AMZN,JNJ,9893
NFLX,JNJ,8257
NVDA,JPM,15261
GM,JPM,5949
MRNA,JPM,3838
NFLX,JPM,17885
TWTR,JPM,4113
MSFT,JPM,24219
AMD,JPM,10471
JNJ,JPM,8092
GOOGL,JPM,19189
PLTR,JPM,351
PENN,JPM,2019
AAL,JPM,959
HD,JPM,12928
SQ,JPM,6949
PTON,JPM,3379
WMT,JPM,8144
MULN,JPM,131
C,JPM,18843
NKLA,JPM,3393
KO,JPM,5969
BAC,JPM,26463
META,JPM,23964
ROKU,JPM,3935
OXY,JPM,767
AAPL,JPM,28744
INTC,JPM,13942
TSLA,JPM,27468
BA,JPM,15465
PYPL,JPM,7904
DKNG,JPM,273
DAL,JPM,4660
V,JPM,8341
AMC,JPM,3768
AMZN,JPM,23897
GME,JPM,3420
LCID,JPM,4436
MU,JPM,2542
BBIG,JPM,2300
PFE,JPM,4672
SNAP,JPM,5955
SOFI,JPM,766
CRM,JPM,7371
INO,JPM,21
DIS,JPM,10817
F,JPM,10732
XOM,JPM,6950
BYND,JPM,3695
GS,JPM,21455
UAL,JPM,1675
BAC,KO,6344
F,KO,5140
DIS,KO,6920
WMT,KO,5704
JNJ,KO,7604
MSFT,KO,14569
GOOGL,KO,11494
PLTR,KO,247
DAL,KO,534
LCID,KO,187
SNAP,KO,2603
GM,KO,3871
JPM,KO,6059
NFLX,KO,7672
PTON,KO,860
SQ,KO,3788
META,KO,10929
MULN,KO,135
TWTR,KO,2738
PENN,KO,120
NVDA,KO,3140
DKNG,KO,2862
C,KO,1864
GME,KO,491
BYND,KO,161
AMZN,KO,12370
NKLA,KO,2840
XOM,KO,6276
V,KO,8498
INO,KO,21
AMD,KO,5499
CRM,KO,4391
TSLA,KO,9503
BA,KO,7421
MU,KO,773
UAL,KO,555
HD,KO,7086
AAPL,KO,17332
ROKU,KO,3990
BBIG,KO,70
OXY,KO,603
AAL,KO,480
PFE,KO,4422
SOFI,KO,284
MRNA,KO,355
AMC,KO,632
INTC,KO,4438
GS,KO,3865
PYPL,KO,6088
AAPL,LCID,20036
JPM,LCID,669
MSFT,LCID,7597
INO,LCID,32
ROKU,LCID,671
SOFI,LCID,9047
AMZN,LCID,10603
PLTR,LCID,6149
WMT,LCID,426
GOOGL,LCID,7447
CRM,LCID,250
JNJ,LCID,524
DAL,LCID,8639
PENN,LCID,8078
BAC,LCID,1207
INTC,LCID,643
GS,LCID,199
PFE,LCID,1475
XOM,LCID,1259
TWTR,LCID,3778
DKNG,LCID,9600
DIS,LCID,3350
MULN,LCID,11940
AMC,LCID,14661
BYND,LCID,521
NVDA,LCID,7121
MRNA,LCID,2042
V,LCID,275
TSLA,LCID,35253
KO,LCID,197
GM,LCID,3636
HD,LCID,189
AAL,LCID,10230
META,LCID,11608
GME,LCID,10698
BA,LCID,3904
UAL,LCID,9124
SNAP,LCID,4061
NKLA,LCID,2509
OXY,LCID,1759
NFLX,LCID,5904
MU,LCID,468
F,LCID,13257
PYPL,LCID,1815
BBIG,LCID,4699
AMD,LCID,5299
C,LCID,503
PTON,LCID,703
SQ,LCID,7109
GM,META,11968
GOOGL,META,143230
TWTR,META,56349
DIS,META,25140
LCID,META,20135
PLTR,META,9789
UAL,META,11118
PENN,META,7829
GS,META,12435
AMZN,META,185824
JPM,META,22860
DKNG,META,16065
BBIG,META,11504
GME,META,33980
TSLA,META,191739
DAL,META,17731
HD,META,18909
PYPL,META,33155
MSFT,META,136730
PTON,META,13598
V,META,14967
AAL,META,24733
AAPL,META,210744
BAC,META,18688
PFE,META,8437
MULN,META,7381
F,META,27804
JNJ,META,6454
