Source,Target,Weight
MSFT,AAPL,227241
CSCO,AAPL,8535
TLRY,AAPL,17770
MRNA,AAPL,22512
MU,AAPL,13452
SPCE,AAPL,14921
AAL,AAPL,46074
NKLA,AAPL,30837
UPST,AAPL,7362
KODK,AAPL,12986
T,AAPL,15543
BBIG,AAPL,13292
RBLX,AAPL,6535
GE,AAPL,13307
HD,AAPL,20374
BBBY,AAPL,10477
INTC,AAPL,35291
HOOD,AAPL,6846
BAC,AAPL,25106
UAL,AAPL,14734
CZR,AAPL,9586
MARK,AAPL,5871
UBER,AAPL,12126
PTON,AAPL,16090
OXY,AAPL,16394
JBLU,AAPL,7922
DKNG,AAPL,24581
AFRM,AAPL,8099
DOW,AAPL,10976
META,AAPL,191924
VZ,AAPL,7014
TWTR,AAPL,55546
C,AAPL,16287
NKE,AAPL,14140
PG,AAPL,5620
GME,AAPL,82516
NVDA,AAPL,142546
XOM,AAPL,19979
MGM,AAPL,11782
GNUS,AAPL,9560
FCEL,AAPL,7386
PLTR,AAPL,22933
COST,AAPL,15159
GOOGL,AAPL,178488
BYND,AAPL,15538
V,AAPL,20719
ADBE,AAPL,17376
CEI,AAPL,8419
MRK,AAPL,5368
ZM,AAPL,14715
NFLX,AAPL,120957
IBM,AAPL,11700
PYPL,AAPL,29800
AYRO,AAPL,14847
DIS,AAPL,33818
RIOT,AAPL,10324
WFC,AAPL,10090
JAGX,AAPL,9971
SOFI,AAPL,12666
PLUG,AAPL,9166
CVX,AAPL,9119
SQ,AAPL,30064
TSLA,AAPL,436100
LCID,AAPL,28862
LUV,AAPL,10758
M,AAPL,11394
ROKU,AAPL,47338
JNJ,AAPL,13697
PENN,AAPL,21562
AMZN,AAPL,292587
PFE,AAPL,11111
BA,AAPL,63792
CRM,AAPL,17741
KO,AAPL,16446
HTZ,AAPL,8457
WMT,AAPL,27839
MS,AAPL,5892
SNAP,AAPL,25075
MRNA,ADBE,1633
DIS,ADBE,7475
TLRY,ADBE,236
LUV,ADBE,83
MS,ADBE,172
TGT,ADBE,363
BOXL,ADBE,13
BBIG,ADBE,2175
FUBO,ADBE,252
PINS,ADBE,411
MCD,ADBE,1927
XOM,ADBE,3187
CZR,ADBE,26
WFC,ADBE,2572
AMD,ADBE,9516
AMZN,ADBE,19161
GNUS,ADBE,23
VZ,ADBE,3390
DWAC,ADBE,217
PTON,ADBE,4792
AMC,ADBE,3576
WKHS,ADBE,76
INTC,ADBE,3524
WMT,ADBE,1906
KO,ADBE,1173
BYND,ADBE,291
NVAX,ADBE,112
CSCO,ADBE,6308
HD,ADBE,9014
PFE,ADBE,1161
JNJ,ADBE,1368
BBBY,ADBE,150
MULN,ADBE,501
ROKU,ADBE,1020
MARK,ADBE,21
INO,ADBE,57
IBM,ADBE,3795
NKLA,ADBE,388
PENN,ADBE,90
F,ADBE,8491
JAGX,ADBE,4
NKE,ADBE,6243
MRK,ADBE,1051
AAPL,ADBE,19383
FCEL,ADBE,329
BNGO,ADBE,9
DOW,ADBE,2764
SNAP,ADBE,4338
T,ADBE,3093
MSFT,ADBE,20838
DAL,ADBE,138
DKNG,ADBE,903
RIOT,ADBE,3725
PLTR,ADBE,612
OXY,ADBE,851
TSLA,ADBE,20431
UAL,ADBE,152
ZM,ADBE,1304
CRM,ADBE,10377
SQ,ADBE,6026
GOOGL,ADBE,16991
BAC,ADBE,4884
GS,ADBE,1484
M,ADBE,384
HOOD,ADBE,534
PG,ADBE,2486
HTZ,ADBE,17
MGM,ADBE,4257
PYPL,ADBE,7681
SOFI,ADBE,208
NFLX,ADBE,10741
UBER,ADBE,399
JPM,ADBE,8283
JBLU,ADBE,57
BA,ADBE,5009
TWTR,ADBE,9788
V,ADBE,3097
UPST,ADBE,247
GM,ADBE,3827
RIVN,ADBE,3570
COST,ADBE,1565
META,ADBE,17048
NVDA,ADBE,8906
GME,ADBE,7021
PLUG,ADBE,56
AAL,ADBE,1030
CVX,ADBE,1729
GE,ADBE,211
RBLX,ADBE,569
AYRO,ADBE,8
CEI,ADBE,406
SPCE,ADBE,151
LCID,ADBE,3997
KODK,ADBE,7
COIN,ADBE,4499
MU,ADBE,1986
AFRM,ADBE,247
NOVN,ADBE,8
C,ADBE,5125
AMD,AFRM,3077
GS,AFRM,161
UAL,AFRM,90
JPM,AFRM,288
NKE,AFRM,281
PLUG,AFRM,1128
FCEL,AFRM,953
SPCE,AFRM,117
GOOGL,AFRM,901
TSLA,AFRM,8171
BA,AFRM,512
MGM,AFRM,351
PFE,AFRM,643
AAL,AFRM,729
JBLU,AFRM,97
V,AFRM,500
M,AFRM,744
DAL,AFRM,367
NOVN,AFRM,12
WFC,AFRM,403
GNUS,AFRM,18
LUV,AFRM,287
BOXL,AFRM,19
OXY,AFRM,1300
RIOT,AFRM,262
MRNA,AFRM,3164
C,AFRM,225
CSCO,AFRM,67
KODK,AFRM,39
GM,AFRM,264
AMZN,AFRM,2243
COST,AFRM,144
SNAP,AFRM,3084
HOOD,AFRM,1817
T,AFRM,94
SQ,AFRM,2837
WMT,AFRM,311
ROKU,AFRM,5219
KO,AFRM,133
BAC,AFRM,411
AAPL,AFRM,7220
DIS,AFRM,1759
CRM,AFRM,2078
F,AFRM,1617
FUBO,AFRM,358
ZM,AFRM,925
CVX,AFRM,253
BBIG,AFRM,1666
MCD,AFRM,60
NVDA,AFRM,4795
PENN,AFRM,104
WKHS,AFRM,94
NFLX,AFRM,2465
AYRO,AFRM,14
SOFI,AFRM,2882
NKLA,AFRM,601
DOW,AFRM,55
DKNG,AFRM,841
TLRY,AFRM,190
INO,AFRM,48
CEI,AFRM,209
VZ,AFRM,175
HD,AFRM,150
MU,AFRM,176
MARK,AFRM,10
MSFT,AFRM,1209
ADBE,AFRM,143
COIN,AFRM,3044
PINS,AFRM,285
LCID,AFRM,1577
MS,AFRM,33
RBLX,AFRM,2345
PG,AFRM,45
XOM,AFRM,198
JAGX,AFRM,42
IBM,AFRM,44
PTON,AFRM,2797
MULN,AFRM,632
UPST,AFRM,7772
RIVN,AFRM,1371
GE,AFRM,41
NVAX,AFRM,692
PYPL,AFRM,2560
GME,AFRM,1571
HTZ,AFRM,25
PLTR,AFRM,5029
META,AFRM,3482
AMC,AFRM,8134
CZR,AFRM,35
INTC,AFRM,579
TGT,AFRM,235
JNJ,AFRM,91
UBER,AFRM,288
BYND,AFRM,1051
BBBY,AFRM,510
DWAC,AFRM,156
BNGO,AFRM,50
TWTR,AFRM,615
MRK,AFRM,209
HOOD,AMC,17589
MRK,AMC,372
BBIG,AMC,53370
T,AMC,3984
RBLX,AMC,4797
SPCE,AMC,2954
MSFT,AMC,49860
AAPL,AMC,129841
C,AMC,6380
MS,AMC,1362
ZM,AMC,3346
DWAC,AMC,19373
CZR,AMC,8473
SQ,AMC,10639
WKHS,AMC,2780
HTZ,AMC,3798
BA,AMC,11483
PLTR,AMC,16405
META,AMC,53224
CEI,AMC,15386
CVX,AMC,903
COIN,AMC,11348
MGM,AMC,4522
DAL,AMC,10709
IBM,AMC,684
RIOT,AMC,7148
GS,AMC,942
BAC,AMC,6475
SOFI,AMC,15693
TSLA,AMC,175148
M,AMC,3532
PENN,AMC,11473
COST,AMC,959
CSCO,AMC,1114
GNUS,AMC,2143
BBBY,AMC,35304
JBLU,AMC,8914
BNGO,AMC,1098
XOM,AMC,6552
FCEL,AMC,3377
JPM,AMC,3759
AMD,AMC,42176
NKE,AMC,3907
TGT,AMC,2913
PTON,AMC,10226
ROKU,AMC,15430
KODK,AMC,1067
DIS,AMC,10152
LCID,AMC,22101
WMT,AMC,10931
GE,AMC,746
HD,AMC,7350
BOXL,AMC,157
NFLX,AMC,45315
GOOGL,AMC,27796
AFRM,AMC,8176
AAL,AMC,16570
FUBO,AMC,6047
GME,AMC,470994
F,AMC,16624
PG,AMC,137
INO,AMC,422
WFC,AMC,1442
NOVN,AMC,232
JAGX,AMC,440
MARK,AMC,834
PFE,AMC,3277
GM,AMC,7329
PINS,AMC,4888
BYND,AMC,3790
UPST,AMC,7114
DKNG,AMC,12222
NKLA,AMC,4384
PYPL,AMC,11953
RIVN,AMC,8618
SNAP,AMC,19085
JNJ,AMC,714
MU,AMC,3083
DOW,AMC,502
ADBE,AMC,3170
V,AMC,2962
TLRY,AMC,7595
AYRO,AMC,129
VZ,AMC,1053
PLUG,AMC,7807
AMZN,AMC,72805
MRNA,AMC,9561
CRM,AMC,2677
NVDA,AMC,43759
MULN,AMC,35945
KO,AMC,766
OXY,AMC,4678
LUV,AMC,9379
MCD,AMC,2987
INTC,AMC,6693
UBER,AMC,3312
UAL,AMC,10069
TWTR,AMC,19342
NVAX,AMC,3690
PLUG,AMD,9444
WKHS,AMD,7049
HTZ,AMD,8963
MSFT,AMD,74465
MCD,AMD,6167
DOW,AMD,9750
LCID,AMD,7383
META,AMD,74949
MULN,AMD,3829
UPST,AMD,3738
CSCO,AMD,6227
MGM,AMD,7361
AMZN,AMD,108995
SOFI,AMD,8685
FCEL,AMD,2809
NKE,AMD,3234
PG,AMD,1942
CEI,AMD,2492
PYPL,AMD,23888
BA,AMD,44455
GME,AMD,29282
CVX,AMD,3226
AMC,AMD,41683
NKLA,AMD,15356
SPCE,AMD,7666
MU,AMD,18781
UAL,AMD,8163
XOM,AMD,12946
RBLX,AMD,5301
WMT,AMD,13671
AYRO,AMD,895
AAL,AMD,23126
HD,AMD,13608
DKNG,AMD,9814
NVDA,AMD,119841
IBM,AMD,2232
PLTR,AMD,10387
ZM,AMD,6489
T,AMD,6919
RIOT,AMD,2393
NOVN,AMD,2217
FUBO,AMD,2963
GM,AMD,4478
DAL,AMD,18502
PFE,AMD,5946
TSLA,AMD,148251
OXY,AMD,13407
UBER,AMD,10095
MRK,AMD,1309
NVAX,AMD,2257
BOXL,AMD,3433
TWTR,AMD,34591
AFRM,AMD,4382
DWAC,AMD,4134
JPM,AMD,9832
INO,AMD,10801
ROKU,AMD,27901
COST,AMD,6219
INTC,AMD,27234
SQ,AMD,16238
WFC,AMD,6791
GOOGL,AMD,51590
KODK,AMD,9056
BBIG,AMD,5949
GNUS,AMD,6082
MRNA,AMD,10949
MARK,AMD,1078
LUV,AMD,1685
JAGX,AMD,131
JBLU,AMD,440
PTON,AMD,8715
KO,AMD,4937
CRM,AMD,10584
TLRY,AMD,8121
GE,AMD,5759
ADBE,AMD,13265
BAC,AMD,13319
TGT,AMD,2172
RIVN,AMD,3305
PENN,AMD,8749
BBBY,AMD,3036
C,AMD,8028
GS,AMD,5199
JNJ,AMD,2014
COIN,AMD,6448
M,AMD,2810
DIS,AMD,17763
F,AMD,18403
VZ,AMD,3722
NFLX,AMD,57585
AAPL,AMD,147426
BNGO,AMD,817
PINS,AMD,4777
MS,AMD,1261
CZR,AMD,1866
SNAP,AMD,10167
V,AMD,9727
HOOD,AMD,3765
BYND,AMD,8579
PTON,AMZN,13278
CVX,AMZN,5467
INTC,AMZN,23329
GOOGL,AMZN,170038
WMT,AMZN,22389
WKHS,AMZN,4732
IBM,AMZN,11276
F,AMZN,25900
COST,AMZN,11309
MCD,AMZN,7307
C,AMZN,10833
INO,AMZN,10494
DIS,AMZN,23374
ADBE,AMZN,15588
TWTR,AMZN,48194
UPST,AMZN,3521
COIN,AMZN,11645
SQ,AMZN,24400
MU,AMZN,11490
UAL,AMZN,7632
AMC,AMZN,76393
CRM,AMZN,16161
CEI,AMZN,8534
AMD,AMZN,98028
PENN,AMZN,16646
HTZ,AMZN,6032
JNJ,AMZN,7475
AYRO,AMZN,2316
PLTR,AMZN,11683
T,AMZN,7322
TLRY,AMZN,8789
RBLX,AMZN,3651
BNGO,AMZN,1311
GS,AMZN,13571
LUV,AMZN,5929
NVDA,AMZN,112694
JBLU,AMZN,5179
SNAP,AMZN,24616
NKE,AMZN,11218
M,AMZN,9092
ZM,AMZN,14461
META,AMZN,172213
RIOT,AMZN,6333
HD,AMZN,14371
GME,AMZN,54027
BBBY,AMZN,4234
SPCE,AMZN,7370
MSFT,AMZN,170172
DKNG,AMZN,12768
GNUS,AMZN,6277
OXY,AMZN,10705
RIVN,AMZN,15293
SOFI,AMZN,8849
TGT,AMZN,8412
NOVN,AMZN,3280
JPM,AMZN,22265
XOM,AMZN,13926
VZ,AMZN,3269
AFRM,AMZN,3202
BOXL,AMZN,4956
AAPL,AMZN,297875
PFE,AMZN,7546
MRNA,AMZN,17976
TSLA,AMZN,275172
PYPL,AMZN,29186
V,AMZN,14636
GE,AMZN,7303
ROKU,AMZN,34733
KO,AMZN,11643
MARK,AMZN,1988
PINS,AMZN,6580
BA,AMZN,50107
LCID,AMZN,19576
DWAC,AMZN,7844
JAGX,AMZN,1580
MULN,AMZN,6492
CSCO,AMZN,3378
NKLA,AMZN,19734
FCEL,AMZN,5131
AAL,AMZN,24338
NVAX,AMZN,7396
FUBO,AMZN,8366
GM,AMZN,15093
DAL,AMZN,25207
KODK,AMZN,8367
PG,AMZN,4307
MRK,AMZN,3473
UBER,AMZN,7881
NFLX,AMZN,111618
BYND,AMZN,12226
PLUG,AMZN,8173
HOOD,AMZN,8401
MS,AMZN,5406
MGM,AMZN,4276
BBIG,AMZN,11754
DOW,AMZN,8570
BAC,AMZN,19408
CZR,AMZN,4403
WFC,AMZN,9465
T,AYRO,405
TWTR,AYRO,711
BNGO,AYRO,8211
GOOGL,AYRO,2355
IBM,AYRO,13
NVAX,AYRO,23
AFRM,AYRO,14
SQ,AYRO,229
HOOD,AYRO,16
BOXL,AYRO,14248
CEI,AYRO,26
MRNA,AYRO,1593
NKLA,AYRO,1894
AMD,AYRO,926
TLRY,AYRO,4485
CZR,AYRO,8
NVDA,AYRO,577
BA,AYRO,2464
AAL,AYRO,3478
DWAC,AYRO,16
M,AYRO,1482
MSFT,AYRO,591
MGM,AYRO,31
PLTR,AYRO,119
DKNG,AYRO,5429
META,AYRO,584
UPST,AYRO,73
F,AYRO,275
HD,AYRO,40
WFC,AYRO,18
PENN,AYRO,633
RIOT,AYRO,43
NKE,AYRO,7
XOM,AYRO,160
VZ,AYRO,94
DOW,AYRO,390
MU,AYRO,289
PINS,AYRO,350
RBLX,AYRO,45
GE,AYRO,225
ROKU,AYRO,2765
INO,AYRO,13601
CSCO,AYRO,18
KO,AYRO,1
OXY,AYRO,692
PYPL,AYRO,122
V,AYRO,35
BYND,AYRO,834
PFE,AYRO,34
NOVN,AYRO,7644
BBBY,AYRO,26
BBIG,AYRO,32
CVX,AYRO,12
UBER,AYRO,464
COST,AYRO,477
PG,AYRO,1
INTC,AYRO,171
RIVN,AYRO,238
KODK,AYRO,1991
ZM,AYRO,451
JAGX,AYRO,12852
SOFI,AYRO,7
PLUG,AYRO,348
TGT,AYRO,2
MCD,AYRO,1
TSLA,AYRO,17174
WMT,AYRO,33
ADBE,AYRO,9
BAC,AYRO,33
HTZ,AYRO,628
GM,AYRO,251
CRM,AYRO,1437
COIN,AYRO,20
C,AYRO,12
FCEL,AYRO,1348
LCID,AYRO,256
JBLU,AYRO,13
SPCE,AYRO,2783
DIS,AYRO,235
FUBO,AYRO,8
WKHS,AYRO,5202
JPM,AYRO,27
GME,AYRO,66
AMZN,AYRO,2408
MARK,AYRO,7382
DAL,AYRO,133
SNAP,AYRO,93
PTON,AYRO,90
AAPL,AYRO,14609
MS,AYRO,9
JNJ,AYRO,7
LUV,AYRO,22
MULN,AYRO,264
GS,AYRO,22
GNUS,AYRO,9210
UAL,AYRO,117
NFLX,AYRO,2510
AMC,AYRO,118
PFE,BA,5426
MRNA,BA,9147
JNJ,BA,5605
TGT,BA,3475
AMC,BA,11222
INTC,BA,14664
MARK,BA,3125
AFRM,BA,722
AAL,BA,19560
MCD,BA,9907
LCID,BA,5717
BBBY,BA,765
SPCE,BA,5169
INO,BA,8074
RIVN,BA,891
DOW,BA,5392
ZM,BA,6483
BOXL,BA,2271
SQ,BA,12325
LUV,BA,4463
AMD,BA,46190
M,BA,4131
AYRO,BA,1881
JPM,BA,15065
TSLA,BA,61954
NFLX,BA,39495
ADBE,BA,4921
KO,BA,8045
CZR,BA,199
UPST,BA,988
GNUS,BA,4845
KODK,BA,3956
BYND,BA,10297
JAGX,BA,1613
PYPL,BA,9987
NKE,BA,4179
GOOGL,BA,28555
CVX,BA,4528
SNAP,BA,11351
MULN,BA,2548
NOVN,BA,2767
PG,BA,2609
FUBO,BA,809
PINS,BA,1372
WKHS,BA,2576
GM,BA,7259
TLRY,BA,5605
NKLA,BA,13134
PLUG,BA,6352
META,BA,50119
VZ,BA,3960
DKNG,BA,4785
V,BA,10593
HD,BA,11255
NVAX,BA,6590
COIN,BA,2777
T,BA,3957
CRM,BA,8009
F,BA,18636
BAC,BA,11695
JBLU,BA,564
UBER,BA,6411
TWTR,BA,22568
NVDA,BA,38890
WMT,BA,17352
MS,BA,2566
AAPL,BA,66678
MSFT,BA,34125
RIOT,BA,1955
DWAC,BA,1846
SOFI,BA,1472
MRK,BA,3392
AMZN,BA,51242
IBM,BA,6744
CSCO,BA,6861
UAL,BA,7285
GS,BA,11205
PENN,BA,7434
XOM,BA,13695
OXY,BA,8530
HOOD,BA,1633
BNGO,BA,661
C,BA,9807
DAL,BA,15181
HTZ,BA,8595
GME,BA,11587
MU,BA,10566
WFC,BA,6084
GE,BA,10940
FCEL,BA,2275
CEI,BA,2480
PTON,BA,6447
BBIG,BA,2023
PLTR,BA,7391
DIS,BA,19341
COST,BA,8283
ROKU,BA,17942
RBLX,BA,1184
MGM,BA,7825
INO,BAC,937
AMC,BAC,7051
MRK,BAC,3854
HOOD,BAC,2378
AAL,BAC,7666
UAL,BAC,5967
JAGX,BAC,29
PFE,BAC,5650
DAL,BAC,5308
AMD,BAC,16023
CZR,BAC,1753
MU,BAC,6691
BYND,BAC,3355
AYRO,BAC,33
PINS,BAC,1552
NFLX,BAC,18947
DIS,BAC,5653
GOOGL,BAC,20694
OXY,BAC,2988
GNUS,BAC,1461
BBIG,BAC,5741
JBLU,BAC,2055
RIVN,BAC,4979
WKHS,BAC,2774
WMT,BAC,5635
DKNG,BAC,2191
BA,BAC,11623
GS,BAC,15784
JNJ,BAC,8987
BNGO,BAC,77
PENN,BAC,1876
C,BAC,14836
IBM,BAC,5852
NOVN,BAC,1066
FUBO,BAC,1519
TWTR,BAC,6572
XOM,BAC,5415
MARK,BAC,89
PG,BAC,4687
V,BAC,4902
MGM,BAC,256
KODK,BAC,935
LCID,BAC,8209
MRNA,BAC,4773
NVAX,BAC,1941
SPCE,BAC,1173
CVX,BAC,2847
AMZN,BAC,22325
UBER,BAC,1796
MSFT,BAC,19280
RIOT,BAC,4482
RBLX,BAC,988
TGT,BAC,1522
JPM,BAC,29422
HTZ,BAC,1271
DOW,BAC,998
INTC,BAC,8100
CEI,BAC,2715
MS,BAC,10343
CRM,BAC,6345
T,BAC,6781
GME,BAC,5320
HD,BAC,6662
KO,BAC,5835
COIN,BAC,5275
MULN,BAC,443
AAPL,BAC,28247
SNAP,BAC,11848
UPST,BAC,405
F,BAC,17553
TLRY,BAC,2542
BOXL,BAC,46
DWAC,BAC,2279
WFC,BAC,15583
ZM,BAC,1489
SQ,BAC,8705
PTON,BAC,1899
LUV,BAC,2364
M,BAC,954
COST,BAC,2427
FCEL,BAC,2239
ADBE,BAC,4834
META,BAC,20632
BBBY,BAC,967
PLTR,BAC,2667
PYPL,BAC,10990
CSCO,BAC,870
ROKU,BAC,3280
PLUG,BAC,3388
SOFI,BAC,3395
VZ,BAC,3047
MCD,BAC,2299
NKLA,BAC,4116
GE,BAC,7424
GM,BAC,7767
NVDA,BAC,13574
AFRM,BAC,646
TSLA,BAC,30196
NKE,BAC,6589
WMT,BBBY,2412
WFC,BBBY,745
AFRM,BBBY,542
HD,BBBY,2379
INO,BBBY,150
GS,BBBY,2234
INTC,BBBY,646
T,BBBY,418
IBM,BBBY,265
BYND,BBBY,1921
DOW,BBBY,134
AYRO,BBBY,29
SOFI,BBBY,5921
OXY,BBBY,1103
NOVN,BBBY,21
PLUG,BBBY,667
XOM,BBBY,479
RIVN,BBBY,570
BBIG,BBBY,7541
M,BBBY,1883
FUBO,BBBY,2827
MGM,BBBY,1874
HOOD,BBBY,1857
NKLA,BBBY,1483
BA,BBBY,843
PTON,BBBY,1627
CRM,BBBY,193
VZ,BBBY,196
V,BBBY,222
LUV,BBBY,4618
TWTR,BBBY,1887
COIN,BBBY,1276
PG,BBBY,123
GME,BBBY,38189
TGT,BBBY,1613
UBER,BBBY,268
MRNA,BBBY,376
NVAX,BBBY,848
F,BBBY,4629
UAL,BBBY,4898
MS,BBBY,684
BOXL,BBBY,34
GE,BBBY,274
JPM,BBBY,1434
GM,BBBY,399
TSLA,BBBY,17479
CSCO,BBBY,229
WKHS,BBBY,832
DAL,BBBY,5695
COST,BBBY,963
AMC,BBBY,33087
MULN,BBBY,7841
RBLX,BBBY,696
KODK,BBBY,792
PENN,BBBY,3976
MRK,BBBY,158
FCEL,BBBY,370
ADBE,BBBY,163
PLTR,BBBY,887
CEI,BBBY,2787
MU,BBBY,1070
TLRY,BBBY,2096
JBLU,BBBY,4598
NKE,BBBY,796
DKNG,BBBY,4688
GOOGL,BBBY,1253
MSFT,BBBY,2222
UPST,BBBY,1498
AMZN,BBBY,4727
BAC,BBBY,797
NFLX,BBBY,2165
SQ,BBBY,429
PINS,BBBY,1536
SPCE,BBBY,685
AAPL,BBBY,11453
ZM,BBBY,323
CZR,BBBY,4299
META,BBBY,3060
ROKU,BBBY,330
AAL,BBBY,5280
C,BBBY,1052
PFE,BBBY,304
SNAP,BBBY,1298
DIS,BBBY,774
BNGO,BBBY,301
GNUS,BBBY,339
PYPL,BBBY,714
RIOT,BBBY,1170
NVDA,BBBY,3762
MARK,BBBY,113
AMD,BBBY,2851
MCD,BBBY,100
KO,BBBY,726
DWAC,BBBY,5849
HTZ,BBBY,87
LCID,BBBY,5139
JAGX,BBBY,72
JNJ,BBBY,167
CVX,BBBY,143
BYND,BBIG,410
SOFI,BBIG,6604
AYRO,BBIG,29
KODK,BBIG,186
ADBE,BBIG,1791
AAL,BBIG,7368
NVAX,BBIG,1333
WFC,BBIG,1976
AFRM,BBIG,1730
HOOD,BBIG,5740
JAGX,BBIG,121
F,BBIG,5425
CRM,BBIG,225
AMC,BBIG,52727
MULN,BBIG,24121
VZ,BBIG,1082
NVDA,BBIG,2660
PLTR,BBIG,1772
MRNA,BBIG,5591
ROKU,BBIG,351
OXY,BBIG,344
WKHS,BBIG,1430
SQ,BBIG,3482
TLRY,BBIG,2184
JPM,BBIG,2261
TSLA,BBIG,24794
RIVN,BBIG,5276
TGT,BBIG,750
PFE,BBIG,2064
DAL,BBIG,5033
COST,BBIG,890
INTC,BBIG,545
PLUG,BBIG,4653
TWTR,BBIG,4892
T,BBIG,1167
PINS,BBIG,223
SPCE,BBIG,831
MS,BBIG,60
RBLX,BBIG,1122
BAC,BBIG,5015
UBER,BBIG,888
V,BBIG,208
BBBY,BBIG,7560
AMD,BBIG,6143
MSFT,BBIG,4700
DOW,BBIG,40
PYPL,BBIG,3506
GNUS,BBIG,457
GOOGL,BBIG,3394
GE,BBIG,619
WMT,BBIG,526
XOM,BBIG,384
COIN,BBIG,2801
NKE,BBIG,3560
MARK,BBIG,410
MU,BBIG,528
HD,BBIG,1770
LUV,BBIG,5465
BNGO,BBIG,217
ZM,BBIG,115
INO,BBIG,379
FCEL,BBIG,1932
PG,BBIG,45
BA,BBIG,1974
DWAC,BBIG,10192
JNJ,BBIG,49
CVX,BBIG,80
CEI,BBIG,17128
GM,BBIG,3407
C,BBIG,2479
MCD,BBIG,86
RIOT,BBIG,3258
DKNG,BBIG,6617
UPST,BBIG,562
FUBO,BBIG,4178
DIS,BBIG,1938
SNAP,BBIG,8177
MRK,BBIG,1233
AAPL,BBIG,13826
NFLX,BBIG,4383
GS,BBIG,305
IBM,BBIG,320
NKLA,BBIG,2164
NOVN,BBIG,20
AMZN,BBIG,11204
CSCO,BBIG,143
MGM,BBIG,822
BOXL,BBIG,46
META,BBIG,11741
PENN,BBIG,3970
UAL,BBIG,5352
M,BBIG,444
PTON,BBIG,4037
CZR,BBIG,4495
GME,BBIG,35956
KO,BBIG,126
HTZ,BBIG,47
JBLU,BBIG,5111
LCID,BBIG,11684
ZM,BNGO,52
NFLX,BNGO,1299
SPCE,BNGO,2036
NVDA,BNGO,212
OXY,BNGO,32
BA,BNGO,1175
FUBO,BNGO,377
SNAP,BNGO,61
JNJ,BNGO,41
MU,BNGO,326
AFRM,BNGO,63
M,BNGO,1221
KODK,BNGO,1312
TLRY,BNGO,1638
CVX,BNGO,21
RIVN,BNGO,71
MRK,BNGO,53
DOW,BNGO,6
NKLA,BNGO,314
PYPL,BNGO,248
T,BNGO,577
JAGX,BNGO,5926
TGT,BNGO,45
AAL,BNGO,1489
MS,BNGO,12
BBBY,BNGO,226
BOXL,BNGO,10549
UPST,BNGO,175
PLUG,BNGO,251
PFE,BNGO,136
AYRO,BNGO,8719
PG,BNGO,1
TWTR,BNGO,186
C,BNGO,39
AMZN,BNGO,1330
MRNA,BNGO,3327
NVAX,BNGO,124
