ID,Label,Industry
AAPL,AAPL,Comps
ALOT,ALOT,Comps
ANET,ANET,Comps
ANIX,ANIX,Comps
ATEN,ATEN,Comps
AYX,AYX,Comps
BCOR,BCOR,Comps
BKYI,BKYI,Comps
CACI,CACI,Comps
CERN,CERN,Comps
CSPI,CSPI,Comps
CXDO,CXDO,Comps
DAIO,DAIO,Comps
DBD,DBD,Comps
DELL,DELL,Comps
DGII,DGII,Comps
DSS,DSS,Comps
DXC,DXC,Comps
EBIX,EBIX,Comps
EXTR,EXTR,Comps
FKWL,FKWL,Comps
GDDY,GDDY,Comps
HPQ,HPQ,Comps
IBM,IBM,Comps
ICAD,ICAD,Comps
IMMR,IMMR,Comps
INVE,INVE,Comps
ITRI,ITRI,Comps
JKHY,JKHY,Comps
JNPR,JNPR,Comps
KTCC,KTCC,Comps
LNW,LNW,Comps
LTRX,LTRX,Comps
MHH,MHH,Comps
MKFG,MKFG,Comps
NATI,NATI,Comps
NCR,NCR,Comps
NTAP,NTAP,Comps
OLED,OLED,Comps
OMCL,OMCL,Comps
OSPN,OSPN,Comps
PSN,PSN,Comps
PSTG,PSTG,Comps
QMCO,QMCO,Comps
QUMU,QUMU,Comps
SAIC,SAIC,Comps
SCKT,SCKT,Comps
SGMS,SGMS,Comps
SLP,SLP,Comps
SMCI,SMCI,Comps
STRM,STRM,Comps
TACT,TACT,Comps
TDC,TDC,Comps
UI,UI,Comps
UIS,UIS,Comps
USAU,USAU,Comps
VRNT,VRNT,Comps
WDC,WDC,Comps
WEAV,WEAV,Comps
WYY,WYY,Comps
XRX,XRX,Comps
ZBRA,ZBRA,Comps
