ID,Label,Industry
AWI,AWI,ElcEq
AYI,AYI,ElcEq
AZZ,AZZ,ElcEq
BW,BW,ElcEq
CBAT,CBAT,ElcEq
CGRN,CGRN,ElcEq
CIX,CIX,ElcEq
CMTL,CMTL,ElcEq
EAF,EAF,ElcEq
EFOI,EFOI,ElcEq
ENR,ENR,ElcEq
ENS,ENS,ElcEq
FCEL,FCEL,ElcEq
FELE,FELE,ElcEq
GNRC,GNRC,ElcEq
HLIT,HLIT,ElcEq
HUBB,HUBB,ElcEq
JCS,JCS,ElcEq
LII,LII,ElcEq
LYTS,LYTS,ElcEq
MPAA,MPAA,ElcEq
NL,NL,ElcEq
NRGV,NRGV,ElcEq
OESX,OESX,ElcEq
OPTT,OPTT,ElcEq
PEGY,PEGY,ElcEq
PLPC,PLPC,ElcEq
PLUG,PLUG,ElcEq
REZI,REZI,ElcEq
RMED,RMED,ElcEq
ROK,ROK,ElcEq
RRX,RRX,ElcEq
SEAC,SEAC,ElcEq
SGMA,SGMA,ElcEq
SOTK,SOTK,ElcEq
TRS,TRS,ElcEq
ULBI,ULBI,ElcEq
VRNS,VRNS,ElcEq
VSAT,VSAT,ElcEq
VVNT,VVNT,ElcEq
