Source,Target,Weight
VXRT,DKNG,1195
CEI,DKNG,6327
AVGO,DKNG,132
MELI,DKNG,594
BMY,DKNG,227
SBUX,DKNG,1605
M,DKNG,1160
RIVN,DKNG,3103
CVNA,DKNG,1137
TWLO,DLTR,15
AAL,DLTR,60
UBER,DLTR,45
APT,DLTR,18
U,DLTR,23
PFE,DLTR,456
NKE,DLTR,1338
XSPA,DLTR,1
STEM,DLTR,2
JPM,DLTR,829
LLY,DLTR,112
QCOM,DLTR,136
MU,DLTR,1504
SNOW,DLTR,894
BYFC,DLTR,1
NVDA,DLTR,2628
AMGN,DLTR,80
C,DLTR,152
LUV,DLTR,319
ABBV,DLTR,131
KODK,DLTR,1
CRM,DLTR,2421
MELI,DLTR,56
CVX,DLTR,1350
SOFI,DLTR,118
LULU,DLTR,280
MGM,DLTR,15
DOW,DLTR,14
BBIG,DLTR,379
AAPL,DLTR,755
CMG,DLTR,126
X,DLTR,16
WFC,DLTR,380
TLRY,DLTR,23
BBBY,DLTR,321
GM,DLTR,129
INPX,DLTR,1
JNJ,DLTR,155
F,DLTR,286
PENN,DLTR,18
COST,DLTR,1216
DKNG,DLTR,447
BNGO,DLTR,6
FCX,DLTR,78
AMC,DLTR,325
IBIO,DLTR,2
TRIP,DLTR,18
ENPH,DLTR,93
SNAP,DLTR,412
PEP,DLTR,153
FSR,DLTR,13
AA,DLTR,58
NBY,DLTR,2
SBUX,DLTR,172
CLF,DLTR,24
SNX,DLTR,9
ADBE,DLTR,1373
MRNA,DLTR,112
GE,DLTR,73
UPS,DLTR,41
WISH,DLTR,33
TNXP,DLTR,3
GS,DLTR,2222
LMT,DLTR,73
UAL,DLTR,21
CEI,DLTR,8
AMD,DLTR,1800
GEVO,DLTR,2
OGN,DLTR,12
CSCO,DLTR,1372
ZM,DLTR,1300
ETSY,DLTR,73
MULN,DLTR,25
TXN,DLTR,33
PYPL,DLTR,360
BOXL,DLTR,1
XOM,DLTR,176
DGLY,DLTR,2
HTZ,DLTR,24
HOOD,DLTR,377
LOW,DLTR,291
SPCE,DLTR,10
SOLO,DLTR,2
GILD,DLTR,72
WKHS,DLTR,57
BRK,DLTR,129
BA,DLTR,2293
CVS,DLTR,165
DVN,DLTR,84
HD,DLTR,2712
LYFT,DLTR,24
INO,DLTR,8
JAKK,DLTR,15
TSLA,DLTR,2727
RIVN,DLTR,66
CZR,DLTR,29
WYNN,DLTR,1280
ORCL,DLTR,57
MMM,DLTR,1280
GOOGL,DLTR,680
T,DLTR,71
AFRM,DLTR,864
CVNA,DLTR,254
BMY,DLTR,82
OSTK,DLTR,5
NFLX,DLTR,2980
MRK,DLTR,93
JBLU,DLTR,20
PLUG,DLTR,623
DDOG,DLTR,109
NKLA,DLTR,24
VXRT,DLTR,3
MO,DLTR,85
PG,DLTR,1311
PINS,DLTR,39
DOCU,DLTR,74
HAL,DLTR,46
DYNT,DLTR,1
OXY,DLTR,148
XELA,DLTR,2
ROKU,DLTR,71
RIOT,DLTR,112
UNH,DLTR,1329
MSTR,DLTR,21
CMCSA,DLTR,121
KSS,DLTR,347
MA,DLTR,72
EA,DLTR,2759
BK,DLTR,6
PHUN,DLTR,6
ZNGA,DLTR,16
RBLX,DLTR,52
SCHW,DLTR,5
ES,DLTR,27
DAL,DLTR,343
FCEL,DLTR,8
AXP,DLTR,1283
VZ,DLTR,2007
LCID,DLTR,259
KO,DLTR,116
SRNE,DLTR,3
DIS,DLTR,1436
INTC,DLTR,1414
OCGN,DLTR,5
JAGX,DLTR,25
GME,DLTR,603
ATVI,DLTR,50
ON,DLTR,85
BIOC,DLTR,13
WMT,DLTR,1213
META,DLTR,3477
V,DLTR,1502
CEMI,DLTR,2
M,DLTR,1097
MRO,DLTR,38
MCD,DLTR,1451
HYMC,DLTR,3
EBAY,DLTR,54
TGT,DLTR,1225
NOVN,DLTR,2
LMND,DLTR,8
BYND,DLTR,55
TWTR,DLTR,179
MARK,DLTR,1
CAT,DLTR,1436
PLTR,DLTR,127
CRWD,DLTR,221
PTON,DLTR,892
ABNB,DLTR,101
FDX,DLTR,473
COP,DLTR,44
UAVS,DLTR,2
AMZN,DLTR,2045
SQ,DLTR,335
MS,DLTR,35
A,DLTR,298
NOW,DLTR,23
BIOL,DLTR,4
TTD,DLTR,18
AVGO,DLTR,126
MSFT,DLTR,1644
CLOV,DLTR,9
WBA,DLTR,1440
TDOC,DLTR,34
COIN,DLTR,79
ATER,DLTR,7
BAC,DLTR,95
W,DLTR,48
GNUS,DLTR,5
FUBO,DLTR,16
CHWY,DLTR,47
IBM,DLTR,1281
NET,DLTR,22
NVAX,DLTR,69
UPST,DLTR,125
DWAC,DLTR,66
CRM,DOCU,562
MSFT,DOCU,3153
LCID,DOCU,361
RIOT,DOCU,77
PYPL,DOCU,2689
TNXP,DOCU,1232
ENPH,DOCU,175
LOW,DOCU,110
SNOW,DOCU,675
PLTR,DOCU,2132
RIVN,DOCU,1370
X,DOCU,1363
QCOM,DOCU,189
UAL,DOCU,298
ATVI,DOCU,169
XELA,DOCU,87
COST,DOCU,1114
CLOV,DOCU,51
SOFI,DOCU,343
LMND,DOCU,1292
T,DOCU,154
INO,DOCU,12
V,DOCU,231
CRWD,DOCU,1540
CLF,DOCU,74
MELI,DOCU,1360
TWTR,DOCU,1794
BBBY,DOCU,826
MCD,DOCU,279
BMY,DOCU,26
COP,DOCU,723
PEP,DOCU,139
FUBO,DOCU,640
HAL,DOCU,35
SPCE,DOCU,1138
UPST,DOCU,536
ZNGA,DOCU,17
MA,DOCU,180
JBLU,DOCU,78
SQ,DOCU,1722
ON,DOCU,32
SCHW,DOCU,19
OCGN,DOCU,29
KODK,DOCU,478
CZR,DOCU,69
DLTR,DOCU,64
WFC,DOCU,76
WISH,DOCU,108
MRO,DOCU,25
ZM,DOCU,4075
UAVS,DOCU,6
JAGX,DOCU,17
APT,DOCU,9
NFLX,DOCU,2165
TTD,DOCU,358
HTZ,DOCU,15
PINS,DOCU,1463
TRIP,DOCU,10
DIS,DOCU,557
NBY,DOCU,1
ATER,DOCU,29
F,DOCU,248
HOOD,DOCU,307
JNJ,DOCU,1377
UNH,DOCU,84
SBUX,DOCU,287
NET,DOCU,559
MRNA,DOCU,1152
NKE,DOCU,228
GE,DOCU,856
PFE,DOCU,163
WYNN,DOCU,65
BRK,DOCU,138
AAPL,DOCU,3126
UBER,DOCU,689
TLRY,DOCU,298
W,DOCU,418
MO,DOCU,699
DDOG,DOCU,1123
JPM,DOCU,136
DOW,DOCU,515
INTC,DOCU,350
FCX,DOCU,275
LULU,DOCU,1132
NVDA,DOCU,2580
VXRT,DOCU,3
CMCSA,DOCU,84
DKNG,DOCU,918
IBIO,DOCU,691
WBA,DOCU,70
MRK,DOCU,39
DVN,DOCU,773
ADBE,DOCU,1510
BYFC,DOCU,3
EA,DOCU,142
EBAY,DOCU,628
CMG,DOCU,104
AA,DOCU,66
SNAP,DOCU,1178
MMM,DOCU,55
AYRO,DOCU,12
ESE,DOCU,3
PLUG,DOCU,159
ORCL,DOCU,521
GEVO,DOCU,19
TDOC,DOCU,2658
FSR,DOCU,22
BBIG,DOCU,50
OXY,DOCU,197
KO,DOCU,48
AVGO,DOCU,653
BA,DOCU,691
UPS,DOCU,733
BK,DOCU,17
DGLY,DOCU,1
WMT,DOCU,1635
ETSY,DOCU,2061
BAC,DOCU,320
STEM,DOCU,27
BNGO,DOCU,32
MU,DOCU,220
HD,DOCU,776
BIOC,DOCU,10
GMBL,DOCU,5
MSTR,DOCU,144
TXN,DOCU,715
AXP,DOCU,53
JAKK,DOCU,8
PTON,DOCU,988
CSCO,DOCU,383
U,DOCU,982
MGM,DOCU,25
NVAX,DOCU,1655
HYMC,DOCU,72
LMT,DOCU,50
XOM,DOCU,195
NOVN,DOCU,13
AMD,DOCU,2709
M,DOCU,120
SOLO,DOCU,700
OGN,DOCU,4
GM,DOCU,1338
META,DOCU,2815
ES,DOCU,33
FDX,DOCU,149
ROKU,DOCU,2438
NOW,DOCU,315
CVNA,DOCU,395
LLY,DOCU,38
COIN,DOCU,895
TWLO,DOCU,2379
FCEL,DOCU,505
DAL,DOCU,1193
AAL,DOCU,358
ABBV,DOCU,129
OSTK,DOCU,55
TGT,DOCU,132
AMZN,DOCU,3891
PHUN,DOCU,10
BIOL,DOCU,1
C,DOCU,172
GOOGL,DOCU,2335
RBLX,DOCU,700
CVS,DOCU,1305
PENN,DOCU,138
BOXL,DOCU,474
AMC,DOCU,679
AFRM,DOCU,649
SRNE,DOCU,1917
LYFT,DOCU,1141
IBM,DOCU,54
MS,DOCU,68
ABNB,DOCU,334
KSS,DOCU,718
DWAC,DOCU,202
LUV,DOCU,61
XSPA,DOCU,2
PG,DOCU,212
INPX,DOCU,370
CAT,DOCU,88
DYNT,DOCU,1
MARK,DOCU,10
GME,DOCU,1338
NKLA,DOCU,231
BYND,DOCU,533
VZ,DOCU,633
A,DOCU,68
MULN,DOCU,67
CEMI,DOCU,501
CHWY,DOCU,796
GS,DOCU,916
SNX,DOCU,2
CVX,DOCU,142
AMGN,DOCU,62
GILD,DOCU,305
TSLA,DOCU,4060
WKHS,DOCU,26
CEI,DOCU,42
GNUS,DOCU,474
COST,DOW,1160
M,DOW,85
JPM,DOW,3812
OGN,DOW,17
MULN,DOW,120
WFC,DOW,1182
META,DOW,4790
CVX,DOW,1376
CRWD,DOW,49
CMCSA,DOW,112
LUV,DOW,101
HAL,DOW,1098
SNX,DOW,19
CLF,DOW,1041
GS,DOW,3443
AFRM,DOW,99
FCEL,DOW,2841
NFLX,DOW,3922
BA,DOW,5653
C,DOW,1488
UNH,DOW,639
DIS,DOW,3660
ATVI,DOW,38
TWTR,DOW,3041
NOW,DOW,76
ADBE,DOW,2813
SRNE,DOW,7
LCID,DOW,73
MCD,DOW,797
AVGO,DOW,68
COIN,DOW,132
DWAC,DOW,109
SBUX,DOW,75
VXRT,DOW,21
DKNG,DOW,70
ROKU,DOW,7146
ETSY,DOW,24
U,DOW,30
BK,DOW,2452
DDOG,DOW,32
PFE,DOW,1111
AMC,DOW,328
FDX,DOW,53
IBM,DOW,1721
MELI,DOW,11
EBAY,DOW,6902
LYFT,DOW,38
AMGN,DOW,1507
TDOC,DOW,1228
OSTK,DOW,187
DAL,DOW,5869
CMG,DOW,13
CSCO,DOW,3470
LULU,DOW,33
ATER,DOW,7
CZR,DOW,19
PTON,DOW,2594
MRNA,DOW,3035
KO,DOW,859
AMZN,DOW,9067
BBBY,DOW,143
SQ,DOW,376
BBIG,DOW,46
UPST,DOW,31
RBLX,DOW,58
BYND,DOW,3491
VZ,DOW,1727
NKE,DOW,1150
SPCE,DOW,3191
TLRY,DOW,111
BAC,DOW,3248
ENPH,DOW,102
EA,DOW,19
BOXL,DOW,2309
DVN,DOW,183
IBIO,DOW,7
GME,DOW,653
HTZ,DOW,604
UPS,DOW,50
KSS,DOW,25
TTD,DOW,83
LMND,DOW,4
HOOD,DOW,79
PEP,DOW,47
OXY,DOW,1586
FCX,DOW,919
SNAP,DOW,2016
MGM,DOW,2732
DOCU,DOW,515
TXN,DOW,27
LLY,DOW,778
BIOC,DOW,77
V,DOW,1119
SCHW,DOW,1775
XELA,DOW,4
MS,DOW,1227
WYNN,DOW,21
T,DOW,3523
GNUS,DOW,2703
CVNA,DOW,47
PLTR,DOW,79
WISH,DOW,177
QCOM,DOW,579
UBER,DOW,75
INO,DOW,98
AMD,DOW,10126
ABNB,DOW,94
CVS,DOW,52
CRM,DOW,4109
ABBV,DOW,238
DYNT,DOW,4
NVAX,DOW,768
OCGN,DOW,5
FSR,DOW,21
HYMC,DOW,9
GMBL,DOW,1124
CEMI,DOW,6626
XOM,DOW,3119
GM,DOW,90
A,DOW,58
SNOW,DOW,41
BNGO,DOW,7
ORCL,DOW,52
AAPL,DOW,11490
JAGX,DOW,9
TGT,DOW,82
NVDA,DOW,8542
AAL,DOW,2413
SOLO,DOW,3
PYPL,DOW,324
MSTR,DOW,21
COP,DOW,78
PINS,DOW,48
ZNGA,DOW,1175
CHWY,DOW,2578
MO,DOW,299
CLOV,DOW,12
HD,DOW,2104
RIOT,DOW,21
F,DOW,2750
MARK,DOW,199
KODK,DOW,7892
BRK,DOW,131
WKHS,DOW,364
DGLY,DOW,2115
GEVO,DOW,23
JAKK,DOW,5
GOOGL,DOW,1955
MA,DOW,219
TRIP,DOW,3962
MRO,DOW,38
MRK,DOW,1514
PLUG,DOW,82
GILD,DOW,58
WBA,DOW,768
NET,DOW,2182
CEI,DOW,30
ESE,DOW,4471
CAT,DOW,977
X,DOW,396
AXP,DOW,891
ES,DOW,1584
AA,DOW,962
WMT,DOW,782
LOW,DOW,34
APT,DOW,16
XSPA,DOW,2
PENN,DOW,369
BMY,DOW,65
UAL,DOW,845
PHUN,DOW,9
STEM,DOW,5
LMT,DOW,1381
BIOL,DOW,9
MU,DOW,230
TNXP,DOW,4
ZM,DOW,1123
PG,DOW,1293
INTC,DOW,1279
GE,DOW,100
FUBO,DOW,58
RIVN,DOW,70
NOVN,DOW,161
MMM,DOW,769
NKLA,DOW,441
ON,DOW,8
W,DOW,21
MSFT,DOW,3509
DLTR,DOW,15
TWLO,DOW,40
BYFC,DOW,3
JNJ,DOW,3625
JBLU,DOW,135
TSLA,DOW,13529
NBY,DOW,2
AYRO,DOW,393
INPX,DOW,6
UAVS,DOW,9
SOFI,DOW,57
DOCU,DVN,780
LMT,DVN,271
HOOD,DVN,185
FDX,DVN,80
BYFC,DVN,98
VZ,DVN,309
CVS,DVN,276
LULU,DVN,59
NET,DVN,170
SBUX,DVN,540
MSTR,DVN,137
SRNE,DVN,1333
MRNA,DVN,900
PG,DVN,135
PFE,DVN,1546
CVX,DVN,3285
EA,DVN,162
CVNA,DVN,333
ZNGA,DVN,31
AMZN,DVN,1361
MRO,DVN,3560
CMCSA,DVN,56
UNH,DVN,133
COP,DVN,4403
BYND,DVN,114
SNX,DVN,1
UPS,DVN,1532
DGLY,DVN,2
MSFT,DVN,1154
HD,DVN,1617
AAL,DVN,289
SQ,DVN,1669
NKLA,DVN,69
TLRY,DVN,176
HAL,DVN,990
CLF,DVN,513
LYFT,DVN,1731
GEVO,DVN,3
TGT,DVN,138
WFC,DVN,198
BOXL,DVN,100
META,DVN,1232
KO,DVN,192
TWTR,DVN,355
ROKU,DVN,1443
AMC,DVN,1019
PLUG,DVN,70
FCEL,DVN,44
DDOG,DVN,315
RIVN,DVN,181
GS,DVN,1808
SNOW,DVN,117
TDOC,DVN,37
BBIG,DVN,65
IBM,DVN,184
MRK,DVN,147
U,DVN,79
DLTR,DVN,95
FUBO,DVN,736
ADBE,DVN,54
NKE,DVN,93
AMGN,DVN,123
AAPL,DVN,2122
GE,DVN,155
BMY,DVN,108
T,DVN,364
IBIO,DVN,1340
LMND,DVN,18
DWAC,DVN,136
WBA,DVN,50
M,DVN,180
WISH,DVN,9
V,DVN,109
BBBY,DVN,1480
INPX,DVN,1
FSR,DVN,35
LLY,DVN,254
ABBV,DVN,163
CRM,DVN,140
X,DVN,732
CSCO,DVN,230
PENN,DVN,82
NFLX,DVN,801
OXY,DVN,4383
PEP,DVN,191
TXN,DVN,815
INTC,DVN,375
OCGN,DVN,13
MCD,DVN,147
UAL,DVN,195
NOW,DVN,57
BA,DVN,335
ON,DVN,2021
AXP,DVN,195
AMD,DVN,3661
ES,DVN,81
EBAY,DVN,77
MA,DVN,70
PINS,DVN,2598
MS,DVN,156
CEI,DVN,163
CAT,DVN,927
SOFI,DVN,1295
SOLO,DVN,1654
CEMI,DVN,13
FCX,DVN,430
MU,DVN,308
ATVI,DVN,383
MULN,DVN,163
MMM,DVN,44
AVGO,DVN,79
BK,DVN,34
JBLU,DVN,63
KSS,DVN,1404
AYRO,DVN,97
BIOC,DVN,2
COST,DVN,216
ABNB,DVN,2396
TRIP,DVN,20
UPST,DVN,985
COIN,DVN,329
CRWD,DVN,161
NVDA,DVN,1729
JPM,DVN,240
DIS,DVN,353
PLTR,DVN,695
CZR,DVN,158
ESE,DVN,9
BNGO,DVN,7
ENPH,DVN,406
PYPL,DVN,1740
XSPA,DVN,4
CMG,DVN,31
AFRM,DVN,139
NVAX,DVN,63
HYMC,DVN,18
OGN,DVN,17
PTON,DVN,126
RIOT,DVN,35
W,DVN,39
A,DVN,80
GNUS,DVN,4
WKHS,DVN,3
GME,DVN,360
GMBL,DVN,2
BAC,DVN,610
QCOM,DVN,847
DKNG,DVN,1390
F,DVN,812
TSLA,DVN,2411
DOW,DVN,182
ORCL,DVN,124
OSTK,DVN,22
MO,DVN,1022
MELI,DVN,76
C,DVN,234
DAL,DVN,232
STEM,DVN,24
LCID,DVN,285
ETSY,DVN,207
XOM,DVN,3398
GM,DVN,213
SNAP,DVN,475
TTD,DVN,678
ZM,DVN,83
HTZ,DVN,24
ATER,DVN,17
JAKK,DVN,30
LOW,DVN,639
BRK,DVN,581
MGM,DVN,132
TWLO,DVN,110
WYNN,DVN,231
GOOGL,DVN,1262
LUV,DVN,102
SPCE,DVN,89
UBER,DVN,1457
JNJ,DVN,452
WMT,DVN,831
CHWY,DVN,60
GILD,DVN,255
TNXP,DVN,8
PHUN,DVN,6
JAGX,DVN,102
KODK,DVN,9
CLOV,DVN,36
INO,DVN,100
RBLX,DVN,1110
SCHW,DVN,89
XELA,DVN,48
AA,DVN,468
UAVS,DWAC,14
FCEL,DWAC,311
OGN,DWAC,10
CVX,DWAC,331
TGT,DWAC,171
A,DWAC,325
GILD,DWAC,36
BRK,DWAC,99
TLRY,DWAC,720
AAPL,DWAC,15511
ABBV,DWAC,215
RIOT,DWAC,594
CVNA,DWAC,508
RBLX,DWAC,1495
PLUG,DWAC,4638
CSCO,DWAC,341
LULU,DWAC,104
NOW,DWAC,73
MSTR,DWAC,509
WISH,DWAC,5660
CRM,DWAC,350
GE,DWAC,198
DOW,DWAC,113
HAL,DWAC,61
GM,DWAC,1139
NKE,DWAC,371
NVAX,DWAC,1580
ATVI,DWAC,631
CMG,DWAC,80
ATER,DWAC,2919
ADBE,DWAC,219
BAC,DWAC,2377
AMD,DWAC,4521
PFE,DWAC,1784
PEP,DWAC,71
DAL,DWAC,11776
COIN,DWAC,987
ON,DWAC,139
WKHS,DWAC,384
MMM,DWAC,232
PINS,DWAC,332
TTD,DWAC,206
META,DWAC,15763
CEMI,DWAC,19
COST,DWAC,961
MA,DWAC,166
MARK,DWAC,1323
LOW,DWAC,179
LUV,DWAC,12183
SRNE,DWAC,20
DLTR,DWAC,81
CVS,DWAC,109
BMY,DWAC,107
MCD,DWAC,101
CRWD,DWAC,145
BIOC,DWAC,3
PYPL,DWAC,821
ETSY,DWAC,105
IBM,DWAC,147
VZ,DWAC,259
LLY,DWAC,55
JPM,DWAC,433
CAT,DWAC,250
AA,DWAC,146
CLOV,DWAC,2873
LMND,DWAC,43
WMT,DWAC,411
GME,DWAC,16745
PENN,DWAC,11122
JBLU,DWAC,11924
CZR,DWAC,11355
WYNN,DWAC,3216
WBA,DWAC,68
DKNG,DWAC,11106
ENPH,DWAC,190
UPS,DWAC,167
W,DWAC,47
V,DWAC,412
TNXP,DWAC,134
NOVN,DWAC,9
DVN,DWAC,113
LYFT,DWAC,265
MO,DWAC,47
HYMC,DWAC,2580
TXN,DWAC,39
MELI,DWAC,110
TWTR,DWAC,12990
F,DWAC,7312
ES,DWAC,384
OCGN,DWAC,1490
PTON,DWAC,3506
ABNB,DWAC,861
KODK,DWAC,170
KSS,DWAC,136
ROKU,DWAC,600
SOFI,DWAC,10427
CLF,DWAC,232
AYRO,DWAC,18
DOCU,DWAC,216
UNH,DWAC,316
MULN,DWAC,12097
OXY,DWAC,283
SNAP,DWAC,6598
SQ,DWAC,429
BBIG,DWAC,10950
APT,DWAC,6
AXP,DWAC,123
DDOG,DWAC,137
KO,DWAC,352
C,DWAC,453
NVDA,DWAC,3966
DIS,DWAC,1627
SCHW,DWAC,77
GEVO,DWAC,27
AFRM,DWAC,428
FSR,DWAC,459
BYFC,DWAC,2
GS,DWAC,207
EA,DWAC,33
EBAY,DWAC,80
INPX,DWAC,120
BIOL,DWAC,12
XOM,DWAC,505
TWLO,DWAC,142
TSLA,DWAC,29313
BYND,DWAC,420
MU,DWAC,567
MRO,DWAC,80
SBUX,DWAC,254
BNGO,DWAC,51
VXRT,DWAC,30
INO,DWAC,24
FUBO,DWAC,4359
MRNA,DWAC,6189
U,DWAC,177
JAGX,DWAC,45
INTC,DWAC,309
UPST,DWAC,733
DGLY,DWAC,12
GOOGL,DWAC,1772
NKLA,DWAC,967
BK,DWAC,56
BBBY,DWAC,5640
BOXL,DWAC,9
SNOW,DWAC,310
HTZ,DWAC,139
PLTR,DWAC,2101
STEM,DWAC,9053
AVGO,DWAC,120
WFC,DWAC,220
ZNGA,DWAC,59
PHUN,DWAC,9143
CMCSA,DWAC,161
ZM,DWAC,247
HOOD,DWAC,5657
SPCE,DWAC,608
MSFT,DWAC,2304
COP,DWAC,894
XSPA,DWAC,11
PG,DWAC,275
LMT,DWAC,500
ORCL,DWAC,204
AMGN,DWAC,15
DYNT,DWAC,4
GMBL,DWAC,33
MGM,DWAC,4033
UBER,DWAC,296
JNJ,DWAC,918
NBY,DWAC,1
HD,DWAC,393
CEI,DWAC,6595
FDX,DWAC,120
SOLO,DWAC,66
AMZN,DWAC,8367
TRIP,DWAC,29
BA,DWAC,1702
NET,DWAC,101
JAKK,DWAC,9
AAL,DWAC,12630
MRK,DWAC,422
GNUS,DWAC,50
QCOM,DWAC,209
M,DWAC,578
T,DWAC,549
AMC,DWAC,20400
IBIO,DWAC,26
XELA,DWAC,826
NFLX,DWAC,2084
OSTK,DWAC,297
ESE,DWAC,2
X,DWAC,107
SNX,DWAC,23
RIVN,DWAC,3962
MS,DWAC,306
LCID,DWAC,14484
TDOC,DWAC,233
FCX,DWAC,140
CHWY,DWAC,205
UAL,DWAC,12848
LMND,DYNT,5691
BAC,DYNT,6
BYND,DYNT,22
MCD,DYNT,2
META,DYNT,765
PFE,DYNT,8
JAKK,DYNT,7776
RIOT,DYNT,4
NVAX,DYNT,22
X,DYNT,2
BNGO,DYNT,4849
OCGN,DYNT,859
MRK,DYNT,2
AFRM,DYNT,6
MMM,DYNT,13
WISH,DYNT,2
OXY,DYNT,11
NBY,DYNT,2119
TDOC,DYNT,3
OSTK,DYNT,3
UAL,DYNT,1
AA,DYNT,2
DWAC,DYNT,4
TTD,DYNT,6
DDOG,DYNT,3
AMC,DYNT,33
UBER,DYNT,5
SQ,DYNT,22
CVX,DYNT,2
JAGX,DYNT,6132
FSR,DYNT,5
SBUX,DYNT,2
LULU,DYNT,9
ETSY,DYNT,3
BYFC,DYNT,6021
XSPA,DYNT,30
SNAP,DYNT,39
SOLO,DYNT,4088
JPM,DYNT,5
WMT,DYNT,9
CRWD,DYNT,3
GILD,DYNT,35
BBIG,DYNT,7
NFLX,DYNT,1586
M,DYNT,1457
AAL,DYNT,3162
ADBE,DYNT,7
MRNA,DYNT,49
SNOW,DYNT,90
AYRO,DYNT,8449
FDX,DYNT,6
NOVN,DYNT,5594
QCOM,DYNT,3
GE,DYNT,43
PLUG,DYNT,6
V,DYNT,6
MS,DYNT,10
EA,DYNT,2
AMD,DYNT,877
UNH,DYNT,4
AMZN,DYNT,1248
DKNG,DYNT,2599
PENN,DYNT,12
JBLU,DYNT,5
IBM,DYNT,7
BIOC,DYNT,1207
W,DYNT,3427
BA,DYNT,1546
RBLX,DYNT,13
MARK,DYNT,2054
CVS,DYNT,6
WBA,DYNT,1
INTC,DYNT,1
ROKU,DYNT,2548
PINS,DYNT,3
GEVO,DYNT,1362
MU,DYNT,24
MULN,DYNT,30
TLRY,DYNT,1244
LMT,DYNT,2
RIVN,DYNT,8
HD,DYNT,4
DOW,DYNT,5
PYPL,DYNT,11
DAL,DYNT,2
TSLA,DYNT,8145
UAVS,DYNT,3108
BIOL,DYNT,6192
XOM,DYNT,29
CEMI,DYNT,2384
SNX,DYNT,3
GNUS,DYNT,8611
DGLY,DYNT,9
UPST,DYNT,61
LCID,DYNT,3
ATVI,DYNT,3
NOW,DYNT,2
UPS,DYNT,50
PHUN,DYNT,1421
CAT,DYNT,5
TWTR,DYNT,267
VXRT,DYNT,24
F,DYNT,11
OGN,DYNT,2
MSFT,DYNT,37
LOW,DYNT,1
PLTR,DYNT,708
WKHS,DYNT,2024
CRM,DYNT,1523
ABNB,DYNT,6
MA,DYNT,4
CVNA,DYNT,83
KODK,DYNT,1933
COST,DYNT,41
C,DYNT,8
FCX,DYNT,4
SPCE,DYNT,576
ZNGA,DYNT,1
HOOD,DYNT,5
GME,DYNT,697
BBBY,DYNT,9
GOOGL,DYNT,2365
T,DYNT,28
MO,DYNT,2
NVDA,DYNT,51
CLF,DYNT,1
LLY,DYNT,2
BMY,DYNT,1
A,DYNT,8
BOXL,DYNT,7561
U,DYNT,1
HTZ,DYNT,1
AAPL,DYNT,5196
ENPH,DYNT,8
TNXP,DYNT,13
JNJ,DYNT,5
COIN,DYNT,6
ZM,DYNT,7
NKLA,DYNT,21
APT,DYNT,4886
GS,DYNT,3
IBIO,DYNT,1223
TGT,DYNT,4
INO,DYNT,6723
DOCU,DYNT,1
ABBV,DYNT,1
XELA,DYNT,1835
SRNE,DYNT,12
LYFT,DYNT,15
NKE,DYNT,1
WFC,DYNT,8
DIS,DYNT,551
CLOV,DYNT,1
AA,EA,38
ENPH,EA,60
WMT,EA,499
CVX,EA,1304
MULN,EA,11
WKHS,EA,5
AVGO,EA,119
MSTR,EA,300
GMBL,EA,5
TTD,EA,101
WFC,EA,28
INO,EA,48
PINS,EA,966
FCEL,EA,1
GME,EA,710
WYNN,EA,1349
COP,EA,156
BBBY,EA,63
AAL,EA,75
AXP,EA,1289
NFLX,EA,7336
ROKU,EA,3771
RBLX,EA,665
NKLA,EA,2820
WBA,EA,1283
JBLU,EA,27
U,EA,328
CVS,EA,81
DKNG,EA,2865
DVN,EA,297
BIOC,EA,1
TLRY,EA,41
IBIO,EA,1
CMCSA,EA,1204
TSLA,EA,4659
XOM,EA,848
X,EA,57
UAL,EA,51
PYPL,EA,4972
ABNB,EA,421
OCGN,EA,15
PENN,EA,96
KO,EA,3358
CMG,EA,57
NVDA,EA,1769
CEI,EA,8
GEVO,EA,1
BOXL,EA,3
FDX,EA,37
MRNA,EA,214
SCHW,EA,259
C,EA,134
WISH,EA,56
AYRO,EA,1
MU,EA,1612
LULU,EA,368
EBAY,EA,84
DOW,EA,18
TRIP,EA,16
GM,EA,1140
GS,EA,2285
ADBE,EA,1351
MRK,EA,89
HD,EA,5198
ZNGA,EA,298
VXRT,EA,1
PFE,EA,232
SNAP,EA,1455
PHUN,EA,2
M,EA,514
FUBO,EA,612
DLTR,EA,2827
SQ,EA,3413
UPS,EA,780
UNH,EA,1256
AMC,EA,765
CVNA,EA,37
QCOM,EA,836
TDOC,EA,11
DOCU,EA,138
ZM,EA,70
LMND,EA,15
BYFC,EA,1
LOW,EA,18
COIN,EA,259
RIOT,EA,10
CRWD,EA,173
UPST,EA,52
MCD,EA,1257
ESE,EA,5
CLOV,EA,453
RIVN,EA,51
ES,EA,635
BAC,EA,121
MO,EA,25
SNOW,EA,99
MELI,EA,41
BMY,EA,75
JPM,EA,845
AAPL,EA,5154
MARK,EA,1
A,EA,55
DYNT,EA,2
COST,EA,69
BYND,EA,31
SOFI,EA,225
GILD,EA,940
KSS,EA,38
MGM,EA,575
AMD,EA,6541
LCID,EA,132
SBUX,EA,1320
F,EA,804
JAGX,EA,2
HTZ,EA,9
CSCO,EA,1591
PG,EA,1261
MMM,EA,1281
MS,EA,69
ETSY,EA,168
V,EA,5264
VZ,EA,2115
TXN,EA,45
BBIG,EA,32
NOVN,EA,3
ON,EA,395
PLUG,EA,647
