ID,Label,Industry
ARKR,ARKR,Meals
ARMK,ARMK,Meals
BALY,BALY,Meals
BBQ,BBQ,Meals
BDL,BDL,Meals
BJRI,BJRI,Meals
BVH,BVH,Meals
BYD,BYD,Meals
CAKE,CAKE,Meals
CBRL,CBRL,Meals
CHH,CHH,Meals
CMG,CMG,Meals
CSBR,CSBR,Meals
DENN,DENN,Meals
DPZ,DPZ,Meals
DRI,DRI,Meals
EAT,EAT,Meals
FLL,FLL,Meals
GTIM,GTIM,Meals
H,H,Meals
HGV,HGV,Meals
HLT,HLT,Meals
JACK,JACK,Meals
LOCO,LOCO,Meals
LUB,LUB,Meals
LVS,LVS,Meals
MAR,MAR,Meals
MCD,MCD,Meals
MCS,MCS,Meals
MGM,MGM,Meals
MTN,MTN,Meals
NATH,NATH,Meals
PK,PK,Meals
PZZA,PZZA,Meals
RAVE,RAVE,Meals
RICK,RICK,Meals
RRGB,RRGB,Meals
RUTH,RUTH,Meals
SBUX,SBUX,Meals
SG,SG,Meals
SHAK,SHAK,Meals
STAF,STAF,Meals
TAST,TAST,Meals
TNL,TNL,Meals
TXRH,TXRH,Meals
WEN,WEN,Meals
WH,WH,Meals
YELP,YELP,Meals
YUM,YUM,Meals
YUMC,YUMC,Meals
