ID,Label,Industry
AEGN,AEGN,Cnstr
AFI,AFI,Cnstr
AVTR,AVTR,Cnstr
BLD,BLD,Cnstr
BZH,BZH,Cnstr
CCS,CCS,Cnstr
CHCI,CHCI,Cnstr
DHI,DHI,Cnstr
DY,DY,Cnstr
EME,EME,Cnstr
FFG,FFG,Cnstr
FIX,FIX,Cnstr
GLDD,GLDD,Cnstr
GV,GV,Cnstr
GVA,GVA,Cnstr
HOV,HOV,Cnstr
IBP,IBP,Cnstr
IESC,IESC,Cnstr
KBH,KBH,Cnstr
KBR,KBR,Cnstr
LEN,LEN,Cnstr
LVS,LVS,Cnstr
MDC,MDC,Cnstr
MHO,MHO,Cnstr
MTH,MTH,Cnstr
MTRX,MTRX,Cnstr
MTZ,MTZ,Cnstr
NVR,NVR,Cnstr
NWHM,NWHM,Cnstr
ORN,ORN,Cnstr
PHM,PHM,Cnstr
PRIM,PRIM,Cnstr
PWR,PWR,Cnstr
QS,QS,Cnstr
SPXC,SPXC,Cnstr
STRL,STRL,Cnstr
TMHC,TMHC,Cnstr
TOL,TOL,Cnstr
TPC,TPC,Cnstr
TPH,TPH,Cnstr
UFI,UFI,Cnstr
WLH,WLH,Cnstr
