Source,Target,Weight
ADBE,AAL,764
OSTK,AAL,3270
CMG,AAL,1607
PENN,AAL,14649
MS,AAL,1304
SOLO,AAL,2545
CHFS,AAL,1979
MSFT,AAL,33993
CSCO,AAL,1498
PM,AAL,1737
PINS,AAL,2609
AYX,AAL,332
GE,AAL,16067
FDX,AAL,660
ABBV,AAL,524
ALT,AAL,514
SNAP,AAL,12148
X,AAL,1129
CHK,AAL,520
SQ,AAL,4561
FCEL,AAL,4493
TTOO,AAL,1162
SRNE,AAL,18072
ETSY,AAL,228
LUV,AAL,18824
BOXL,AAL,13385
DEAC,AAL,16918
MARK,AAL,5130
LULU,AAL,1449
DIS,AAL,14409
EVFM,AAL,3609
PEP,AAL,465
GME,AAL,9294
INPX,AAL,533
ORCL,AAL,889
BIOC,AAL,1016
TWTR,AAL,15196
LMT,AAL,2136
VISL,AAL,1325
GNUS,AAL,9112
MMM,AAL,1301
AYRO,AAL,4137
CRM,AAL,3445
AXP,AAL,1044
MU,AAL,3084
KNDI,AAL,545
JAGX,AAL,1807
XOM,AAL,5851
SBUX,AAL,3660
KR,AAL,198
EBAY,AAL,503
AMD,AAL,20376
OKTA,AAL,1006
PTON,AAL,4345
CVX,AAL,357
BIIB,AAL,355
NOW,AAL,275
WORK,AAL,4607
INTC,AAL,6360
MRO,AAL,1528
DAL,AAL,36272
CRWD,AAL,379
GRAF,AAL,856
NKE,AAL,996
BYND,AAL,6054
PG,AAL,1642
TLRY,AAL,4023
PFE,AAL,9872
NET,AAL,577
AVGR,AAL,6138
V,AAL,1621
AVGO,AAL,563
AMGN,AAL,190
TRIP,AAL,2379
IBM,AAL,1882
JNJ,AAL,1883
LOW,AAL,290
UBER,AAL,7904
REGN,AAL,414
BIOL,AAL,482
CEMI,AAL,250
MA,AAL,1006
AYTU,AAL,1661
KODK,AAL,2809
GILD,AAL,3346
FSR,AAL,15349
COUP,AAL,75
F,AAL,13459
JPM,AAL,5269
UAVS,AAL,6840
MRNA,AAL,12374
TSLA,AAL,54216
VRM,AAL,2608
QCOM,AAL,784
CHGG,AAL,105
W,AAL,930
DGLY,AAL,1916
ZM,AAL,7966
DYNT,AAL,1553
WWR,AAL,3891
VXRT,AAL,18227
AIM,AAL,633
ZNGA,AAL,5980
COST,AAL,2229
WYNN,AAL,1827
BBBY,AAL,1259
TWLO,AAL,3211
WKHS,AAL,17296
SHAK,AAL,213
NBY,AAL,121
APT,AAL,662
ZS,AAL,292
BLNK,AAL,5968
NNVC,AAL,51
ZG,AAL,2050
TTD,AAL,413
FB,AAL,35539
HTZ,AAL,7892
NVDA,AAL,10574
AAPL,AAL,48319
A,AAL,1152
ROKU,AAL,9162
ESE,AAL,2529
CHWY,AAL,2569
CAT,AAL,364
NKLA,AAL,26934
ONTX,AAL,822
TNXP,AAL,590
BA,AAPL,69153
AXP,AAPL,2224
BIOL,AAPL,1986
TDOC,AAPL,7421
LUV,AAPL,6284
MSFT,AAPL,147142
LOW,AAPL,1274
AIM,AAPL,1786
CHK,AAPL,2905
F,AAPL,27950
WWR,AAPL,4887
EVFM,AAPL,4031
SNAP,AAPL,20062
CRWD,AAPL,3660
MVIS,AAPL,2506
UAL,AAPL,8905
DYNT,AAPL,3048
BLNK,AAPL,7613
SPCE,AAPL,21152
HD,AAPL,12459
T,AAPL,16723
DDOG,AAPL,3344
PENN,AAPL,22219
INTC,AAPL,26773
UNH,AAPL,3054
CODX,AAPL,5953
ZS,AAPL,1331
ROKU,AAPL,35013
PTON,AAPL,14648
ES,AAPL,14445
ZG,AAPL,3527
CEMI,AAPL,5262
CRM,AAPL,20794
GE,AAPL,31118
CPE,AAPL,2267
TWTR,AAPL,40710
FDX,AAPL,2840
APT,AAPL,3109
TTOO,AAPL,1372
CAT,AAPL,4145
FSLY,AAPL,13828
NOVN,AAPL,15879
COST,AAPL,9871
TTD,AAPL,3248
VRM,AAPL,2365
RKT,AAPL,7489
CHWY,AAPL,5359
JBLU,AAPL,2157
SRNE,AAPL,18705
CSCO,AAPL,7830
LRCX,AAPL,2951
LYFT,AAPL,4530
SBUX,AAPL,11471
AMD,AAPL,74407
DIS,AAPL,38890
GNUS,AAPL,13646
NBY,AAPL,2013
AYX,AAPL,1164
ONTX,AAPL,1275
VISL,AAPL,1824
ZM,AAPL,29628
PG,AAPL,3482
PM,AAPL,937
FB,AAPL,151179
GILD,AAPL,7487
GOOGL,AAPL,109787
ADBE,AAPL,8453
AMGN,AAPL,2092
A,AAPL,3929
CVS,AAPL,2171
OKTA,AAPL,3541
AAL,AAPL,47890
AMZN,AAPL,190717
NKLA,AAPL,40860
ALT,AAPL,797
UBER,AAPL,14881
KODK,AAPL,10275
BBBY,AAPL,2240
TWLO,AAPL,8037
HTBX,AAPL,4187
NKE,AAPL,8448
KR,AAPL,3418
BIOC,AAPL,2478
ATVI,AAPL,4431
DEAC,AAPL,24933
NEM,AAPL,5700
TSLA,AAPL,216832
JNJ,AAPL,11734
WYNN,AAPL,4850
CMCSA,AAPL,5041
UAVS,AAPL,7984
CHFS,AAPL,4733
BAC,AAPL,30603
AMC,AAPL,3357
MRO,AAPL,2375
SUNW,AAPL,11542
NVDA,AAPL,63325
AYTU,AAPL,2247
PYPL,AAPL,10898
MRNA,AAPL,21683
PFE,AAPL,17319
OSTK,AAPL,3613
WORK,AAPL,8552
OXY,AAPL,11198
COUP,AAPL,879
LVS,AAPL,1481
PLUG,AAPL,9669
MA,AAPL,10516
DAL,AAPL,23974
ABT,AAPL,1800
TGT,AAPL,7329
FCEL,AAPL,8212
REGN,AAPL,2491
KNDI,AAPL,3384
DOCU,AAPL,6804
DGLY,AAPL,6395
BOXL,AAPL,18694
V,AAPL,17777
LVGO,AAPL,2297
UAA,AAPL,1083
NFLX,AAPL,94581
MGM,AAPL,10636
BNGO,AAPL,2254
SOLO,AAPL,7565
MRK,AAPL,3566
BIIB,AAPL,1748
C,AAPL,17187
EBAY,AAPL,7178
IBM,AAPL,12930
WMT,AAPL,22802
TLRY,AAPL,7827
JAGX,AAPL,3848
NVAX,AAPL,6499
ENPH,AAPL,2359
MMM,AAPL,4405
CMG,AAPL,9905
LULU,AAPL,5173
VXRT,AAPL,18972
BRK,AAPL,9206
GRAF,AAPL,3590
MARK,AAPL,9577
PLTR,AAPL,6381
BMY,AAPL,1994
KO,AAPL,11933
XSPA,AAPL,17422
CHGG,AAPL,1605
ZOM,AAPL,2878
BYFC,AAPL,3781
TRIP,AAPL,3818
AVGR,AAPL,6330
ABBV,AAPL,5756
WFC,AAPL,14863
MELI,AAPL,1923
NNVC,AAPL,388
ZNGA,AAPL,6245
MS,AAPL,8727
OAS,AAPL,2359
FSR,AAPL,21716
CVX,AAPL,2309
QCOM,AAPL,7526
ETSY,AAPL,3660
SQ,AAPL,21815
JAKK,AAPL,3237
INO,AAPL,27208
VZ,AAPL,5358
W,AAPL,3641
X,AAPL,2328
IBIO,AAPL,17760
HTZ,AAPL,11102
GME,AAPL,10637
HYLN,AAPL,8139
KSS,AAPL,2329
M,AAPL,5203
ORCL,AAPL,5637
INPX,AAPL,1755
SHAK,AAPL,2563
WKHS,AAPL,25774
MU,AAPL,12759
AVGO,AAPL,2823
NOW,AAPL,2042
BYND,AAPL,21074
GEVO,AAPL,10151
NET,AAPL,2225
AYRO,AAPL,8149
GNOG,AAPL,8988
PINS,AAPL,7702
UPS,AAPL,4578
JPM,AAPL,25578
XOM,AAPL,13362
MCD,AAPL,12936
LMT,AAPL,1936
LLY,AAPL,1451
ESE,AAPL,4895
HAL,AAPL,1421
GS,AAPL,18114
DOW,AAPL,7710
TNXP,AAPL,1495
GM,AAPL,7979
PEP,AAPL,6105
APT,ABBV,125
PLTR,ABBV,51
V,ABBV,985
W,ABBV,100
MVIS,ABBV,86
NEM,ABBV,62
JNJ,ABBV,3990
CRWD,ABBV,186
GME,ABBV,38
DAL,ABBV,1343
WFC,ABBV,3625
INO,ABBV,854
AMGN,ABBV,1990
JBLU,ABBV,77
TSLA,ABBV,5294
WWR,ABBV,5
OXY,ABBV,187
ES,ABBV,19
AVGO,ABBV,389
ZG,ABBV,25
DEAC,ABBV,155
MSFT,ABBV,7194
BIIB,ABBV,1304
PFE,ABBV,7327
JAKK,ABBV,2
FB,ABBV,6506
GOOGL,ABBV,4748
SUNW,ABBV,6
BOXL,ABBV,267
LMT,ABBV,140
KO,ABBV,4083
LLY,ABBV,2033
CVS,ABBV,535
C,ABBV,2832
GEVO,ABBV,47
TWTR,ABBV,2077
LULU,ABBV,74
CHGG,ABBV,166
BYND,ABBV,390
NET,ABBV,83
NNVC,ABBV,130
TNXP,ABBV,248
KNDI,ABBV,17
GRAF,ABBV,13
SNAP,ABBV,2080
KODK,ABBV,64
X,ABBV,379
BBBY,ABBV,139
BIOC,ABBV,162
SBUX,ABBV,1900
JAGX,ABBV,48
GNUS,ABBV,166
AMD,ABBV,4031
DIS,ABBV,3536
CPE,ABBV,433
PEP,ABBV,3878
UAL,ABBV,1239
UPS,ABBV,3098
TDOC,ABBV,704
DOCU,ABBV,196
CRM,ABBV,4344
PINS,ABBV,863
HTZ,ABBV,232
CHWY,ABBV,60
CHK,ABBV,44
PG,ABBV,1273
AVGR,ABBV,15
COST,ABBV,623
ZOM,ABBV,65
TWLO,ABBV,1386
MCD,ABBV,4381
SOLO,ABBV,254
MU,ABBV,544
CEMI,ABBV,10
BYFC,ABBV,71
PTON,ABBV,270
OSTK,ABBV,196
MRNA,ABBV,1617
KSS,ABBV,44
PLUG,ABBV,64
TRIP,ABBV,119
LYFT,ABBV,491
DDOG,ABBV,96
ETSY,ABBV,148
OAS,ABBV,125
XSPA,ABBV,153
INPX,ABBV,8
ROKU,ABBV,711
LRCX,ABBV,48
ORCL,ABBV,1719
PYPL,ABBV,967
ADBE,ABBV,316
HYLN,ABBV,60
CVX,ABBV,991
SRNE,ABBV,486
TTOO,ABBV,55
CSCO,ABBV,606
GNOG,ABBV,13
TGT,ABBV,2351
NBY,ABBV,5
AXP,ABBV,167
LVS,ABBV,46
UBER,ABBV,1905
DGLY,ABBV,241
REGN,ABBV,1119
UAVS,ABBV,8
AAPL,ABBV,8897
NFLX,ABBV,3945
MA,ABBV,1070
AAL,ABBV,1570
CODX,ABBV,489
AIM,ABBV,378
ZM,ABBV,919
HTBX,ABBV,412
LOW,ABBV,229
INTC,ABBV,1404
CMG,ABBV,4275
DOW,ABBV,156
SHAK,ABBV,1791
M,ABBV,543
BA,ABBV,7232
GE,ABBV,6693
LVGO,ABBV,146
ENPH,ABBV,62
AYRO,ABBV,12
EVFM,ABBV,17
MMM,ABBV,3291
MGM,ABBV,111
GILD,ABBV,3686
MELI,ABBV,70
NVAX,ABBV,873
ATVI,ABBV,412
GS,ABBV,3358
HD,ABBV,1130
COUP,ABBV,38
HAL,ABBV,29
GM,ABBV,1768
BNGO,ABBV,72
UAA,ABBV,240
MS,ABBV,3323
MARK,ABBV,126
FSR,ABBV,105
BIOL,ABBV,35
TLRY,ABBV,306
AMC,ABBV,85
OKTA,ABBV,43
BMY,ABBV,3163
NVDA,ABBV,931
XOM,ABBV,1452
T,ABBV,1847
CAT,ABBV,1336
ONTX,ABBV,47
F,ABBV,3786
WMT,ABBV,2732
MRO,ABBV,79
WYNN,ABBV,403
JPM,ABBV,4165
ALT,ABBV,400
QCOM,ABBV,1241
IBIO,ABBV,461
RKT,ABBV,42
NOW,ABBV,205
AYX,ABBV,66
BRK,ABBV,4114
VRM,ABBV,15
ZS,ABBV,29
AMZN,ABBV,8445
FCEL,ABBV,104
MRK,ABBV,4159
SPCE,ABBV,204
CMCSA,ABBV,406
KR,ABBV,2235
UNH,ABBV,970
FDX,ABBV,158
BLNK,ABBV,25
IBM,ABBV,3316
NKLA,ABBV,331
ESE,ABBV,75
NKE,ABBV,1288
AYTU,ABBV,179
WKHS,ABBV,135
A,ABBV,267
WORK,ABBV,111
EBAY,ABBV,511
LUV,ABBV,2036
VXRT,ABBV,355
ABT,ABBV,1832
DYNT,ABBV,4
PENN,ABBV,108
TTD,ABBV,194
BAC,ABBV,3300
FSLY,ABBV,299
NOVN,ABBV,348
CHFS,ABBV,7
PM,ABBV,546
VISL,ABBV,118
ZNGA,ABBV,228
VZ,ABBV,572
SQ,ABBV,521
BYFC,ABT,74
AYRO,ABT,42
WWR,ABT,38
X,ABT,1057
JNJ,ABT,4168
NVDA,ABT,1020
LYFT,ABT,739
BMY,ABT,1563
UAA,ABT,721
MS,ABT,363
BLNK,ABT,15
PLUG,ABT,61
PEP,ABT,1794
CHFS,ABT,8
MVIS,ABT,67
TTD,ABT,72
CMCSA,ABT,491
ZS,ABT,98
NVAX,ABT,942
SBUX,ABT,179
DOCU,ABT,821
PG,ABT,2242
IBIO,ABT,1209
NET,ABT,123
WFC,ABT,1699
CHWY,ABT,328
GOOGL,ABT,420
PINS,ABT,837
REGN,ABT,1790
LRCX,ABT,798
WMT,ABT,1144
KO,ABT,1293
AAL,ABT,1990
GE,ABT,735
MRO,ABT,228
MELI,ABT,12
DGLY,ABT,50
TNXP,ABT,125
ORCL,ABT,365
BIIB,ABT,1121
MRNA,ABT,1772
PYPL,ABT,425
JAKK,ABT,1
VRM,ABT,29
CSCO,ABT,455
SPCE,ABT,269
CEMI,ABT,192
HYLN,ABT,83
AXP,ABT,472
GEVO,ABT,107
HTZ,ABT,130
SRNE,ABT,1214
DIS,ABT,821
NKLA,ABT,192
APT,ABT,432
TDOC,ABT,174
DEAC,ABT,288
TSLA,ABT,3115
AYTU,ABT,836
KSS,ABT,670
HD,ABT,1144
XOM,ABT,626
AVGR,ABT,40
C,ABT,1608
JAGX,ABT,23
CAT,ABT,245
NOVN,ABT,166
NOW,ABT,142
LVS,ABT,770
CVS,ABT,359
WYNN,ABT,109
TRIP,ABT,21
ADBE,ABT,357
PFE,ABT,2297
KR,ABT,73
BA,ABT,1327
OKTA,ABT,92
BBBY,ABT,1274
GME,ABT,22
BNGO,ABT,48
INO,ABT,906
EBAY,ABT,115
HTBX,ABT,426
MGM,ABT,83
VZ,ABT,1364
ESE,ABT,1
LLY,ABT,1402
AYX,ABT,44
F,ABT,627
BIOC,ABT,182
W,ABT,43
FSLY,ABT,121
EVFM,ABT,52
ZOM,ABT,23
AMD,ABT,1277
NNVC,ABT,430
NBY,ABT,79
ZNGA,ABT,29
IBM,ABT,473
ZM,ABT,836
GS,ABT,1333
T,ABT,1632
PM,ABT,963
QCOM,ABT,181
GNOG,ABT,29
LULU,ABT,55
ROKU,ABT,510
BAC,ABT,2201
CHGG,ABT,48
MA,ABT,484
PENN,ABT,109
CPE,ABT,613
HAL,ABT,1435
GNUS,ABT,100
DOW,ABT,22
FDX,ABT,258
AMC,ABT,62
TTOO,ABT,96
WORK,ABT,171
OSTK,ABT,31
UNH,ABT,1998
DDOG,ABT,59
CMG,ABT,342
OAS,ABT,125
BIOL,ABT,16
UAVS,ABT,141
UAL,ABT,1055
COUP,ABT,30
GILD,ABT,2430
TLRY,ABT,102
MMM,ABT,249
ETSY,ABT,74
A,ABT,307
ONTX,ABT,7
BYND,ABT,214
MCD,ABT,360
JBLU,ABT,85
NEM,ABT,69
ALT,ABT,87
FCEL,ABT,458
LMT,ABT,1018
V,ABT,384
SHAK,ABT,36
TGT,ABT,154
SOLO,ABT,724
ES,ABT,33
UPS,ABT,792
OXY,ABT,353
FB,ABT,1513
BRK,ABT,147
KNDI,ABT,86
CRWD,ABT,154
MU,ABT,586
AAPL,ABT,2039
AMZN,ABT,1895
COST,ABT,440
KODK,ABT,159
JPM,ABT,2172
NFLX,ABT,4372
DYNT,ABT,5
WKHS,ABT,177
VISL,ABT,42
TWLO,ABT,38
LOW,ABT,825
DAL,ABT,1250
CHK,ABT,15
AMGN,ABT,1366
LUV,ABT,550
FSR,ABT,181
XSPA,ABT,1435
ZG,ABT,50
PLTR,ABT,28
VXRT,ABT,485
LVGO,ABT,240
BOXL,ABT,64
GRAF,ABT,36
ATVI,ABT,191
INPX,ABT,38
TWTR,ABT,269
UBER,ABT,400
NKE,ABT,501
ABBV,ABT,1566
MARK,ABT,363
CODX,ABT,1003
AIM,ABT,133
SNAP,ABT,1364
ENPH,ABT,40
GM,ABT,108
PTON,ABT,286
MRK,ABT,1947
SUNW,ABT,21
INTC,ABT,2137
CRM,ABT,723
MSFT,ABT,1867
M,ABT,757
RKT,ABT,142
SQ,ABT,489
CVX,ABT,406
AVGO,ABT,182
LUV,ADBE,434
AVGR,ADBE,3
CHGG,ADBE,143
MU,ADBE,2344
HTZ,ADBE,70
INPX,ADBE,165
F,ADBE,2455
ABBV,ADBE,310
NNVC,ADBE,23
ESE,ADBE,9
MGM,ADBE,1806
DIS,ADBE,4501
SQ,ADBE,1919
BYFC,ADBE,65
CODX,ADBE,51
ENPH,ADBE,130
GOOGL,ADBE,6458
AIM,ADBE,10
CEMI,ADBE,14
CHK,ADBE,29
BNGO,ADBE,13
NKLA,ADBE,481
ABT,ADBE,358
GS,ADBE,944
V,ADBE,4234
AMD,ADBE,4751
UAVS,ADBE,60
ZNGA,ADBE,91
AMC,ADBE,61
LVGO,ADBE,491
WMT,ADBE,1739
GNOG,ADBE,23
PENN,ADBE,610
W,ADBE,716
UPS,ADBE,746
MMM,ADBE,423
VRM,ADBE,36
LVS,ADBE,53
IBM,ADBE,1982
LOW,ADBE,279
MCD,ADBE,1431
UNH,ADBE,973
AYRO,ADBE,7
TSLA,ADBE,6231
WFC,ADBE,302
AAPL,ADBE,10317
AAL,ADBE,822
LMT,ADBE,195
BMY,ADBE,285
MRNA,ADBE,331
PEP,ADBE,360
AMGN,ADBE,758
ZOM,ADBE,60
INO,ADBE,524
JNJ,ADBE,1137
COUP,ADBE,1454
PYPL,ADBE,2781
EVFM,ADBE,2
LYFT,ADBE,771
PG,ADBE,966
SHAK,ADBE,26
BRK,ADBE,585
FSR,ADBE,164
JAGX,ADBE,4
VISL,ADBE,6
TTD,ADBE,1001
BIOC,ADBE,23
TGT,ADBE,566
XSPA,ADBE,26
VXRT,ADBE,86
XOM,ADBE,2060
PTON,ADBE,2523
A,ADBE,312
JAKK,ADBE,22
ZM,ADBE,3081
HYLN,ADBE,68
RKT,ADBE,76
DGLY,ADBE,53
NOW,ADBE,1528
AVGO,ADBE,1560
QCOM,ADBE,1936
BIIB,ADBE,224
GNUS,ADBE,78
NOVN,ADBE,31
NBY,ADBE,3
KNDI,ADBE,17
MVIS,ADBE,5
CRWD,ADBE,1161
MELI,ADBE,942
GRAF,ADBE,16
LRCX,ADBE,970
SBUX,ADBE,1099
GILD,ADBE,706
NFLX,ADBE,6870
EBAY,ADBE,1115
CVX,ADBE,741
UAL,ADBE,284
M,ADBE,283
VZ,ADBE,1312
PLUG,ADBE,87
ZS,ADBE,655
TWTR,ADBE,3530
LLY,ADBE,259
PM,ADBE,115
WWR,ADBE,10
KODK,ADBE,183
UBER,ADBE,1243
DOCU,ADBE,2651
CMCSA,ADBE,854
NET,ADBE,1236
DYNT,ADBE,1
FB,ADBE,8697
AXP,ADBE,486
DDOG,ADBE,726
KO,ADBE,1065
FCEL,ADBE,222
HTBX,ADBE,12
MRO,ADBE,68
WYNN,ADBE,625
TLRY,ADBE,408
SPCE,ADBE,735
TNXP,ADBE,12
LULU,ADBE,2097
BA,ADBE,3714
REGN,ADBE,448
JPM,ADBE,2959
PLTR,ADBE,123
TWLO,ADBE,1341
WKHS,ADBE,232
IBIO,ADBE,71
SUNW,ADBE,8
FDX,ADBE,1135
KR,ADBE,73
GM,ADBE,152
CRM,ADBE,4583
CSCO,ADBE,4002
ZG,ADBE,1154
SRNE,ADBE,61
GME,ADBE,641
DAL,ADBE,394
DEAC,ADBE,941
CAT,ADBE,385
CVS,ADBE,163
HD,ADBE,2928
ES,ADBE,610
T,ADBE,2065
NVAX,ADBE,187
SOLO,ADBE,42
BBBY,ADBE,116
AYTU,ADBE,121
MARK,ADBE,17
MSFT,ADBE,10082
ONTX,ADBE,78
DOW,ADBE,1046
CHWY,ADBE,2906
OKTA,ADBE,1018
BYND,ADBE,607
COST,ADBE,2388
CHFS,ADBE,9
AMZN,ADBE,8493
ROKU,ADBE,1582
BOXL,ADBE,33
CPE,ADBE,44
OAS,ADBE,42
OXY,ADBE,83
WORK,ADBE,2084
BIOL,ADBE,1
ETSY,ADBE,947
BAC,ADBE,926
NVDA,ADBE,7675
GE,ADBE,813
ORCL,ADBE,2020
UAA,ADBE,30
MS,ADBE,191
AYX,ADBE,452
PFE,ADBE,919
MRK,ADBE,350
SNAP,ADBE,649
GEVO,ADBE,26
TTOO,ADBE,34
JBLU,ADBE,40
TDOC,ADBE,674
MA,ADBE,3527
TRIP,ADBE,11
NKE,ADBE,902
C,ADBE,1692
PINS,ADBE,408
ATVI,ADBE,1003
HAL,ADBE,33
OSTK,ADBE,681
APT,ADBE,77
ALT,ADBE,38
INTC,ADBE,3599
FSLY,ADBE,832
KSS,ADBE,356
CMG,ADBE,421
NEM,ADBE,172
BLNK,ADBE,22
X,ADBE,224
KSS,AIM,8
DOW,AIM,197
BRK,AIM,12
LVS,AIM,3
GME,AIM,218
GEVO,AIM,166
CHGG,AIM,5
FSR,AIM,489
NBY,AIM,1428
RKT,AIM,55
BYFC,AIM,298
REGN,AIM,223
TLRY,AIM,396
UAL,AIM,186
GOOGL,AIM,168
UAA,AIM,24
DOCU,AIM,65
W,AIM,224
NOVN,AIM,2250
TWTR,AIM,160
DDOG,AIM,13
FB,AIM,560
PFE,AIM,703
VXRT,AIM,2389
JAGX,AIM,460
CPE,AIM,107
LYFT,AIM,13
AVGR,AIM,1132
BLNK,AIM,359
ABBV,AIM,187
KODK,AIM,400
WMT,AIM,153
X,AIM,25
MA,AIM,26
HAL,AIM,32
OXY,AIM,185
DAL,AIM,302
CHFS,AIM,862
PLTR,AIM,28
PLUG,AIM,81
SBUX,AIM,36
HTBX,AIM,3265
KR,AIM,12
FDX,AIM,12
NKLA,AIM,1394
CODX,AIM,3617
WKHS,AIM,385
ZNGA,AIM,18
AVGO,AIM,6
BNGO,AIM,1300
CVX,AIM,2
CVS,AIM,28
AYX,AIM,34
CEMI,AIM,742
WORK,AIM,58
JPM,AIM,59
A,AIM,397
BIIB,AIM,43
NET,AIM,22
KO,AIM,26
MARK,AIM,1969
ESE,AIM,169
BYND,AIM,593
COST,AIM,28
DIS,AIM,141
MGM,AIM,76
XSPA,AIM,1230
XOM,AIM,243
BA,AIM,327
TSLA,AIM,1700
PENN,AIM,90
CHK,AIM,317
INTC,AIM,28
TGT,AIM,9
WFC,AIM,69
INPX,AIM,863
PYPL,AIM,287
ENPH,AIM,20
LMT,AIM,4
NVDA,AIM,380
MRK,AIM,208
MRNA,AIM,2993
WYNN,AIM,48
ZM,AIM,183
AMZN,AIM,808
EVFM,AIM,162
PM,AIM,37
ZOM,AIM,468
PINS,AIM,56
ONTX,AIM,881
UPS,AIM,13
TTOO,AIM,829
CHWY,AIM,23
OAS,AIM,407
C,AIM,272
MSFT,AIM,416
LLY,AIM,98
GS,AIM,40
F,AIM,185
NKE,AIM,28
GE,AIM,176
DYNT,AIM,586
TNXP,AIM,2802
