Source,Target,Weight
MU,AMZN,9079
ZM,AMZN,28147
GS,AMZN,16235
COST,AMZN,9671
OXY,AYRO,1
FSR,AYRO,1
WKHS,AYRO,5
UAVS,AYRO,123
MS,AYRO,1
VXRT,AYRO,27
WMT,AYRO,7
MGM,AYRO,1
FB,AYRO,11
TWLO,AYRO,2
ROKU,AYRO,14
UAL,AYRO,1
C,AYRO,4
GE,AYRO,6
PINS,AYRO,3
NVAX,AYRO,28
F,AYRO,19
WORK,AYRO,4
HTZ,AYRO,30
SUNW,AYRO,14
NOVN,AYRO,22
DOCU,AYRO,1
BA,AYRO,35
GNUS,AYRO,120
PENN,AYRO,3
XSPA,AYRO,147
T,AYRO,1
PLUG,AYRO,2
HD,AYRO,2
CODX,AYRO,52
INO,AYRO,32
MA,AYRO,1
IBIO,AYRO,113
FCEL,AYRO,11
SOLO,AYRO,38
MRNA,AYRO,21
BAC,AYRO,2
NVDA,AYRO,1
CRWD,AYRO,6
ZM,AYRO,1
KODK,AYRO,1
PTON,AYRO,5
SNAP,AYRO,1
CSCO,AYRO,2
AMD,AYRO,3
BRK,AYRO,2
LUV,AYRO,1
AMZN,AYRO,43
TWTR,AYRO,7
GILD,AYRO,16
AAL,AYRO,5
NKLA,AYRO,86
V,AYRO,12
MARK,AYRO,355
DAL,AYRO,15
NFLX,AYRO,11
GOOGL,AYRO,17
TLRY,AYRO,37
TSLA,AYRO,89
MSFT,AYRO,16
FSLY,AYRO,5
HTBX,AYRO,47
SRNE,AYRO,82
DIS,AYRO,16
BYND,AYRO,8
AAPL,AYRO,69
UBER,AYRO,49
BOXL,AYRO,8
CMG,AYRO,12
SPCE,AYRO,28
DEAC,AYRO,6
PEP,AYRO,3
BLNK,AYRO,9
WFC,AYRO,2
NKE,BA,4724
MGM,BA,9322
IBIO,BA,3180
BOXL,BA,1793
TWTR,BA,19013
TGT,BA,5009
GS,BA,12346
DIS,BA,26511
CODX,BA,3717
DEAC,BA,7670
GE,BA,23506
V,BA,8631
AMD,BA,38898
LUV,BA,11423
WFC,BA,11221
SQ,BA,12138
GNOG,BA,917
FSR,BA,2638
FCEL,BA,2344
KO,BA,8432
GEVO,BA,1042
HYLN,BA,2122
JPM,BA,19096
IBM,BA,8546
UAVS,BA,1187
UBER,BA,11404
PEP,BA,4662
CRM,BA,11691
XOM,BA,10083
MARK,BA,3153
GNUS,BA,5191
MSFT,BA,41687
AAL,BA,30844
TDOC,BA,4431
MU,BA,7269
DOCU,BA,2899
SPCE,BA,11156
HD,BA,8182
AAPL,BA,72066
COST,BA,6962
MRNA,BA,12503
DAL,BA,24216
ADBE,BA,3708
PTON,BA,7367
AMZN,BA,59665
F,BA,18118
INTC,BA,11145
NOVN,BA,2073
ROKU,BA,21316
BYND,BA,13921
JNJ,BA,6526
PINS,BA,2247
ZM,BA,16688
TWLO,BA,5545
CSCO,BA,4631
FB,BA,52536
NKLA,BA,14564
WORK,BA,5663
WKHS,BA,5487
C,BA,12952
BLNK,BA,1129
HTZ,BA,6663
ABBV,BA,4520
CRWD,BA,1971
NVAX,BA,4302
SOLO,BA,2433
PLUG,BA,5026
VXRT,BA,3916
SNAP,BA,9121
PYPL,BA,4682
GOOGL,BA,25759
UAL,BA,14352
T,BA,7262
OXY,BA,7446
INO,BA,9653
GILD,BA,5038
GME,BA,579
SUNW,BA,768
GM,BA,5041
FSLY,BA,2580
TLRY,BA,4432
BAC,BA,20540
PENN,BA,8240
BRK,BA,6157
MS,BA,6386
CMG,BA,7982
WMT,BA,12537
SBUX,BA,7920
MCD,BA,10858
TSLA,BA,73552
NVDA,BA,27899
NFLX,BA,38194
HTBX,BA,1196
AYRO,BA,2249
SRNE,BA,4135
MA,BA,4905
PFE,BA,10606
XSPA,BA,2234
KODK,BA,3152
HD,BAC,4591
NKE,BAC,3586
PTON,BAC,3264
BA,BAC,22272
GNUS,BAC,2912
MSFT,BAC,22175
UBER,BAC,7437
VXRT,BAC,865
F,BAC,16464
INO,BAC,5548
BYND,BAC,3403
KODK,BAC,1811
PYPL,BAC,2207
TLRY,BAC,1277
TWLO,BAC,494
DAL,BAC,11318
JNJ,BAC,10242
TGT,BAC,3092
FB,BAC,23977
GME,BAC,813
BRK,BAC,6051
ROKU,BAC,4116
GS,BAC,19041
HYLN,BAC,418
TDOC,BAC,386
AYRO,BAC,224
V,BAC,7133
INTC,BAC,9743
NOVN,BAC,485
MCD,BAC,4018
SRNE,BAC,1396
C,BAC,20537
GM,BAC,3766
MRNA,BAC,5308
SNAP,BAC,7680
AAL,BAC,13532
SQ,BAC,5908
OXY,BAC,2187
AMD,BAC,14933
DEAC,BAC,5836
AMZN,BAC,26588
PLUG,BAC,3961
MGM,BAC,2759
CRM,BAC,7728
FSLY,BAC,732
IBIO,BAC,847
DOCU,BAC,1619
SPCE,BAC,6042
PINS,BAC,1391
T,BAC,6665
TWTR,BAC,7581
LUV,BAC,4453
BOXL,BAC,390
NVDA,BAC,10440
PENN,BAC,4863
SBUX,BAC,3692
NKLA,BAC,5066
ADBE,BAC,878
WFC,BAC,20243
MS,BAC,10117
HTZ,BAC,1334
CSCO,BAC,2361
CMG,BAC,5636
GNOG,BAC,166
NFLX,BAC,18275
PFE,BAC,5766
MARK,BAC,644
FSR,BAC,763
GILD,BAC,1705
MA,BAC,3318
IBM,BAC,6142
NVAX,BAC,1640
XSPA,BAC,795
TSLA,BAC,30542
GEVO,BAC,566
CRWD,BAC,426
XOM,BAC,6066
SUNW,BAC,1057
ABBV,BAC,3270
DIS,BAC,14082
FCEL,BAC,1142
AAPL,BAC,35359
UAVS,BAC,235
JPM,BAC,29217
PEP,BAC,4921
GOOGL,BAC,16327
HTBX,BAC,447
GE,BAC,19269
WMT,BAC,8729
ZM,BAC,5171
COST,BAC,2647
UAL,BAC,7574
KO,BAC,7192
WORK,BAC,1480
MU,BAC,3414
CODX,BAC,282
WKHS,BAC,1930
BLNK,BAC,650
SOLO,BAC,1179
IBIO,BLNK,6761
WFC,BLNK,610
BRK,BLNK,15
KODK,BLNK,991
PINS,BLNK,1415
INTC,BLNK,308
FCEL,BLNK,2176
ZM,BLNK,703
SBUX,BLNK,84
T,BLNK,254
AMD,BLNK,1346
BOXL,BLNK,5978
VXRT,BLNK,7368
WORK,BLNK,344
XSPA,BLNK,5881
ADBE,BLNK,23
AAL,BLNK,6533
MGM,BLNK,180
TWTR,BLNK,419
LUV,BLNK,61
SNAP,BLNK,2074
GM,BLNK,535
JNJ,BLNK,97
AMZN,BLNK,1343
MS,BLNK,18
NKE,BLNK,125
ABBV,BLNK,29
DOCU,BLNK,160
NVDA,BLNK,558
SOLO,BLNK,5640
UBER,BLNK,494
COST,BLNK,80
PENN,BLNK,1741
PLUG,BLNK,5681
GME,BLNK,4724
GOOGL,BLNK,362
OXY,BLNK,220
DAL,BLNK,293
AYRO,BLNK,3608
PEP,BLNK,8
HTBX,BLNK,1174
HYLN,BLNK,4767
BYND,BLNK,559
DEAC,BLNK,3941
HTZ,BLNK,434
MARK,BLNK,572
ROKU,BLNK,634
NFLX,BLNK,461
MRNA,BLNK,1949
KO,BLNK,76
MSFT,BLNK,5798
NVAX,BLNK,661
BAC,BLNK,563
NKLA,BLNK,9190
F,BLNK,991
UAL,BLNK,228
SUNW,BLNK,5281
NOVN,BLNK,5190
IBM,BLNK,17
CRWD,BLNK,284
TSLA,BLNK,13881
C,BLNK,249
TDOC,BLNK,226
PFE,BLNK,3188
V,BLNK,134
MCD,BLNK,119
MU,BLNK,668
GEVO,BLNK,2332
TGT,BLNK,128
WMT,BLNK,181
SQ,BLNK,365
GS,BLNK,136
WKHS,BLNK,10933
JPM,BLNK,379
SRNE,BLNK,6339
GNUS,BLNK,1038
TWLO,BLNK,82
BA,BLNK,1109
PTON,BLNK,792
TLRY,BLNK,462
CRM,BLNK,177
CMG,BLNK,25
HD,BLNK,122
FSLY,BLNK,4284
MA,BLNK,49
GILD,BLNK,370
FB,BLNK,5961
XOM,BLNK,254
FSR,BLNK,10445
UAVS,BLNK,1275
INO,BLNK,5843
CODX,BLNK,649
SPCE,BLNK,850
PYPL,BLNK,243
GE,BLNK,551
GNOG,BLNK,4210
CSCO,BLNK,139
AAPL,BLNK,8333
DIS,BLNK,378
KO,BOXL,29
HTBX,BOXL,4808
PFE,BOXL,4363
MSFT,BOXL,11079
F,BOXL,815
PENN,BOXL,4934
TDOC,BOXL,30
CRM,BOXL,1451
INTC,BOXL,162
MARK,BOXL,6152
T,BOXL,197
C,BOXL,284
V,BOXL,280
ROKU,BOXL,2597
CMG,BOXL,10
GS,BOXL,15
SNAP,BOXL,2476
MRNA,BOXL,5369
JPM,BOXL,42
UAVS,BOXL,8237
TSLA,BOXL,19144
GME,BOXL,6658
XOM,BOXL,298
OXY,BOXL,1465
PTON,BOXL,257
WMT,BOXL,459
PLUG,BOXL,1863
XSPA,BOXL,10644
FSLY,BOXL,6422
DOCU,BOXL,28
DAL,BOXL,2304
BLNK,BOXL,4756
AMD,BOXL,3669
LUV,BOXL,12
CSCO,BOXL,91
PEP,BOXL,5
DEAC,BOXL,7037
SRNE,BOXL,10966
KODK,BOXL,4069
DIS,BOXL,529
BRK,BOXL,8
AAPL,BOXL,16087
SUNW,BOXL,8201
TLRY,BOXL,252
NVAX,BOXL,1360
HYLN,BOXL,2441
MGM,BOXL,272
GNOG,BOXL,5472
GOOGL,BOXL,742
AAL,BOXL,12391
HTZ,BOXL,1965
INO,BOXL,11357
WKHS,BOXL,11098
COST,BOXL,67
NVDA,BOXL,3233
CRWD,BOXL,15
SBUX,BOXL,159
GNUS,BOXL,10220
FB,BOXL,11830
TWLO,BOXL,31
FCEL,BOXL,1695
MCD,BOXL,236
NFLX,BOXL,989
CODX,BOXL,474
MS,BOXL,89
UAL,BOXL,248
MU,BOXL,115
ZM,BOXL,629
GEVO,BOXL,5807
VXRT,BOXL,12076
HD,BOXL,382
IBM,BOXL,72
AYRO,BOXL,4427
UBER,BOXL,134
NOVN,BOXL,14315
PINS,BOXL,960
SPCE,BOXL,2595
IBIO,BOXL,13223
MA,BOXL,237
BAC,BOXL,383
BA,BOXL,1926
FSR,BOXL,12532
PYPL,BOXL,147
GE,BOXL,719
JNJ,BOXL,155
ABBV,BOXL,205
TGT,BOXL,305
NKLA,BOXL,12848
GM,BOXL,49
BYND,BOXL,1760
SOLO,BOXL,2935
WORK,BOXL,110
ADBE,BOXL,29
AMZN,BOXL,4522
GILD,BOXL,1019
NKE,BOXL,66
SQ,BOXL,162
WFC,BOXL,144
TWTR,BOXL,239
ZM,BRK,661
UAL,BRK,1026
SPCE,BRK,23
TDOC,BRK,32
OXY,BRK,129
UAVS,BRK,3
CODX,BRK,5
WFC,BRK,4616
TSLA,BRK,4586
JPM,BRK,5392
TGT,BRK,2668
SOLO,BRK,4
C,BRK,3822
MA,BRK,254
FSLY,BRK,46
CRM,BRK,5854
VXRT,BRK,10
INTC,BRK,1381
SNAP,BRK,1511
DIS,BRK,3304
HTZ,BRK,197
GOOGL,BRK,4666
MGM,BRK,5
IBIO,BRK,8
GS,BRK,4647
MRNA,BRK,88
NVAX,BRK,34
ROKU,BRK,141
SBUX,BRK,1505
GNUS,BRK,11
GILD,BRK,90
MS,BRK,4802
XSPA,BRK,1
PENN,BRK,14
NKLA,BRK,291
KODK,BRK,9
BLNK,BRK,1
HD,BRK,1129
CRWD,BRK,37
GM,BRK,2638
FB,BRK,4422
AMD,BRK,242
MARK,BRK,3
PLUG,BRK,9
BAC,BRK,4149
T,BRK,337
XOM,BRK,311
CMG,BRK,5438
DOCU,BRK,45
GME,BRK,2
FSR,BRK,7
INO,BRK,36
BYND,BRK,85
MSFT,BRK,5297
COST,BRK,271
WKHS,BRK,16
HYLN,BRK,3
FCEL,BRK,6
V,BRK,320
NOVN,BRK,6
SRNE,BRK,9
JNJ,BRK,2117
TLRY,BRK,9
MU,BRK,95
TWTR,BRK,286
LUV,BRK,1095
DAL,BRK,1502
SQ,BRK,153
ADBE,BRK,158
UBER,BRK,1413
KO,BRK,5069
TWLO,BRK,50
PFE,BRK,2071
WMT,BRK,2895
AAL,BRK,154
IBM,BRK,4661
WORK,BRK,32
NKE,BRK,1584
DEAC,BRK,35
NVDA,BRK,304
PTON,BRK,63
GE,BRK,4803
BA,BRK,5568
HTBX,BRK,3
PINS,BRK,49
MCD,BRK,4010
PEP,BRK,4341
ABBV,BRK,3746
NFLX,BRK,4424
PYPL,BRK,157
AMZN,BRK,6632
AAPL,BRK,6899
F,BRK,4112
CSCO,BRK,95
GILD,BYND,2375
AMZN,BYND,19787
IBM,BYND,1306
GEVO,BYND,201
FSLY,BYND,2860
MRNA,BYND,9354
CSCO,BYND,550
V,BYND,1571
KO,BYND,558
ROKU,BYND,19027
GM,BYND,498
TDOC,BYND,2741
NVAX,BYND,2945
F,BYND,1351
FCEL,BYND,6069
FB,BYND,16107
MARK,BYND,1318
HTBX,BYND,211
MCD,BYND,2362
JNJ,BYND,441
HD,BYND,1815
UAVS,BYND,72
AAL,BYND,6929
NKE,BYND,1224
TLRY,BYND,4170
LUV,BYND,559
OXY,BYND,7486
XSPA,BYND,1415
WMT,BYND,4232
T,BYND,1295
COST,BYND,1921
INO,BYND,4430
GE,BYND,1522
GNOG,BYND,395
SNAP,BYND,2804
MSFT,BYND,11250
FSR,BYND,870
WORK,BYND,1460
ZM,BYND,7805
KODK,BYND,3916
C,BYND,1611
TGT,BYND,1549
NFLX,BYND,12082
NOVN,BYND,158
AMD,BYND,14872
SBUX,BYND,1887
TWLO,BYND,4297
NVDA,BYND,15140
VXRT,BYND,1843
GNUS,BYND,4109
PENN,BYND,5668
CMG,BYND,2190
WFC,BYND,1157
XOM,BYND,1549
WKHS,BYND,2103
DAL,BYND,6482
MU,BYND,2311
UAL,BYND,1218
HYLN,BYND,476
JPM,BYND,3812
GOOGL,BYND,9006
CRM,BYND,3853
CRWD,BYND,1843
SRNE,BYND,2756
BAC,BYND,2838
SUNW,BYND,122
PTON,BYND,4465
